time,ppg.ir,sequence_counter,packet_size
NaN,2.657617000e+06,7044069.03,
NaN,2.657823000e+06,7044069.04,
NaN,2.658073000e+06,7044069.05,
NaN,2.658355000e+06,7044069.06,
NaN,2.658573000e+06,7044069.07,
NaN,2.658706000e+06,7044069.08,
NaN,2.658738000e+06,7044069.09,
NaN,2.658518000e+06,7044069.10,
23156601611,2.657965000e+06,7044069.11,
NaN,2.657169000e+06,7044070.00,12
NaN,2.656484000e+06,7044070.01,
NaN,2.655737000e+06,7044070.02,
NaN,2.655051000e+06,7044070.03,
NaN,2.654458000e+06,7044070.04,
NaN,2.654126000e+06,7044070.05,
NaN,2.653810000e+06,7044070.06,
NaN,2.653624000e+06,7044070.07,
NaN,2.653575000e+06,7044070.08,
NaN,2.653561000e+06,7044070.09,
NaN,2.653568000e+06,7044070.10,
23156605691,2.653481000e+06,7044070.11,
NaN,2.653441000e+06,7044071.00,12
NaN,2.653375000e+06,7044071.01,
NaN,2.653288000e+06,7044071.02,
NaN,2.653222000e+06,7044071.03,
NaN,2.653188000e+06,7044071.04,
NaN,2.653339000e+06,7044071.05,
NaN,2.653434000e+06,7044071.06,
NaN,2.653490000e+06,7044071.07,
NaN,2.653619000e+06,7044071.08,
NaN,2.653732000e+06,7044071.09,
NaN,2.653727000e+06,7044071.10,
23156609768,2.653811000e+06,7044071.11,
NaN,2.653727000e+06,7044072.00,12
NaN,2.653614000e+06,7044072.01,
NaN,2.653546000e+06,7044072.02,
NaN,2.653574000e+06,7044072.03,
NaN,2.653547000e+06,7044072.04,
NaN,2.653620000e+06,7044072.05,
NaN,2.653663000e+06,7044072.06,
NaN,2.653740000e+06,7044072.07,
NaN,2.653803000e+06,7044072.08,
NaN,2.653922000e+06,7044072.09,
NaN,2.654030000e+06,7044072.10,
23156613846,2.654197000e+06,7044072.11,
NaN,2.654270000e+06,7044073.00,12
NaN,2.654480000e+06,7044073.01,
NaN,2.654616000e+06,7044073.02,
NaN,2.654809000e+06,7044073.03,
NaN,2.654956000e+06,7044073.04,
NaN,2.655111000e+06,7044073.05,
NaN,2.655306000e+06,7044073.06,
NaN,2.655566000e+06,7044073.07,
NaN,2.655705000e+06,7044073.08,
NaN,2.655856000e+06,7044073.09,
NaN,2.656045000e+06,7044073.10,
23156617924,2.656159000e+06,7044073.11,
NaN,2.656333000e+06,7044074.00,12
NaN,2.656470000e+06,7044074.01,
NaN,2.656710000e+06,7044074.02,
NaN,2.656828000e+06,7044074.03,
NaN,2.656963000e+06,7044074.04,
NaN,2.657128000e+06,7044074.05,
NaN,2.657352000e+06,7044074.06,
NaN,2.657467000e+06,7044074.07,
NaN,2.657663000e+06,7044074.08,
NaN,2.657754000e+06,7044074.09,
NaN,2.657961000e+06,7044074.10,
23156622002,2.658091000e+06,7044074.11,
NaN,2.658237000e+06,7044075.00,12
NaN,2.658479000e+06,7044075.01,
NaN,2.658654000e+06,7044075.02,
NaN,2.658905000e+06,7044075.03,
NaN,2.659046000e+06,7044075.04,
NaN,2.659236000e+06,7044075.05,
NaN,2.659383000e+06,7044075.06,
NaN,2.659506000e+06,7044075.07,
NaN,2.659539000e+06,7044075.08,
NaN,2.659154000e+06,7044075.09,
NaN,2.658622000e+06,7044075.10,
23156626080,2.657861000e+06,7044075.11,
NaN,2.657093000e+06,7044076.00,12
NaN,2.656311000e+06,7044076.01,
NaN,2.655558000e+06,7044076.02,
NaN,2.655092000e+06,7044076.03,
NaN,2.654726000e+06,7044076.04,
NaN,2.654429000e+06,7044076.05,
NaN,2.654243000e+06,7044076.06,
NaN,2.654173000e+06,7044076.07,
NaN,2.654126000e+06,7044076.08,
NaN,2.654044000e+06,7044076.09,
NaN,2.653999000e+06,7044076.10,
23156630159,2.653927000e+06,7044076.11,
NaN,2.653808000e+06,7044077.00,12
NaN,2.653680000e+06,7044077.01,
NaN,2.653615000e+06,7044077.02,
NaN,2.653552000e+06,7044077.03,
NaN,2.653497000e+06,7044077.04,
NaN,2.653554000e+06,7044077.05,
NaN,2.653605000e+06,7044077.06,
NaN,2.653707000e+06,7044077.07,
NaN,2.653838000e+06,7044077.08,
NaN,2.653936000e+06,7044077.09,
NaN,2.653836000e+06,7044077.10,
23156634237,2.653731000e+06,7044077.11,
NaN,2.653594000e+06,7044078.00,12
NaN,2.653605000e+06,7044078.01,
NaN,2.653555000e+06,7044078.02,
NaN,2.653481000e+06,7044078.03,
NaN,2.653426000e+06,7044078.04,
NaN,2.653400000e+06,7044078.05,
NaN,2.653380000e+06,7044078.06,
NaN,2.653411000e+06,7044078.07,
NaN,2.653470000e+06,7044078.08,
NaN,2.653592000e+06,7044078.09,
NaN,2.653762000e+06,7044078.10,
23156638314,2.653920000e+06,7044078.11,
NaN,2.654000000e+06,7044079.00,12
NaN,2.654097000e+06,7044079.01,
NaN,2.654252000e+06,7044079.02,
NaN,2.654376000e+06,7044079.03,
NaN,2.654495000e+06,7044079.04,
NaN,2.654705000e+06,7044079.05,
NaN,2.654835000e+06,7044079.06,
NaN,2.654986000e+06,7044079.07,
NaN,2.655107000e+06,7044079.08,
NaN,2.655174000e+06,7044079.09,
NaN,2.655324000e+06,7044079.10,
23156642392,2.655427000e+06,7044079.11,
NaN,2.655555000e+06,7044080.00,12
NaN,2.655701000e+06,7044080.01,
NaN,2.655813000e+06,7044080.02,
NaN,2.655924000e+06,7044080.03,
NaN,2.656137000e+06,7044080.04,
NaN,2.656300000e+06,7044080.05,
NaN,2.656377000e+06,7044080.06,
NaN,2.656566000e+06,7044080.07,
NaN,2.656612000e+06,7044080.08,
NaN,2.656799000e+06,7044080.09,
NaN,2.656923000e+06,7044080.10,
23156646471,2.657044000e+06,7044080.11,
NaN,2.657207000e+06,7044081.00,12
NaN,2.657422000e+06,7044081.01,
NaN,2.657580000e+06,7044081.02,
NaN,2.657765000e+06,7044081.03,
NaN,2.657995000e+06,7044081.04,
NaN,2.658131000e+06,7044081.05,
NaN,2.658251000e+06,7044081.06,
NaN,2.658141000e+06,7044081.07,
NaN,2.657642000e+06,7044081.08,
NaN,2.656920000e+06,7044081.09,
NaN,2.655986000e+06,7044081.10,
23156650549,2.655048000e+06,7044081.11,
NaN,2.654208000e+06,7044082.00,12
NaN,2.653464000e+06,7044082.01,
NaN,2.652779000e+06,7044082.02,
NaN,2.652249000e+06,7044082.03,
NaN,2.651890000e+06,7044082.04,
NaN,2.651542000e+06,7044082.05,
NaN,2.651295000e+06,7044082.06,
NaN,2.651091000e+06,7044082.07,
NaN,2.650935000e+06,7044082.08,
NaN,2.650749000e+06,7044082.09,
NaN,2.650531000e+06,7044082.10,
23156654627,2.650318000e+06,7044082.11,
NaN,2.650127000e+06,7044083.00,12
NaN,2.649809000e+06,7044083.01,
NaN,2.649633000e+06,7044083.02,
NaN,2.649492000e+06,7044083.03,
NaN,2.649436000e+06,7044083.04,
NaN,2.649403000e+06,7044083.05,
NaN,2.649404000e+06,7044083.06,
NaN,2.649424000e+06,7044083.07,
NaN,2.649435000e+06,7044083.08,
NaN,2.649423000e+06,7044083.09,
NaN,2.649376000e+06,7044083.10,
23156658705,2.649264000e+06,7044083.11,
NaN,2.649135000e+06,7044084.00,12
NaN,2.649062000e+06,7044084.01,
NaN,2.648959000e+06,7044084.02,
NaN,2.648890000e+06,7044084.03,
NaN,2.648846000e+06,7044084.04,
NaN,2.648809000e+06,7044084.05,
NaN,2.648917000e+06,7044084.06,
NaN,2.648919000e+06,7044084.07,
NaN,2.648974000e+06,7044084.08,
NaN,2.649023000e+06,7044084.09,
NaN,2.649140000e+06,7044084.10,
23156662783,2.649269000e+06,7044084.11,
NaN,2.649316000e+06,7044085.00,12
NaN,2.649413000e+06,7044085.01,
NaN,2.649523000e+06,7044085.02,
NaN,2.649676000e+06,7044085.03,
NaN,2.649799000e+06,7044085.04,
NaN,2.649951000e+06,7044085.05,
NaN,2.650067000e+06,7044085.06,
NaN,2.650249000e+06,7044085.07,
NaN,2.650350000e+06,7044085.08,
NaN,2.650497000e+06,7044085.09,
NaN,2.650617000e+06,7044085.10,
23156666860,2.650739000e+06,7044085.11,
NaN,2.650840000e+06,7044086.00,12
NaN,2.650976000e+06,7044086.01,
NaN,2.651109000e+06,7044086.02,
NaN,2.651217000e+06,7044086.03,
NaN,2.651307000e+06,7044086.04,
NaN,2.651479000e+06,7044086.05,
NaN,2.651556000e+06,7044086.06,
NaN,2.651743000e+06,7044086.07,
NaN,2.651891000e+06,7044086.08,
NaN,2.652079000e+06,7044086.09,
NaN,2.652300000e+06,7044086.10,
23156670939,2.652501000e+06,7044086.11,
NaN,2.652726000e+06,7044087.00,12
NaN,2.652915000e+06,7044087.01,
NaN,2.653120000e+06,7044087.02,
NaN,2.653138000e+06,7044087.03,
NaN,2.653235000e+06,7044087.04,
NaN,2.653221000e+06,7044087.05,
NaN,2.652915000e+06,7044087.06,
NaN,2.652358000e+06,7044087.07,
NaN,2.651554000e+06,7044087.08,
NaN,2.650654000e+06,7044087.09,
NaN,2.649862000e+06,7044087.10,
23156675016,2.648964000e+06,7044087.11,
NaN,2.648191000e+06,7044088.00,12
NaN,2.647548000e+06,7044088.01,
NaN,2.647032000e+06,7044088.02,
NaN,2.646739000e+06,7044088.03,
NaN,2.646391000e+06,7044088.04,
NaN,2.646153000e+06,7044088.05,
NaN,2.645973000e+06,7044088.06,
NaN,2.645748000e+06,7044088.07,
NaN,2.645631000e+06,7044088.08,
NaN,2.645425000e+06,7044088.09,
NaN,2.645223000e+06,7044088.10,
23156679095,2.645037000e+06,7044088.11,
NaN,2.644746000e+06,7044089.00,12
NaN,2.644672000e+06,7044089.01,
NaN,2.644613000e+06,7044089.02,
NaN,2.644635000e+06,7044089.03,
NaN,2.644693000e+06,7044089.04,
NaN,2.644752000e+06,7044089.05,
NaN,2.644712000e+06,7044089.06,
NaN,2.644755000e+06,7044089.07,
NaN,2.644725000e+06,7044089.08,
NaN,2.644668000e+06,7044089.09,
NaN,2.644714000e+06,7044089.10,
23156683175,2.644606000e+06,7044089.11,
NaN,2.644540000e+06,7044090.00,12
NaN,2.644483000e+06,7044090.01,
NaN,2.644438000e+06,7044090.02,
NaN,2.644345000e+06,7044090.03,
NaN,2.644355000e+06,7044090.04,
NaN,2.644426000e+06,7044090.05,
NaN,2.644484000e+06,7044090.06,
NaN,2.644607000e+06,7044090.07,
NaN,2.644740000e+06,7044090.08,
NaN,2.644935000e+06,7044090.09,
NaN,2.645086000e+06,7044090.10,
23156687252,2.645237000e+06,7044090.11,
NaN,2.645411000e+06,7044091.00,12
NaN,2.645537000e+06,7044091.01,
NaN,2.645714000e+06,7044091.02,
NaN,2.645867000e+06,7044091.03,
NaN,2.646003000e+06,7044091.04,
NaN,2.646152000e+06,7044091.05,
NaN,2.646285000e+06,7044091.06,
NaN,2.646402000e+06,7044091.07,
NaN,2.646559000e+06,7044091.08,
NaN,2.646776000e+06,7044091.09,
NaN,2.646916000e+06,7044091.10,
23156691330,2.647050000e+06,7044091.11,
NaN,2.647177000e+06,7044092.00,12
NaN,2.647364000e+06,7044092.01,
NaN,2.647536000e+06,7044092.02,
NaN,2.647702000e+06,7044092.03,
NaN,2.647797000e+06,7044092.04,
NaN,2.648011000e+06,7044092.05,
NaN,2.648199000e+06,7044092.06,
NaN,2.648345000e+06,7044092.07,
NaN,2.648548000e+06,7044092.08,
NaN,2.648723000e+06,7044092.09,
NaN,2.648932000e+06,7044092.10,
23156695409,2.649168000e+06,7044092.11,
NaN,2.649381000e+06,7044093.00,12
NaN,2.649579000e+06,7044093.01,
NaN,2.649836000e+06,7044093.02,
NaN,2.650048000e+06,7044093.03,
NaN,2.650197000e+06,7044093.04,
NaN,2.650222000e+06,7044093.05,
NaN,2.650064000e+06,7044093.06,
NaN,2.649669000e+06,7044093.07,
NaN,2.648896000e+06,7044093.08,
NaN,2.648093000e+06,7044093.09,
NaN,2.647248000e+06,7044093.10,
23156699487,2.646400000e+06,7044093.11,
NaN,2.645702000e+06,7044094.00,12
NaN,2.645106000e+06,7044094.01,
NaN,2.644608000e+06,7044094.02,
NaN,2.644275000e+06,7044094.03,
NaN,2.644082000e+06,7044094.04,
NaN,2.643864000e+06,7044094.05,
NaN,2.643874000e+06,7044094.06,
NaN,2.643766000e+06,7044094.07,
NaN,2.643639000e+06,7044094.08,
NaN,2.643557000e+06,7044094.09,
NaN,2.643427000e+06,7044094.10,
23156703565,2.643208000e+06,7044094.11,
NaN,2.643031000e+06,7044095.00,12
NaN,2.642895000e+06,7044095.01,
NaN,2.642799000e+06,7044095.02,
NaN,2.642812000e+06,7044095.03,
NaN,2.642884000e+06,7044095.04,
NaN,2.642887000e+06,7044095.05,
NaN,2.642935000e+06,7044095.06,
NaN,2.643043000e+06,7044095.07,
NaN,2.642966000e+06,7044095.08,
NaN,2.642982000e+06,7044095.09,
NaN,2.642877000e+06,7044095.10,
23156707643,2.642771000e+06,7044095.11,
NaN,2.642748000e+06,7044096.00,12
NaN,2.642738000e+06,7044096.01,
NaN,2.642614000e+06,7044096.02,
NaN,2.642635000e+06,7044096.03,
NaN,2.642693000e+06,7044096.04,
NaN,2.642772000e+06,7044096.05,
NaN,2.642894000e+06,7044096.06,
NaN,2.643075000e+06,7044096.07,
NaN,2.643241000e+06,7044096.08,
NaN,2.643465000e+06,7044096.09,
NaN,2.643664000e+06,7044096.10,
23156711721,2.643858000e+06,7044096.11,
NaN,2.643981000e+06,7044097.00,12
NaN,2.644216000e+06,7044097.01,
NaN,2.644354000e+06,7044097.02,
NaN,2.644470000e+06,7044097.03,
NaN,2.644634000e+06,7044097.04,
NaN,2.644812000e+06,7044097.05,
NaN,2.644976000e+06,7044097.06,
NaN,2.645215000e+06,7044097.07,
NaN,2.645473000e+06,7044097.08,
NaN,2.645726000e+06,7044097.09,
NaN,2.645949000e+06,7044097.10,
23156715799,2.646218000e+06,7044097.11,
NaN,2.646518000e+06,7044098.00,12
NaN,2.646782000e+06,7044098.01,
NaN,2.646993000e+06,7044098.02,
NaN,2.647185000e+06,7044098.03,
NaN,2.647425000e+06,7044098.04,
NaN,2.647775000e+06,7044098.05,
NaN,2.648016000e+06,7044098.06,
NaN,2.648168000e+06,7044098.07,
NaN,2.648294000e+06,7044098.08,
NaN,2.648515000e+06,7044098.09,
NaN,2.648728000e+06,7044098.10,
23156719877,2.648926000e+06,7044098.11,
NaN,2.649099000e+06,7044099.00,12
NaN,2.649242000e+06,7044099.01,
NaN,2.649430000e+06,7044099.02,
NaN,2.649628000e+06,7044099.03,
NaN,2.649760000e+06,7044099.04,
NaN,2.649853000e+06,7044099.05,
NaN,2.649683000e+06,7044099.06,
NaN,2.649347000e+06,7044099.07,
NaN,2.648712000e+06,7044099.08,
NaN,2.647875000e+06,7044099.09,
NaN,2.647085000e+06,7044099.10,
23156723955,2.646233000e+06,7044099.11,
NaN,2.645527000e+06,7044100.00,12
NaN,2.644922000e+06,7044100.01,
NaN,2.644534000e+06,7044100.02,
NaN,2.644164000e+06,7044100.03,
NaN,2.643961000e+06,7044100.04,
NaN,2.643817000e+06,7044100.05,
NaN,2.643724000e+06,7044100.06,
NaN,2.643544000e+06,7044100.07,
NaN,2.643463000e+06,7044100.08,
NaN,2.643338000e+06,7044100.09,
NaN,2.643163000e+06,7044100.10,
23156728033,2.643086000e+06,7044100.11,
NaN,2.642965000e+06,7044101.00,12
NaN,2.642990000e+06,7044101.01,
NaN,2.643052000e+06,7044101.02,
NaN,2.643107000e+06,7044101.03,
NaN,2.643316000e+06,7044101.04,
NaN,2.643488000e+06,7044101.05,
NaN,2.643579000e+06,7044101.06,
NaN,2.643576000e+06,7044101.07,
NaN,2.643532000e+06,7044101.08,
NaN,2.643529000e+06,7044101.09,
NaN,2.643490000e+06,7044101.10,
23156732111,2.643482000e+06,7044101.11,
NaN,2.643389000e+06,7044102.00,12
NaN,2.643417000e+06,7044102.01,
NaN,2.643402000e+06,7044102.02,
NaN,2.643439000e+06,7044102.03,
NaN,2.643499000e+06,7044102.04,
NaN,2.643567000e+06,7044102.05,
NaN,2.643686000e+06,7044102.06,
NaN,2.643817000e+06,7044102.07,
NaN,2.643940000e+06,7044102.08,
NaN,2.644193000e+06,7044102.09,
NaN,2.644375000e+06,7044102.10,
23156736191,2.644572000e+06,7044102.11,
NaN,2.644802000e+06,7044103.00,12
NaN,2.644985000e+06,7044103.01,
NaN,2.645170000e+06,7044103.02,
NaN,2.645424000e+06,7044103.03,
NaN,2.645561000e+06,7044103.04,
NaN,2.645772000e+06,7044103.05,
NaN,2.645924000e+06,7044103.06,
NaN,2.646115000e+06,7044103.07,
NaN,2.646269000e+06,7044103.08,
NaN,2.646447000e+06,7044103.09,
NaN,2.646727000e+06,7044103.10,
23156740268,2.646813000e+06,7044103.11,
NaN,2.647020000e+06,7044104.00,12
NaN,2.647238000e+06,7044104.01,
NaN,2.647403000e+06,7044104.02,
NaN,2.647518000e+06,7044104.03,
NaN,2.647735000e+06,7044104.04,
NaN,2.647921000e+06,7044104.05,
NaN,2.648078000e+06,7044104.06,
NaN,2.648290000e+06,7044104.07,
NaN,2.648520000e+06,7044104.08,
NaN,2.648756000e+06,7044104.09,
NaN,2.648950000e+06,7044104.10,
23156744346,2.649125000e+06,7044104.11,
NaN,2.649366000e+06,7044105.00,12
NaN,2.649513000e+06,7044105.01,
NaN,2.649736000e+06,7044105.02,
NaN,2.649855000e+06,7044105.03,
NaN,2.649735000e+06,7044105.04,
NaN,2.649328000e+06,7044105.05,
NaN,2.648625000e+06,7044105.06,
NaN,2.647812000e+06,7044105.07,
NaN,2.646854000e+06,7044105.08,
NaN,2.645967000e+06,7044105.09,
NaN,2.645180000e+06,7044105.10,
23156748424,2.644429000e+06,7044105.11,
NaN,2.643951000e+06,7044106.00,12
NaN,2.643564000e+06,7044106.01,
NaN,2.643226000e+06,7044106.02,
NaN,2.643016000e+06,7044106.03,
NaN,2.642823000e+06,7044106.04,
NaN,2.642692000e+06,7044106.05,
NaN,2.642468000e+06,7044106.06,
NaN,2.642335000e+06,7044106.07,
NaN,2.642063000e+06,7044106.08,
NaN,2.641821000e+06,7044106.09,
NaN,2.641632000e+06,7044106.10,
23156752503,2.641543000e+06,7044106.11,
NaN,2.641514000e+06,7044107.00,12
NaN,2.641642000e+06,7044107.01,
NaN,2.641676000e+06,7044107.02,
NaN,2.641820000e+06,7044107.03,
NaN,2.641898000e+06,7044107.04,
NaN,2.641933000e+06,7044107.05,
NaN,2.641831000e+06,7044107.06,
NaN,2.641945000e+06,7044107.07,
NaN,2.641899000e+06,7044107.08,
NaN,2.641891000e+06,7044107.09,
NaN,2.641859000e+06,7044107.10,
23156756581,2.641769000e+06,7044107.11,
NaN,2.641675000e+06,7044108.00,12
NaN,2.641744000e+06,7044108.01,
NaN,2.641787000e+06,7044108.02,
NaN,2.641883000e+06,7044108.03,
NaN,2.641976000e+06,7044108.04,
NaN,2.642101000e+06,7044108.05,
NaN,2.642212000e+06,7044108.06,
NaN,2.642446000e+06,7044108.07,
NaN,2.642548000e+06,7044108.08,
NaN,2.642709000e+06,7044108.09,
NaN,2.642865000e+06,7044108.10,
23156760659,2.643059000e+06,7044108.11,
NaN,2.643192000e+06,7044109.00,12
NaN,2.643362000e+06,7044109.01,
NaN,2.643577000e+06,7044109.02,
NaN,2.643711000e+06,7044109.03,
NaN,2.643922000e+06,7044109.04,
NaN,2.644100000e+06,7044109.05,
NaN,2.644228000e+06,7044109.06,
NaN,2.644401000e+06,7044109.07,
NaN,2.644584000e+06,7044109.08,
NaN,2.644677000e+06,7044109.09,
NaN,2.644813000e+06,7044109.10,
23156764737,2.644959000e+06,7044109.11,
NaN,2.645132000e+06,7044110.00,12
NaN,2.645266000e+06,7044110.01,
NaN,2.645495000e+06,7044110.02,
NaN,2.645632000e+06,7044110.03,
NaN,2.645823000e+06,7044110.04,
NaN,2.646051000e+06,7044110.05,
NaN,2.646221000e+06,7044110.06,
NaN,2.646434000e+06,7044110.07,
NaN,2.646644000e+06,7044110.08,
NaN,2.646864000e+06,7044110.09,
NaN,2.646997000e+06,7044110.10,
23156768815,2.647216000e+06,7044110.11,
NaN,2.647376000e+06,7044111.00,12
NaN,2.647567000e+06,7044111.01,
NaN,2.647713000e+06,7044111.02,
NaN,2.647674000e+06,7044111.03,
NaN,2.647380000e+06,7044111.04,
NaN,2.646735000e+06,7044111.05,
NaN,2.645930000e+06,7044111.06,
NaN,2.645000000e+06,7044111.07,
NaN,2.643979000e+06,7044111.08,
NaN,2.643063000e+06,7044111.09,
NaN,2.642208000e+06,7044111.10,
23156772894,2.641587000e+06,7044111.11,
NaN,2.641080000e+06,7044112.00,12
NaN,2.640693000e+06,7044112.01,
NaN,2.640443000e+06,7044112.02,
NaN,2.640178000e+06,7044112.03,
NaN,2.640027000e+06,7044112.04,
NaN,2.639749000e+06,7044112.05,
NaN,2.639538000e+06,7044112.06,
NaN,2.639337000e+06,7044112.07,
NaN,2.639036000e+06,7044112.08,
NaN,2.638913000e+06,7044112.09,
NaN,2.638756000e+06,7044112.10,
23156776972,2.638657000e+06,7044112.11,
NaN,2.638652000e+06,7044113.00,12
NaN,2.638695000e+06,7044113.01,
NaN,2.638792000e+06,7044113.02,
NaN,2.638939000e+06,7044113.03,
NaN,2.639024000e+06,7044113.04,
NaN,2.639055000e+06,7044113.05,
NaN,2.639120000e+06,7044113.06,
NaN,2.639095000e+06,7044113.07,
NaN,2.639157000e+06,7044113.08,
NaN,2.639117000e+06,7044113.09,
NaN,2.639073000e+06,7044113.10,
23156781050,2.639072000e+06,7044113.11,
NaN,2.639059000e+06,7044114.00,12
NaN,2.639186000e+06,7044114.01,
NaN,2.639243000e+06,7044114.02,
NaN,2.639341000e+06,7044114.03,
NaN,2.639487000e+06,7044114.04,
NaN,2.639653000e+06,7044114.05,
NaN,2.639816000e+06,7044114.06,
NaN,2.640053000e+06,7044114.07,
NaN,2.640267000e+06,7044114.08,
NaN,2.640394000e+06,7044114.09,
NaN,2.640607000e+06,7044114.10,
23156785129,2.640764000e+06,7044114.11,
NaN,2.640945000e+06,7044115.00,12
NaN,2.641135000e+06,7044115.01,
NaN,2.641329000e+06,7044115.02,
NaN,2.641545000e+06,7044115.03,
NaN,2.641731000e+06,7044115.04,
NaN,2.641962000e+06,7044115.05,
NaN,2.642164000e+06,7044115.06,
NaN,2.642357000e+06,7044115.07,
NaN,2.642527000e+06,7044115.08,
NaN,2.642704000e+06,7044115.09,
NaN,2.642840000e+06,7044115.10,
23156789207,2.642982000e+06,7044115.11,
NaN,2.643068000e+06,7044116.00,12
NaN,2.643280000e+06,7044116.01,
NaN,2.643423000e+06,7044116.02,
NaN,2.643616000e+06,7044116.03,
NaN,2.643783000e+06,7044116.04,
NaN,2.643999000e+06,7044116.05,
NaN,2.644249000e+06,7044116.06,
NaN,2.644423000e+06,7044116.07,
NaN,2.644603000e+06,7044116.08,
NaN,2.644823000e+06,7044116.09,
NaN,2.645055000e+06,7044116.10,
23156793285,2.645284000e+06,7044116.11,
NaN,2.645461000e+06,7044117.00,12
NaN,2.645701000e+06,7044117.01,
NaN,2.645902000e+06,7044117.02,
NaN,2.646005000e+06,7044117.03,
NaN,2.646054000e+06,7044117.04,
NaN,2.645745000e+06,7044117.05,
NaN,2.645205000e+06,7044117.06,
NaN,2.644369000e+06,7044117.07,
NaN,2.643395000e+06,7044117.08,
NaN,2.642332000e+06,7044117.09,
NaN,2.641399000e+06,7044117.10,
23156797364,2.640696000e+06,7044117.11,
NaN,2.639943000e+06,7044118.00,12
NaN,2.639484000e+06,7044118.01,
NaN,2.639115000e+06,7044118.02,
NaN,2.638765000e+06,7044118.03,
NaN,2.638572000e+06,7044118.04,
NaN,2.638472000e+06,7044118.05,
NaN,2.638299000e+06,7044118.06,
NaN,2.638145000e+06,7044118.07,
NaN,2.637957000e+06,7044118.08,
NaN,2.637747000e+06,7044118.09,
NaN,2.637557000e+06,7044118.10,
23156801442,2.637452000e+06,7044118.11,
NaN,2.637317000e+06,7044119.00,12
NaN,2.637324000e+06,7044119.01,
NaN,2.637502000e+06,7044119.02,
NaN,2.637613000e+06,7044119.03,
NaN,2.637719000e+06,7044119.04,
NaN,2.637786000e+06,7044119.05,
NaN,2.637818000e+06,7044119.06,
NaN,2.637783000e+06,7044119.07,
NaN,2.637802000e+06,7044119.08,
NaN,2.637711000e+06,7044119.09,
NaN,2.637730000e+06,7044119.10,
23156805520,2.637746000e+06,7044119.11,
NaN,2.637795000e+06,7044120.00,12
NaN,2.637804000e+06,7044120.01,
NaN,2.637866000e+06,7044120.02,
NaN,2.637934000e+06,7044120.03,
NaN,2.638010000e+06,7044120.04,
NaN,2.638189000e+06,7044120.05,
NaN,2.638357000e+06,7044120.06,
NaN,2.638636000e+06,7044120.07,
NaN,2.638765000e+06,7044120.08,
NaN,2.639018000e+06,7044120.09,
NaN,2.639229000e+06,7044120.10,
23156809598,2.639405000e+06,7044120.11,
NaN,2.639632000e+06,7044121.00,12
NaN,2.639865000e+06,7044121.01,
NaN,2.640031000e+06,7044121.02,
NaN,2.640207000e+06,7044121.03,
NaN,2.640426000e+06,7044121.04,
NaN,2.640643000e+06,7044121.05,
NaN,2.640860000e+06,7044121.06,
NaN,2.641098000e+06,7044121.07,
NaN,2.641305000e+06,7044121.08,
NaN,2.641538000e+06,7044121.09,
NaN,2.641732000e+06,7044121.10,
23156813676,2.641931000e+06,7044121.11,
NaN,2.642115000e+06,7044122.00,12
NaN,2.642271000e+06,7044122.01,
NaN,2.642465000e+06,7044122.02,
NaN,2.642641000e+06,7044122.03,
NaN,2.642833000e+06,7044122.04,
NaN,2.643042000e+06,7044122.05,
NaN,2.643232000e+06,7044122.06,
NaN,2.643447000e+06,7044122.07,
NaN,2.643704000e+06,7044122.08,
NaN,2.643986000e+06,7044122.09,
NaN,2.644202000e+06,7044122.10,
23156817754,2.644490000e+06,7044122.11,
NaN,2.644763000e+06,7044123.00,12
NaN,2.644973000e+06,7044123.01,
NaN,2.645176000e+06,7044123.02,
NaN,2.645394000e+06,7044123.03,
NaN,2.645604000e+06,7044123.04,
NaN,2.645755000e+06,7044123.05,
NaN,2.645699000e+06,7044123.06,
NaN,2.645280000e+06,7044123.07,
NaN,2.644607000e+06,7044123.08,
NaN,2.643724000e+06,7044123.09,
NaN,2.642739000e+06,7044123.10,
23156821833,2.641798000e+06,7044123.11,
NaN,2.640931000e+06,7044124.00,12
NaN,2.640331000e+06,7044124.01,
NaN,2.639914000e+06,7044124.02,
NaN,2.639578000e+06,7044124.03,
NaN,2.639403000e+06,7044124.04,
NaN,2.639346000e+06,7044124.05,
NaN,2.639295000e+06,7044124.06,
NaN,2.639298000e+06,7044124.07,
NaN,2.639257000e+06,7044124.08,
NaN,2.639181000e+06,7044124.09,
NaN,2.639110000e+06,7044124.10,
23156825912,2.639049000e+06,7044124.11,
NaN,2.639015000e+06,7044125.00,12
NaN,2.639068000e+06,7044125.01,
NaN,2.639182000e+06,7044125.02,
NaN,2.639301000e+06,7044125.03,
NaN,2.639446000e+06,7044125.04,
NaN,2.639627000e+06,7044125.05,
NaN,2.639804000e+06,7044125.06,
NaN,2.639917000e+06,7044125.07,
NaN,2.639995000e+06,7044125.08,
NaN,2.640006000e+06,7044125.09,
NaN,2.640022000e+06,7044125.10,
23156829989,2.639966000e+06,7044125.11,
NaN,2.639945000e+06,7044126.00,12
NaN,2.639946000e+06,7044126.01,
NaN,2.640042000e+06,7044126.02,
NaN,2.640151000e+06,7044126.03,
NaN,2.640260000e+06,7044126.04,
NaN,2.640462000e+06,7044126.05,
NaN,2.640596000e+06,7044126.06,
NaN,2.640832000e+06,7044126.07,
NaN,2.641089000e+06,7044126.08,
NaN,2.641334000e+06,7044126.09,
NaN,2.641559000e+06,7044126.10,
23156834068,2.641870000e+06,7044126.11,
