time,ecg2,sequence_counter,packet_size
NaN,3.838000000e+03,7041610.24,
NaN,5.000000000e+02,7041610.25,
NaN,-3.140000000e+02,7041610.26,
NaN,1.580000000e+02,7041610.27,
NaN,-3.200000000e+01,7041610.28,
NaN,8.500000000e+01,7041610.29,
23160507725,-4.200000000e+01,7041610.30,
NaN,-4.400000000e+01,7041611.00,31
NaN,4.100000000e+01,7041611.01,
NaN,-5.200000000e+01,7041611.02,
NaN,1.100000000e+02,7041611.03,
NaN,4.800000000e+01,7041611.04,
NaN,-7.000000000e+00,7041611.05,
NaN,1.820000000e+02,7041611.06,
NaN,1.660000000e+02,7041611.07,
NaN,2.300000000e+02,7041611.08,
NaN,2.390000000e+02,7041611.09,
NaN,1.690000000e+02,7041611.10,
NaN,2.870000000e+02,7041611.11,
NaN,2.910000000e+02,7041611.12,
NaN,3.260000000e+02,7041611.13,
NaN,3.970000000e+02,7041611.14,
NaN,4.460000000e+02,7041611.15,
NaN,5.570000000e+02,7041611.16,
NaN,5.730000000e+02,7041611.17,
NaN,6.610000000e+02,7041611.18,
NaN,7.240000000e+02,7041611.19,
NaN,7.160000000e+02,7041611.20,
NaN,8.280000000e+02,7041611.21,
NaN,8.790000000e+02,7041611.22,
NaN,9.760000000e+02,7041611.23,
NaN,1.054000000e+03,7041611.24,
NaN,1.023000000e+03,7041611.25,
NaN,1.114000000e+03,7041611.26,
NaN,1.023000000e+03,7041611.27,
NaN,8.600000000e+02,7041611.28,
NaN,7.400000000e+02,7041611.29,
23160515660,4.840000000e+02,7041611.30,
NaN,4.200000000e+02,7041612.00,31
NaN,2.360000000e+02,7041612.01,
NaN,-8.000000000e+00,7041612.02,
NaN,2.200000000e+01,7041612.03,
NaN,-6.800000000e+01,7041612.04,
NaN,-1.140000000e+02,7041612.05,
NaN,-9.000000000e+01,7041612.06,
NaN,-8.700000000e+01,7041612.07,
NaN,-2.900000000e+01,7041612.08,
NaN,-1.140000000e+02,7041612.09,
NaN,-7.300000000e+01,7041612.10,
NaN,4.600000000e+01,7041612.11,
NaN,-1.100000000e+01,7041612.12,
NaN,2.500000000e+01,7041612.13,
NaN,3.200000000e+01,7041612.14,
NaN,2.800000000e+01,7041612.15,
NaN,5.900000000e+01,7041612.16,
NaN,3.000000000e+01,7041612.17,
NaN,6.800000000e+01,7041612.18,
NaN,2.900000000e+01,7041612.19,
NaN,5.200000000e+01,7041612.20,
NaN,7.900000000e+01,7041612.21,
NaN,-3.900000000e+01,7041612.22,
NaN,5.400000000e+01,7041612.23,
NaN,8.400000000e+01,7041612.24,
NaN,-2.700000000e+01,7041612.25,
NaN,4.000000000e+01,7041612.26,
NaN,2.100000000e+01,7041612.27,
NaN,-2.200000000e+01,7041612.28,
NaN,-4.400000000e+01,7041612.29,
23160523596,-8.200000000e+01,7041612.30,
NaN,7.000000000e+00,7041613.00,31
NaN,6.000000000e+00,7041613.01,
NaN,-2.700000000e+01,7041613.02,
NaN,-9.000000000e+00,7041613.03,
NaN,-2.000000000e+00,7041613.04,
NaN,1.400000000e+01,7041613.05,
NaN,-3.800000000e+01,7041613.06,
NaN,1.200000000e+01,7041613.07,
NaN,2.000000000e+01,7041613.08,
NaN,-6.100000000e+01,7041613.09,
NaN,1.000000000e+01,7041613.10,
NaN,1.000000000e+00,7041613.11,
NaN,2.200000000e+01,7041613.12,
NaN,5.500000000e+01,7041613.13,
NaN,-3.600000000e+01,7041613.14,
NaN,6.200000000e+01,7041613.15,
NaN,8.000000000e+01,7041613.16,
NaN,2.000000000e+01,7041613.17,
NaN,4.400000000e+01,7041613.18,
NaN,-3.300000000e+01,7041613.19,
NaN,4.200000000e+01,7041613.20,
NaN,7.400000000e+01,7041613.21,
NaN,6.000000000e+00,7041613.22,
NaN,1.000000000e+02,7041613.23,
NaN,4.400000000e+01,7041613.24,
NaN,5.400000000e+01,7041613.25,
NaN,1.180000000e+02,7041613.26,
NaN,4.500000000e+01,7041613.27,
NaN,1.700000000e+02,7041613.28,
NaN,2.610000000e+02,7041613.29,
23160531532,3.400000000e+02,7041613.30,
NaN,4.800000000e+02,7041614.00,31
NaN,5.470000000e+02,7041614.01,
NaN,6.500000000e+02,7041614.02,
NaN,4.810000000e+02,7041614.03,
NaN,2.940000000e+02,7041614.04,
NaN,2.780000000e+02,7041614.05,
NaN,8.600000000e+01,7041614.06,
NaN,2.300000000e+01,7041614.07,
NaN,-2.200000000e+01,7041614.08,
NaN,-1.090000000e+02,7041614.09,
NaN,-5.600000000e+01,7041614.10,
NaN,-1.200000000e+02,7041614.11,
NaN,-9.000000000e+01,7041614.12,
NaN,-5.100000000e+01,7041614.13,
NaN,-3.900000000e+01,7041614.14,
NaN,-5.000000000e+01,7041614.15,
NaN,-2.620000000e+02,7041614.16,
NaN,4.180000000e+02,7041614.17,
NaN,1.725000000e+03,7041614.18,
NaN,3.458000000e+03,7041614.19,
NaN,4.607000000e+03,7041614.20,
NaN,2.205000000e+03,7041614.21,
NaN,-3.140000000e+02,7041614.22,
NaN,-1.380000000e+02,7041614.23,
NaN,-3.900000000e+01,7041614.24,
NaN,-7.500000000e+01,7041614.25,
NaN,-2.900000000e+01,7041614.26,
NaN,-1.360000000e+02,7041614.27,
NaN,-5.800000000e+01,7041614.28,
NaN,-1.280000000e+02,7041614.29,
23160539468,-8.000000000e+01,7041614.30,
NaN,-1.200000000e+01,7041615.00,31
NaN,-4.100000000e+01,7041615.01,
NaN,2.800000000e+01,7041615.02,
NaN,2.100000000e+01,7041615.03,
NaN,8.400000000e+01,7041615.04,
NaN,1.370000000e+02,7041615.05,
NaN,1.090000000e+02,7041615.06,
NaN,1.810000000e+02,7041615.07,
NaN,1.880000000e+02,7041615.08,
NaN,2.360000000e+02,7041615.09,
NaN,2.960000000e+02,7041615.10,
NaN,3.120000000e+02,7041615.11,
NaN,4.460000000e+02,7041615.12,
NaN,4.420000000e+02,7041615.13,
NaN,4.680000000e+02,7041615.14,
NaN,6.000000000e+02,7041615.15,
NaN,6.250000000e+02,7041615.16,
NaN,7.420000000e+02,7041615.17,
NaN,7.550000000e+02,7041615.18,
NaN,7.750000000e+02,7041615.19,
NaN,9.210000000e+02,7041615.20,
NaN,8.810000000e+02,7041615.21,
NaN,9.490000000e+02,7041615.22,
NaN,1.005000000e+03,7041615.23,
NaN,8.830000000e+02,7041615.24,
NaN,8.140000000e+02,7041615.25,
NaN,5.990000000e+02,7041615.26,
NaN,3.990000000e+02,7041615.27,
NaN,2.510000000e+02,7041615.28,
NaN,2.600000000e+01,7041615.29,
23160547404,-4.400000000e+01,7041615.30,
NaN,-1.220000000e+02,7041616.00,31
NaN,-1.800000000e+02,7041616.01,
NaN,-1.880000000e+02,7041616.02,
NaN,-2.080000000e+02,7041616.03,
NaN,-1.100000000e+02,7041616.04,
NaN,-1.470000000e+02,7041616.05,
NaN,-1.800000000e+02,7041616.06,
NaN,-1.050000000e+02,7041616.07,
NaN,-1.280000000e+02,7041616.08,
NaN,-6.700000000e+01,7041616.09,
NaN,-9.200000000e+01,7041616.10,
NaN,-1.100000000e+02,7041616.11,
NaN,-1.900000000e+01,7041616.12,
NaN,-1.030000000e+02,7041616.13,
NaN,-9.000000000e+01,7041616.14,
NaN,-6.500000000e+01,7041616.15,
NaN,-1.370000000e+02,7041616.16,
NaN,-8.100000000e+01,7041616.17,
NaN,-1.210000000e+02,7041616.18,
NaN,-1.270000000e+02,7041616.19,
NaN,-9.100000000e+01,7041616.20,
NaN,-1.610000000e+02,7041616.21,
NaN,-1.020000000e+02,7041616.22,
NaN,-1.290000000e+02,7041616.23,
NaN,-1.780000000e+02,7041616.24,
NaN,-1.240000000e+02,7041616.25,
NaN,-1.680000000e+02,7041616.26,
NaN,-1.270000000e+02,7041616.27,
NaN,-1.540000000e+02,7041616.28,
NaN,-2.060000000e+02,7041616.29,
23160555340,-1.310000000e+02,7041616.30,
NaN,-1.690000000e+02,7041617.00,31
NaN,-1.460000000e+02,7041617.01,
NaN,-1.440000000e+02,7041617.02,
NaN,-1.770000000e+02,7041617.03,
NaN,-1.240000000e+02,7041617.04,
NaN,-1.850000000e+02,7041617.05,
NaN,-1.310000000e+02,7041617.06,
NaN,-8.800000000e+01,7041617.07,
NaN,-1.770000000e+02,7041617.08,
NaN,-1.130000000e+02,7041617.09,
NaN,-1.290000000e+02,7041617.10,
NaN,-1.500000000e+02,7041617.11,
NaN,-1.040000000e+02,7041617.12,
NaN,-1.330000000e+02,7041617.13,
NaN,-1.060000000e+02,7041617.14,
NaN,-1.360000000e+02,7041617.15,
NaN,-1.300000000e+02,7041617.16,
NaN,-1.100000000e+02,7041617.17,
NaN,-1.820000000e+02,7041617.18,
NaN,-1.080000000e+02,7041617.19,
NaN,-1.240000000e+02,7041617.20,
NaN,-1.550000000e+02,7041617.21,
NaN,-6.800000000e+01,7041617.22,
NaN,-1.100000000e+02,7041617.23,
NaN,1.700000000e+01,7041617.24,
NaN,1.640000000e+02,7041617.25,
NaN,1.920000000e+02,7041617.26,
NaN,3.660000000e+02,7041617.27,
NaN,3.900000000e+02,7041617.28,
NaN,2.880000000e+02,7041617.29,
23160563276,1.520000000e+02,7041617.30,
NaN,-2.000000000e+00,7041618.00,31
NaN,-3.200000000e+01,7041618.01,
NaN,-2.000000000e+02,7041618.02,
NaN,-2.870000000e+02,7041618.03,
NaN,-2.380000000e+02,7041618.04,
NaN,-3.140000000e+02,7041618.05,
NaN,-2.740000000e+02,7041618.06,
NaN,-2.680000000e+02,7041618.07,
NaN,-3.280000000e+02,7041618.08,
NaN,-2.370000000e+02,7041618.09,
NaN,-3.370000000e+02,7041618.10,
NaN,-4.600000000e+02,7041618.11,
NaN,1.430000000e+02,7041618.12,
NaN,1.312000000e+03,7041618.13,
NaN,3.159000000e+03,7041618.14,
NaN,4.207000000e+03,7041618.15,
NaN,1.956000000e+03,7041618.16,
NaN,-4.200000000e+02,7041618.17,
NaN,-3.680000000e+02,7041618.18,
NaN,-2.290000000e+02,7041618.19,
NaN,-3.840000000e+02,7041618.20,
NaN,-2.960000000e+02,7041618.21,
NaN,-3.430000000e+02,7041618.22,
NaN,-3.700000000e+02,7041618.23,
NaN,-2.960000000e+02,7041618.24,
NaN,-3.410000000e+02,7041618.25,
NaN,-3.210000000e+02,7041618.26,
NaN,-2.300000000e+02,7041618.27,
NaN,-2.590000000e+02,7041618.28,
NaN,-1.940000000e+02,7041618.29,
23160571211,-1.840000000e+02,7041618.30,
NaN,-1.720000000e+02,7041619.00,31
NaN,-8.400000000e+01,7041619.01,
NaN,-1.140000000e+02,7041619.02,
NaN,-2.000000000e+01,7041619.03,
NaN,1.700000000e+01,7041619.04,
NaN,-7.000000000e+00,7041619.05,
NaN,1.240000000e+02,7041619.06,
NaN,1.290000000e+02,7041619.07,
NaN,1.970000000e+02,7041619.08,
NaN,2.870000000e+02,7041619.09,
NaN,2.800000000e+02,7041619.10,
NaN,4.080000000e+02,7041619.11,
NaN,4.580000000e+02,7041619.12,
NaN,5.150000000e+02,7041619.13,
NaN,5.840000000e+02,7041619.14,
NaN,5.580000000e+02,7041619.15,
NaN,6.880000000e+02,7041619.16,
NaN,7.070000000e+02,7041619.17,
NaN,6.670000000e+02,7041619.18,
NaN,6.790000000e+02,7041619.19,
NaN,5.250000000e+02,7041619.20,
NaN,3.800000000e+02,7041619.21,
NaN,1.710000000e+02,7041619.22,
NaN,-5.000000000e+01,7041619.23,
NaN,-1.720000000e+02,7041619.24,
NaN,-3.450000000e+02,7041619.25,
NaN,-3.820000000e+02,7041619.26,
NaN,-4.260000000e+02,7041619.27,
NaN,-5.030000000e+02,7041619.28,
NaN,-4.430000000e+02,7041619.29,
23160579147,-4.720000000e+02,7041619.30,
NaN,-4.500000000e+02,7041620.00,31
NaN,-4.310000000e+02,7041620.01,
NaN,-4.680000000e+02,7041620.02,
NaN,-3.860000000e+02,7041620.03,
NaN,-4.340000000e+02,7041620.04,
NaN,-4.320000000e+02,7041620.05,
NaN,-3.630000000e+02,7041620.06,
NaN,-4.340000000e+02,7041620.07,
NaN,-4.000000000e+02,7041620.08,
NaN,-4.060000000e+02,7041620.09,
NaN,-4.350000000e+02,7041620.10,
NaN,-3.960000000e+02,7041620.11,
NaN,-4.440000000e+02,7041620.12,
NaN,-4.100000000e+02,7041620.13,
NaN,-4.530000000e+02,7041620.14,
NaN,-5.070000000e+02,7041620.15,
NaN,-4.330000000e+02,7041620.16,
NaN,-4.980000000e+02,7041620.17,
NaN,-4.990000000e+02,7041620.18,
NaN,-4.730000000e+02,7041620.19,
NaN,-5.060000000e+02,7041620.20,
NaN,-4.640000000e+02,7041620.21,
NaN,-5.080000000e+02,7041620.22,
NaN,-4.810000000e+02,7041620.23,
NaN,-4.430000000e+02,7041620.24,
NaN,-4.980000000e+02,7041620.25,
NaN,-4.370000000e+02,7041620.26,
NaN,-4.800000000e+02,7041620.27,
NaN,-4.890000000e+02,7041620.28,
NaN,-4.270000000e+02,7041620.29,
23160587083,-4.830000000e+02,7041620.30,
NaN,-4.400000000e+02,7041621.00,31
NaN,-4.580000000e+02,7041621.01,
NaN,-4.690000000e+02,7041621.02,
NaN,-3.930000000e+02,7041621.03,
NaN,-4.630000000e+02,7041621.04,
NaN,-4.250000000e+02,7041621.05,
NaN,-3.920000000e+02,7041621.06,
NaN,-4.430000000e+02,7041621.07,
NaN,-3.890000000e+02,7041621.08,
NaN,-4.040000000e+02,7041621.09,
NaN,-3.800000000e+02,7041621.10,
NaN,-2.900000000e+02,7041621.11,
NaN,-1.550000000e+02,7041621.12,
NaN,-1.000000000e+01,7041621.13,
NaN,2.600000000e+01,7041621.14,
NaN,1.750000000e+02,7041621.15,
NaN,1.380000000e+02,7041621.16,
NaN,-1.170000000e+02,7041621.17,
NaN,-1.370000000e+02,7041621.18,
NaN,-2.480000000e+02,7041621.19,
NaN,-4.130000000e+02,7041621.20,
NaN,-4.490000000e+02,7041621.21,
NaN,-5.310000000e+02,7041621.22,
NaN,-5.190000000e+02,7041621.23,
NaN,-5.320000000e+02,7041621.24,
NaN,-5.220000000e+02,7041621.25,
NaN,-4.920000000e+02,7041621.26,
NaN,-5.370000000e+02,7041621.27,
NaN,-4.560000000e+02,7041621.28,
NaN,-6.550000000e+02,7041621.29,
23160595019,-4.220000000e+02,7041621.30,
NaN,6.850000000e+02,7041622.00,31
NaN,2.136000000e+03,7041622.01,
NaN,3.874000000e+03,7041622.02,
NaN,2.896000000e+03,7041622.03,
NaN,-9.200000000e+01,7041622.04,
NaN,-6.730000000e+02,7041622.05,
NaN,-3.960000000e+02,7041622.06,
NaN,-5.540000000e+02,7041622.07,
NaN,-4.280000000e+02,7041622.08,
NaN,-5.250000000e+02,7041622.09,
NaN,-5.060000000e+02,7041622.10,
NaN,-4.810000000e+02,7041622.11,
NaN,-4.890000000e+02,7041622.12,
NaN,-4.130000000e+02,7041622.13,
NaN,-4.440000000e+02,7041622.14,
NaN,-3.760000000e+02,7041622.15,
NaN,-3.590000000e+02,7041622.16,
NaN,-3.470000000e+02,7041622.17,
NaN,-2.360000000e+02,7041622.18,
NaN,-2.630000000e+02,7041622.19,
NaN,-2.060000000e+02,7041622.20,
NaN,-1.520000000e+02,7041622.21,
NaN,-1.600000000e+02,7041622.22,
NaN,-4.600000000e+01,7041622.23,
NaN,-3.200000000e+01,7041622.24,
NaN,3.700000000e+01,7041622.25,
NaN,1.170000000e+02,7041622.26,
NaN,1.140000000e+02,7041622.27,
NaN,2.410000000e+02,7041622.28,
NaN,2.870000000e+02,7041622.29,
23160602955,3.500000000e+02,7041622.30,
NaN,4.510000000e+02,7041623.00,31
NaN,4.510000000e+02,7041623.01,
NaN,5.650000000e+02,7041623.02,
NaN,5.960000000e+02,7041623.03,
NaN,6.120000000e+02,7041623.04,
NaN,7.050000000e+02,7041623.05,
NaN,6.180000000e+02,7041623.06,
NaN,5.360000000e+02,7041623.07,
NaN,3.740000000e+02,7041623.08,
NaN,1.490000000e+02,7041623.09,
NaN,1.000000000e+01,7041623.10,
NaN,-1.980000000e+02,7041623.11,
NaN,-2.900000000e+02,7041623.12,
NaN,-3.600000000e+02,7041623.13,
NaN,-4.660000000e+02,7041623.14,
NaN,-4.290000000e+02,7041623.15,
NaN,-4.590000000e+02,7041623.16,
NaN,-4.450000000e+02,7041623.17,
NaN,-4.100000000e+02,7041623.18,
NaN,-4.520000000e+02,7041623.19,
NaN,-3.660000000e+02,7041623.20,
NaN,-3.720000000e+02,7041623.21,
NaN,-3.640000000e+02,7041623.22,
NaN,-2.910000000e+02,7041623.23,
NaN,-3.390000000e+02,7041623.24,
NaN,-2.860000000e+02,7041623.25,
NaN,-2.900000000e+02,7041623.26,
NaN,-3.140000000e+02,7041623.27,
NaN,-2.540000000e+02,7041623.28,
NaN,-3.150000000e+02,7041623.29,
23160610891,-2.790000000e+02,7041623.30,
NaN,-2.800000000e+02,7041624.00,31
NaN,-3.420000000e+02,7041624.01,
NaN,-2.770000000e+02,7041624.02,
NaN,-3.210000000e+02,7041624.03,
NaN,-3.070000000e+02,7041624.04,
NaN,-2.800000000e+02,7041624.05,
NaN,-3.320000000e+02,7041624.06,
NaN,-2.720000000e+02,7041624.07,
NaN,-3.170000000e+02,7041624.08,
NaN,-3.190000000e+02,7041624.09,
NaN,-2.660000000e+02,7041624.10,
NaN,-3.180000000e+02,7041624.11,
NaN,-2.750000000e+02,7041624.12,
NaN,-2.950000000e+02,7041624.13,
NaN,-3.010000000e+02,7041624.14,
NaN,-2.470000000e+02,7041624.15,
NaN,-3.090000000e+02,7041624.16,
NaN,-2.590000000e+02,7041624.17,
NaN,-2.470000000e+02,7041624.18,
NaN,-2.680000000e+02,7041624.19,
NaN,-2.080000000e+02,7041624.20,
NaN,-2.670000000e+02,7041624.21,
NaN,-2.230000000e+02,7041624.22,
NaN,-1.840000000e+02,7041624.23,
NaN,-2.290000000e+02,7041624.24,
NaN,-7.600000000e+01,7041624.25,
NaN,6.400000000e+01,7041624.26,
NaN,1.350000000e+02,7041624.27,
NaN,2.430000000e+02,7041624.28,
NaN,3.320000000e+02,7041624.29,
23160618827,3.170000000e+02,7041624.30,
NaN,9.500000000e+01,7041625.00,31
NaN,8.000000000e+00,7041625.01,
NaN,-2.300000000e+01,7041625.02,
NaN,-2.290000000e+02,7041625.03,
NaN,-2.770000000e+02,7041625.04,
NaN,-3.130000000e+02,7041625.05,
NaN,-3.460000000e+02,7041625.06,
NaN,-2.970000000e+02,7041625.07,
NaN,-3.460000000e+02,7041625.08,
NaN,-3.200000000e+02,7041625.09,
NaN,-3.070000000e+02,7041625.10,
NaN,-2.690000000e+02,7041625.11,
NaN,-3.800000000e+02,7041625.12,
NaN,-2.870000000e+02,7041625.13,
NaN,6.970000000e+02,7041625.14,
NaN,2.079000000e+03,7041625.15,
NaN,3.854000000e+03,7041625.16,
NaN,3.643000000e+03,7041625.17,
NaN,6.820000000e+02,7041625.18,
NaN,-5.280000000e+02,7041625.19,
NaN,-1.710000000e+02,7041625.20,
NaN,-3.330000000e+02,7041625.21,
NaN,-2.710000000e+02,7041625.22,
NaN,-3.040000000e+02,7041625.23,
NaN,-3.430000000e+02,7041625.24,
NaN,-2.420000000e+02,7041625.25,
NaN,-3.110000000e+02,7041625.26,
NaN,-2.490000000e+02,7041625.27,
NaN,-2.140000000e+02,7041625.28,
NaN,-2.140000000e+02,7041625.29,
23160626763,-1.300000000e+02,7041625.30,
NaN,-1.480000000e+02,7041626.00,31
NaN,-8.100000000e+01,7041626.01,
NaN,-4.300000000e+01,7041626.02,
NaN,-3.500000000e+01,7041626.03,
NaN,6.800000000e+01,7041626.04,
NaN,5.600000000e+01,7041626.05,
NaN,1.190000000e+02,7041626.06,
NaN,1.990000000e+02,7041626.07,
NaN,2.140000000e+02,7041626.08,
NaN,3.310000000e+02,7041626.09,
NaN,3.520000000e+02,7041626.10,
NaN,4.310000000e+02,7041626.11,
NaN,5.540000000e+02,7041626.12,
NaN,5.630000000e+02,7041626.13,
NaN,6.860000000e+02,7041626.14,
NaN,7.360000000e+02,7041626.15,
NaN,7.790000000e+02,7041626.16,
NaN,8.890000000e+02,7041626.17,
NaN,8.830000000e+02,7041626.18,
NaN,9.430000000e+02,7041626.19,
NaN,8.970000000e+02,7041626.20,
NaN,7.560000000e+02,7041626.21,
NaN,6.280000000e+02,7041626.22,
NaN,3.630000000e+02,7041626.23,
NaN,2.110000000e+02,7041626.24,
NaN,5.400000000e+01,7041626.25,
NaN,-1.250000000e+02,7041626.26,
NaN,-1.350000000e+02,7041626.27,
NaN,-2.370000000e+02,7041626.28,
NaN,-2.470000000e+02,7041626.29,
23160634697,-2.140000000e+02,7041626.30,
NaN,-2.740000000e+02,7041627.00,31
NaN,-2.070000000e+02,7041627.01,
NaN,-2.150000000e+02,7041627.02,
NaN,-2.020000000e+02,7041627.03,
NaN,-1.460000000e+02,7041627.04,
NaN,-1.890000000e+02,7041627.05,
NaN,-1.210000000e+02,7041627.06,
NaN,-1.350000000e+02,7041627.07,
NaN,-1.520000000e+02,7041627.08,
NaN,-7.900000000e+01,7041627.09,
NaN,-1.320000000e+02,7041627.10,
NaN,-9.000000000e+01,7041627.11,
NaN,-8.700000000e+01,7041627.12,
NaN,-1.200000000e+02,7041627.13,
NaN,-5.500000000e+01,7041627.14,
NaN,-1.110000000e+02,7041627.15,
NaN,-9.300000000e+01,7041627.16,
NaN,-7.700000000e+01,7041627.17,
NaN,-1.360000000e+02,7041627.18,
NaN,-8.900000000e+01,7041627.19,
NaN,-1.310000000e+02,7041627.20,
NaN,-1.150000000e+02,7041627.21,
NaN,-9.000000000e+01,7041627.22,
NaN,-1.420000000e+02,7041627.23,
NaN,-7.600000000e+01,7041627.24,
NaN,-1.130000000e+02,7041627.25,
NaN,-1.180000000e+02,7041627.26,
NaN,-6.400000000e+01,7041627.27,
NaN,-1.270000000e+02,7041627.28,
NaN,-8.100000000e+01,7041627.29,
23160642634,-9.200000000e+01,7041627.30,
NaN,-1.000000000e+02,7041628.00,31
NaN,-3.700000000e+01,7041628.01,
NaN,-8.900000000e+01,7041628.02,
NaN,-3.800000000e+01,7041628.03,
NaN,-1.900000000e+01,7041628.04,
NaN,7.800000000e+01,7041628.05,
NaN,3.140000000e+02,7041628.06,
NaN,2.930000000e+02,7041628.07,
NaN,4.090000000e+02,7041628.08,
NaN,5.540000000e+02,7041628.09,
NaN,3.770000000e+02,7041628.10,
NaN,2.580000000e+02,7041628.11,
NaN,1.570000000e+02,7041628.12,
NaN,5.800000000e+01,7041628.13,
NaN,-5.700000000e+01,7041628.14,
NaN,-1.930000000e+02,7041628.15,
NaN,-1.480000000e+02,7041628.16,
NaN,-1.920000000e+02,7041628.17,
NaN,-2.140000000e+02,7041628.18,
NaN,-1.320000000e+02,7041628.19,
NaN,-2.090000000e+02,7041628.20,
NaN,-1.600000000e+02,7041628.21,
NaN,-1.020000000e+02,7041628.22,
NaN,-3.130000000e+02,7041628.23,
NaN,0.000000000e+00,7041628.24,
NaN,9.850000000e+02,7041628.25,
NaN,2.435000000e+03,7041628.26,
NaN,4.136000000e+03,7041628.27,
NaN,3.404000000e+03,7041628.28,
NaN,6.030000000e+02,7041628.29,
23160650570,-3.520000000e+02,7041628.30,
NaN,-2.100000000e+01,7041629.00,31
NaN,-1.230000000e+02,7041629.01,
NaN,-1.690000000e+02,7041629.02,
NaN,-1.210000000e+02,7041629.03,
NaN,-1.750000000e+02,7041629.04,
NaN,-1.350000000e+02,7041629.05,
NaN,-7.600000000e+01,7041629.06,
NaN,-1.140000000e+02,7041629.07,
NaN,-4.700000000e+01,7041629.08,
NaN,-3.200000000e+01,7041629.09,
NaN,-2.000000000e+00,7041629.10,
NaN,8.100000000e+01,7041629.11,
NaN,4.500000000e+01,7041629.12,
NaN,1.250000000e+02,7041629.13,
NaN,1.620000000e+02,7041629.14,
NaN,1.620000000e+02,7041629.15,
NaN,2.800000000e+02,7041629.16,
NaN,2.830000000e+02,7041629.17,
NaN,3.440000000e+02,7041629.18,
NaN,4.020000000e+02,7041629.19,
NaN,4.240000000e+02,7041629.20,
NaN,5.670000000e+02,7041629.21,
NaN,5.920000000e+02,7041629.22,
NaN,6.680000000e+02,7041629.23,
NaN,7.770000000e+02,7041629.24,
NaN,7.840000000e+02,7041629.25,
NaN,8.990000000e+02,7041629.26,
NaN,9.270000000e+02,7041629.27,
NaN,9.810000000e+02,7041629.28,
NaN,1.072000000e+03,7041629.29,
23160658505,1.019000000e+03,7041629.30,
NaN,1.010000000e+03,7041630.00,31
NaN,8.650000000e+02,7041630.01,
NaN,6.530000000e+02,7041630.02,
NaN,5.030000000e+02,7041630.03,
NaN,2.550000000e+02,7041630.04,
NaN,1.430000000e+02,7041630.05,
NaN,3.600000000e+01,7041630.06,
NaN,-8.200000000e+01,7041630.07,
NaN,-6.200000000e+01,7041630.08,
NaN,-1.220000000e+02,7041630.09,
NaN,-9.900000000e+01,7041630.10,
NaN,-7.700000000e+01,7041630.11,
NaN,-1.130000000e+02,7041630.12,
NaN,-3.900000000e+01,7041630.13,
NaN,-7.000000000e+01,7041630.14,
NaN,-4.200000000e+01,7041630.15,
NaN,1.100000000e+01,7041630.16,
NaN,-3.600000000e+01,7041630.17,
NaN,3.400000000e+01,7041630.18,
NaN,2.900000000e+01,7041630.19,
NaN,1.600000000e+01,7041630.20,
NaN,6.800000000e+01,7041630.21,
NaN,2.700000000e+01,7041630.22,
NaN,5.900000000e+01,7041630.23,
NaN,3.700000000e+01,7041630.24,
NaN,1.600000000e+01,7041630.25,
NaN,6.900000000e+01,7041630.26,
NaN,1.300000000e+01,7041630.27,
NaN,4.500000000e+01,7041630.28,
NaN,4.100000000e+01,7041630.29,
23160666441,-1.100000000e+01,7041630.30,
NaN,4.900000000e+01,7041631.00,31
NaN,3.000000000e+00,7041631.01,
NaN,1.100000000e+01,7041631.02,
NaN,3.000000000e+01,7041631.03,
NaN,-1.800000000e+01,7041631.04,
NaN,4.300000000e+01,7041631.05,
NaN,1.200000000e+01,7041631.06,
NaN,5.000000000e+00,7041631.07,
NaN,4.400000000e+01,7041631.08,
NaN,-3.000000000e+00,7041631.09,
NaN,4.200000000e+01,7041631.10,
NaN,2.300000000e+01,7041631.11,
NaN,2.800000000e+01,7041631.12,
NaN,8.000000000e+01,7041631.13,
NaN,9.900000000e+01,7041631.14,
NaN,3.370000000e+02,7041631.15,
NaN,4.080000000e+02,7041631.16,
NaN,4.130000000e+02,7041631.17,
NaN,6.390000000e+02,7041631.18,
NaN,5.580000000e+02,7041631.19,
NaN,3.760000000e+02,7041631.20,
NaN,3.070000000e+02,7041631.21,
NaN,1.880000000e+02,7041631.22,
NaN,7.700000000e+01,7041631.23,
NaN,-8.800000000e+01,7041631.24,
NaN,-9.100000000e+01,7041631.25,
NaN,-6.300000000e+01,7041631.26,
NaN,-1.380000000e+02,7041631.27,
NaN,-8.500000000e+01,7041631.28,
NaN,-1.030000000e+02,7041631.29,
23160674377,-1.390000000e+02,7041631.30,
NaN,-3.300000000e+01,7041632.00,31
NaN,-1.640000000e+02,7041632.01,
NaN,-1.820000000e+02,7041632.02,
NaN,5.430000000e+02,7041632.03,
NaN,1.747000000e+03,7041632.04,
NaN,3.509000000e+03,7041632.05,
NaN,4.112000000e+03,7041632.06,
NaN,1.782000000e+03,7041632.07,
NaN,-1.720000000e+02,7041632.08,
NaN,-6.200000000e+01,7041632.09,
NaN,3.200000000e+01,7041632.10,
NaN,-9.900000000e+01,7041632.11,
NaN,-5.400000000e+01,7041632.12,
NaN,-7.800000000e+01,7041632.13,
NaN,-8.500000000e+01,7041632.14,
NaN,-5.000000000e+00,7041632.15,
NaN,-3.800000000e+01,7041632.16,
NaN,-8.000000000e+00,7041632.17,
NaN,5.400000000e+01,7041632.18,
