time,accel.z,sequence_counter,packet_size
NaN,9.505000000e+03,7045301.05,
NaN,9.480000000e+03,7045301.06,
NaN,9.393000000e+03,7045301.07,
NaN,9.461000000e+03,7045301.08,
NaN,9.536000000e+03,7045301.09,
NaN,9.525000000e+03,7045301.10,
23160758855,9.564000000e+03,7045301.11,
NaN,9.573000000e+03,7045302.00,12
NaN,9.522000000e+03,7045302.01,
NaN,9.511000000e+03,7045302.02,
NaN,9.541000000e+03,7045302.03,
NaN,9.536000000e+03,7045302.04,
NaN,9.530000000e+03,7045302.05,
NaN,9.555000000e+03,7045302.06,
NaN,9.541000000e+03,7045302.07,
NaN,9.557000000e+03,7045302.08,
NaN,9.542000000e+03,7045302.09,
NaN,9.509000000e+03,7045302.10,
23160762811,9.477000000e+03,7045302.11,
NaN,9.589000000e+03,7045303.00,12
NaN,9.621000000e+03,7045303.01,
NaN,9.507000000e+03,7045303.02,
NaN,9.452000000e+03,7045303.03,
NaN,9.517000000e+03,7045303.04,
NaN,9.572000000e+03,7045303.05,
NaN,9.572000000e+03,7045303.06,
NaN,9.545000000e+03,7045303.07,
NaN,9.562000000e+03,7045303.08,
NaN,9.528000000e+03,7045303.09,
NaN,9.501000000e+03,7045303.10,
23160766766,9.520000000e+03,7045303.11,
NaN,9.515000000e+03,7045304.00,12
NaN,9.463000000e+03,7045304.01,
NaN,9.496000000e+03,7045304.02,
NaN,9.534000000e+03,7045304.03,
NaN,9.574000000e+03,7045304.04,
NaN,9.548000000e+03,7045304.05,
NaN,9.557000000e+03,7045304.06,
NaN,9.560000000e+03,7045304.07,
NaN,9.541000000e+03,7045304.08,
NaN,9.583000000e+03,7045304.09,
NaN,9.549000000e+03,7045304.10,
23160770721,9.580000000e+03,7045304.11,
NaN,9.597000000e+03,7045305.00,12
NaN,9.552000000e+03,7045305.01,
NaN,9.532000000e+03,7045305.02,
NaN,9.543000000e+03,7045305.03,
NaN,9.584000000e+03,7045305.04,
NaN,9.531000000e+03,7045305.05,
NaN,9.558000000e+03,7045305.06,
NaN,9.576000000e+03,7045305.07,
NaN,9.544000000e+03,7045305.08,
NaN,9.536000000e+03,7045305.09,
NaN,9.613000000e+03,7045305.10,
23160774677,9.669000000e+03,7045305.11,
NaN,9.649000000e+03,7045306.00,12
NaN,9.681000000e+03,7045306.01,
NaN,9.663000000e+03,7045306.02,
NaN,9.377000000e+03,7045306.03,
NaN,9.434000000e+03,7045306.04,
NaN,9.664000000e+03,7045306.05,
NaN,9.395000000e+03,7045306.06,
NaN,9.330000000e+03,7045306.07,
NaN,9.718000000e+03,7045306.08,
NaN,9.601000000e+03,7045306.09,
NaN,9.516000000e+03,7045306.10,
23160778632,9.581000000e+03,7045306.11,
NaN,9.539000000e+03,7045307.00,12
NaN,9.457000000e+03,7045307.01,
NaN,9.537000000e+03,7045307.02,
NaN,9.632000000e+03,7045307.03,
NaN,9.581000000e+03,7045307.04,
NaN,9.550000000e+03,7045307.05,
NaN,9.476000000e+03,7045307.06,
NaN,9.521000000e+03,7045307.07,
NaN,9.571000000e+03,7045307.08,
NaN,9.538000000e+03,7045307.09,
NaN,9.520000000e+03,7045307.10,
23160782588,9.528000000e+03,7045307.11,
NaN,9.617000000e+03,7045308.00,12
NaN,9.628000000e+03,7045308.01,
NaN,9.621000000e+03,7045308.02,
NaN,9.627000000e+03,7045308.03,
NaN,9.558000000e+03,7045308.04,
NaN,9.586000000e+03,7045308.05,
NaN,9.577000000e+03,7045308.06,
NaN,9.600000000e+03,7045308.07,
NaN,9.564000000e+03,7045308.08,
NaN,9.600000000e+03,7045308.09,
NaN,9.594000000e+03,7045308.10,
23160786543,9.581000000e+03,7045308.11,
NaN,9.602000000e+03,7045309.00,12
NaN,9.587000000e+03,7045309.01,
NaN,9.574000000e+03,7045309.02,
NaN,9.569000000e+03,7045309.03,
NaN,9.585000000e+03,7045309.04,
NaN,9.601000000e+03,7045309.05,
NaN,9.595000000e+03,7045309.06,
NaN,9.564000000e+03,7045309.07,
NaN,9.579000000e+03,7045309.08,
NaN,9.662000000e+03,7045309.09,
NaN,9.614000000e+03,7045309.10,
23160790498,9.533000000e+03,7045309.11,
NaN,9.568000000e+03,7045310.00,12
NaN,9.595000000e+03,7045310.01,
NaN,9.590000000e+03,7045310.02,
NaN,9.632000000e+03,7045310.03,
NaN,9.599000000e+03,7045310.04,
NaN,9.567000000e+03,7045310.05,
NaN,9.618000000e+03,7045310.06,
NaN,9.612000000e+03,7045310.07,
NaN,9.543000000e+03,7045310.08,
NaN,9.583000000e+03,7045310.09,
NaN,9.567000000e+03,7045310.10,
23160794453,9.627000000e+03,7045310.11,
NaN,9.621000000e+03,7045311.00,12
NaN,9.639000000e+03,7045311.01,
NaN,9.638000000e+03,7045311.02,
NaN,9.596000000e+03,7045311.03,
NaN,9.559000000e+03,7045311.04,
NaN,9.642000000e+03,7045311.05,
NaN,9.640000000e+03,7045311.06,
NaN,9.644000000e+03,7045311.07,
NaN,9.622000000e+03,7045311.08,
NaN,9.571000000e+03,7045311.09,
NaN,9.543000000e+03,7045311.10,
23160798409,9.611000000e+03,7045311.11,
NaN,9.630000000e+03,7045312.00,12
NaN,9.624000000e+03,7045312.01,
NaN,9.620000000e+03,7045312.02,
NaN,9.619000000e+03,7045312.03,
NaN,9.638000000e+03,7045312.04,
NaN,9.627000000e+03,7045312.05,
NaN,9.736000000e+03,7045312.06,
NaN,9.852000000e+03,7045312.07,
NaN,9.804000000e+03,7045312.08,
NaN,9.461000000e+03,7045312.09,
NaN,9.412000000e+03,7045312.10,
23160802364,9.736000000e+03,7045312.11,
NaN,9.456000000e+03,7045313.00,12
NaN,9.391000000e+03,7045313.01,
NaN,9.654000000e+03,7045313.02,
NaN,9.594000000e+03,7045313.03,
NaN,9.698000000e+03,7045313.04,
NaN,9.688000000e+03,7045313.05,
NaN,9.588000000e+03,7045313.06,
NaN,9.583000000e+03,7045313.07,
NaN,9.686000000e+03,7045313.08,
NaN,9.688000000e+03,7045313.09,
NaN,9.652000000e+03,7045313.10,
23160806321,9.602000000e+03,7045313.11,
NaN,9.577000000e+03,7045314.00,12
NaN,9.587000000e+03,7045314.01,
NaN,9.606000000e+03,7045314.02,
NaN,9.621000000e+03,7045314.03,
NaN,9.576000000e+03,7045314.04,
NaN,9.615000000e+03,7045314.05,
NaN,9.624000000e+03,7045314.06,
NaN,9.641000000e+03,7045314.07,
NaN,9.624000000e+03,7045314.08,
NaN,9.712000000e+03,7045314.09,
NaN,9.812000000e+03,7045314.10,
23160810277,9.760000000e+03,7045314.11,
NaN,9.666000000e+03,7045315.00,12
NaN,9.697000000e+03,7045315.01,
NaN,9.571000000e+03,7045315.02,
NaN,9.591000000e+03,7045315.03,
NaN,9.681000000e+03,7045315.04,
NaN,9.767000000e+03,7045315.05,
NaN,9.686000000e+03,7045315.06,
NaN,9.603000000e+03,7045315.07,
NaN,9.678000000e+03,7045315.08,
NaN,9.738000000e+03,7045315.09,
NaN,9.752000000e+03,7045315.10,
23160814230,9.650000000e+03,7045315.11,
NaN,9.676000000e+03,7045316.00,12
NaN,9.731000000e+03,7045316.01,
NaN,9.719000000e+03,7045316.02,
NaN,9.665000000e+03,7045316.03,
NaN,9.662000000e+03,7045316.04,
NaN,9.658000000e+03,7045316.05,
NaN,9.629000000e+03,7045316.06,
NaN,9.634000000e+03,7045316.07,
NaN,9.742000000e+03,7045316.08,
NaN,9.724000000e+03,7045316.09,
NaN,9.677000000e+03,7045316.10,
23160818186,9.666000000e+03,7045316.11,
NaN,9.669000000e+03,7045317.00,12
NaN,9.656000000e+03,7045317.01,
NaN,9.627000000e+03,7045317.02,
NaN,9.640000000e+03,7045317.03,
NaN,9.753000000e+03,7045317.04,
NaN,9.783000000e+03,7045317.05,
NaN,9.664000000e+03,7045317.06,
NaN,9.689000000e+03,7045317.07,
NaN,9.705000000e+03,7045317.08,
NaN,9.644000000e+03,7045317.09,
NaN,9.697000000e+03,7045317.10,
23160822142,9.712000000e+03,7045317.11,
NaN,9.617000000e+03,7045318.00,12
NaN,9.664000000e+03,7045318.01,
NaN,9.725000000e+03,7045318.02,
NaN,9.692000000e+03,7045318.03,
NaN,9.700000000e+03,7045318.04,
NaN,9.670000000e+03,7045318.05,
NaN,9.710000000e+03,7045318.06,
NaN,9.776000000e+03,7045318.07,
NaN,9.716000000e+03,7045318.08,
NaN,9.580000000e+03,7045318.09,
NaN,9.566000000e+03,7045318.10,
23160826099,9.627000000e+03,7045318.11,
NaN,9.710000000e+03,7045319.00,12
NaN,9.708000000e+03,7045319.01,
NaN,9.680000000e+03,7045319.02,
NaN,9.662000000e+03,7045319.03,
NaN,9.650000000e+03,7045319.04,
NaN,9.725000000e+03,7045319.05,
NaN,9.816000000e+03,7045319.06,
NaN,9.713000000e+03,7045319.07,
NaN,9.461000000e+03,7045319.08,
NaN,9.622000000e+03,7045319.09,
NaN,9.802000000e+03,7045319.10,
23160830054,9.495000000e+03,7045319.11,
NaN,9.658000000e+03,7045320.00,12
NaN,9.777000000e+03,7045320.01,
NaN,9.671000000e+03,7045320.02,
NaN,9.724000000e+03,7045320.03,
NaN,9.678000000e+03,7045320.04,
NaN,9.602000000e+03,7045320.05,
NaN,9.625000000e+03,7045320.06,
NaN,9.707000000e+03,7045320.07,
NaN,9.737000000e+03,7045320.08,
NaN,9.755000000e+03,7045320.09,
NaN,9.684000000e+03,7045320.10,
23160834010,9.662000000e+03,7045320.11,
NaN,9.642000000e+03,7045321.00,12
NaN,9.634000000e+03,7045321.01,
NaN,9.630000000e+03,7045321.02,
NaN,9.573000000e+03,7045321.03,
NaN,9.618000000e+03,7045321.04,
NaN,9.654000000e+03,7045321.05,
NaN,9.615000000e+03,7045321.06,
NaN,9.647000000e+03,7045321.07,
NaN,9.749000000e+03,7045321.08,
NaN,9.682000000e+03,7045321.09,
NaN,9.685000000e+03,7045321.10,
23160837966,9.707000000e+03,7045321.11,
NaN,9.716000000e+03,7045322.00,12
NaN,9.603000000e+03,7045322.01,
NaN,9.628000000e+03,7045322.02,
NaN,9.752000000e+03,7045322.03,
NaN,9.670000000e+03,7045322.04,
NaN,9.557000000e+03,7045322.05,
NaN,9.647000000e+03,7045322.06,
NaN,9.710000000e+03,7045322.07,
NaN,9.673000000e+03,7045322.08,
NaN,9.624000000e+03,7045322.09,
NaN,9.659000000e+03,7045322.10,
23160841922,9.743000000e+03,7045322.11,
NaN,9.754000000e+03,7045323.00,12
NaN,9.680000000e+03,7045323.01,
NaN,9.648000000e+03,7045323.02,
NaN,9.697000000e+03,7045323.03,
NaN,9.601000000e+03,7045323.04,
NaN,9.623000000e+03,7045323.05,
NaN,9.711000000e+03,7045323.06,
NaN,9.633000000e+03,7045323.07,
NaN,9.608000000e+03,7045323.08,
NaN,9.653000000e+03,7045323.09,
NaN,9.647000000e+03,7045323.10,
23160845877,9.639000000e+03,7045323.11,
NaN,9.658000000e+03,7045324.00,12
NaN,9.647000000e+03,7045324.01,
NaN,9.662000000e+03,7045324.02,
NaN,9.681000000e+03,7045324.03,
NaN,9.661000000e+03,7045324.04,
NaN,9.635000000e+03,7045324.05,
NaN,9.678000000e+03,7045324.06,
NaN,9.635000000e+03,7045324.07,
NaN,9.651000000e+03,7045324.08,
NaN,9.628000000e+03,7045324.09,
NaN,9.650000000e+03,7045324.10,
23160849833,9.590000000e+03,7045324.11,
NaN,9.558000000e+03,7045325.00,12
NaN,9.673000000e+03,7045325.01,
NaN,9.680000000e+03,7045325.02,
NaN,9.635000000e+03,7045325.03,
NaN,9.625000000e+03,7045325.04,
NaN,9.648000000e+03,7045325.05,
NaN,9.638000000e+03,7045325.06,
NaN,9.647000000e+03,7045325.07,
NaN,9.622000000e+03,7045325.08,
NaN,9.563000000e+03,7045325.09,
NaN,9.549000000e+03,7045325.10,
23160853788,9.650000000e+03,7045325.11,
NaN,9.656000000e+03,7045326.00,12
NaN,9.636000000e+03,7045326.01,
NaN,9.606000000e+03,7045326.02,
NaN,9.606000000e+03,7045326.03,
NaN,9.666000000e+03,7045326.04,
NaN,9.748000000e+03,7045326.05,
NaN,9.747000000e+03,7045326.06,
NaN,9.534000000e+03,7045326.07,
NaN,9.416000000e+03,7045326.08,
NaN,9.631000000e+03,7045326.09,
NaN,9.556000000e+03,7045326.10,
23160857745,9.345000000e+03,7045326.11,
NaN,9.634000000e+03,7045327.00,12
NaN,9.764000000e+03,7045327.01,
NaN,9.624000000e+03,7045327.02,
NaN,9.632000000e+03,7045327.03,
NaN,9.572000000e+03,7045327.04,
NaN,9.543000000e+03,7045327.05,
NaN,9.583000000e+03,7045327.06,
NaN,9.607000000e+03,7045327.07,
NaN,9.576000000e+03,7045327.08,
NaN,9.540000000e+03,7045327.09,
NaN,9.529000000e+03,7045327.10,
23160861699,9.511000000e+03,7045327.11,
NaN,9.446000000e+03,7045328.00,12
NaN,9.464000000e+03,7045328.01,
NaN,9.516000000e+03,7045328.02,
NaN,9.474000000e+03,7045328.03,
NaN,9.475000000e+03,7045328.04,
NaN,9.529000000e+03,7045328.05,
NaN,9.569000000e+03,7045328.06,
NaN,9.557000000e+03,7045328.07,
NaN,9.545000000e+03,7045328.08,
NaN,9.543000000e+03,7045328.09,
NaN,9.589000000e+03,7045328.10,
23160865655,9.508000000e+03,7045328.11,
NaN,9.472000000e+03,7045329.00,12
NaN,9.503000000e+03,7045329.01,
NaN,9.575000000e+03,7045329.02,
NaN,9.604000000e+03,7045329.03,
NaN,9.549000000e+03,7045329.04,
NaN,9.505000000e+03,7045329.05,
NaN,9.530000000e+03,7045329.06,
NaN,9.543000000e+03,7045329.07,
NaN,9.577000000e+03,7045329.08,
NaN,9.557000000e+03,7045329.09,
NaN,9.516000000e+03,7045329.10,
23160869610,9.497000000e+03,7045329.11,
NaN,9.472000000e+03,7045330.00,12
NaN,9.473000000e+03,7045330.01,
NaN,9.484000000e+03,7045330.02,
NaN,9.499000000e+03,7045330.03,
NaN,9.488000000e+03,7045330.04,
NaN,9.481000000e+03,7045330.05,
NaN,9.456000000e+03,7045330.06,
NaN,9.439000000e+03,7045330.07,
NaN,9.486000000e+03,7045330.08,
NaN,9.449000000e+03,7045330.09,
NaN,9.458000000e+03,7045330.10,
23160873565,9.459000000e+03,7045330.11,
NaN,9.426000000e+03,7045331.00,12
NaN,9.463000000e+03,7045331.01,
NaN,9.450000000e+03,7045331.02,
NaN,9.448000000e+03,7045331.03,
NaN,9.421000000e+03,7045331.04,
NaN,9.402000000e+03,7045331.05,
NaN,9.443000000e+03,7045331.06,
NaN,9.455000000e+03,7045331.07,
NaN,9.405000000e+03,7045331.08,
NaN,9.396000000e+03,7045331.09,
NaN,9.398000000e+03,7045331.10,
23160877520,9.427000000e+03,7045331.11,
NaN,9.401000000e+03,7045332.00,12
NaN,9.435000000e+03,7045332.01,
NaN,9.409000000e+03,7045332.02,
NaN,9.450000000e+03,7045332.03,
NaN,9.444000000e+03,7045332.04,
NaN,9.409000000e+03,7045332.05,
NaN,9.404000000e+03,7045332.06,
NaN,9.394000000e+03,7045332.07,
NaN,9.397000000e+03,7045332.08,
NaN,9.339000000e+03,7045332.09,
NaN,9.348000000e+03,7045332.10,
23160881476,9.376000000e+03,7045332.11,
NaN,9.354000000e+03,7045333.00,12
NaN,9.321000000e+03,7045333.01,
NaN,9.366000000e+03,7045333.02,
NaN,9.402000000e+03,7045333.03,
NaN,9.381000000e+03,7045333.04,
NaN,9.395000000e+03,7045333.05,
NaN,9.424000000e+03,7045333.06,
NaN,9.500000000e+03,7045333.07,
NaN,9.499000000e+03,7045333.08,
NaN,9.257000000e+03,7045333.09,
NaN,9.111000000e+03,7045333.10,
23160885431,9.419000000e+03,7045333.11,
NaN,9.353000000e+03,7045334.00,12
NaN,9.008000000e+03,7045334.01,
NaN,9.330000000e+03,7045334.02,
NaN,9.594000000e+03,7045334.03,
NaN,9.517000000e+03,7045334.04,
NaN,9.305000000e+03,7045334.05,
NaN,9.286000000e+03,7045334.06,
NaN,9.328000000e+03,7045334.07,
NaN,9.308000000e+03,7045334.08,
NaN,9.261000000e+03,7045334.09,
NaN,9.320000000e+03,7045334.10,
23160889386,9.370000000e+03,7045334.11,
NaN,9.350000000e+03,7045335.00,12
NaN,9.295000000e+03,7045335.01,
NaN,9.183000000e+03,7045335.02,
NaN,9.218000000e+03,7045335.03,
NaN,9.256000000e+03,7045335.04,
NaN,9.224000000e+03,7045335.05,
NaN,9.234000000e+03,7045335.06,
NaN,9.251000000e+03,7045335.07,
NaN,9.264000000e+03,7045335.08,
NaN,9.338000000e+03,7045335.09,
NaN,9.342000000e+03,7045335.10,
23160893342,9.291000000e+03,7045335.11,
NaN,9.266000000e+03,7045336.00,12
NaN,9.241000000e+03,7045336.01,
NaN,9.240000000e+03,7045336.02,
NaN,9.324000000e+03,7045336.03,
NaN,9.348000000e+03,7045336.04,
NaN,9.261000000e+03,7045336.05,
NaN,9.231000000e+03,7045336.06,
NaN,9.262000000e+03,7045336.07,
NaN,9.237000000e+03,7045336.08,
NaN,9.267000000e+03,7045336.09,
NaN,9.287000000e+03,7045336.10,
23160897298,9.304000000e+03,7045336.11,
NaN,9.261000000e+03,7045337.00,12
NaN,9.289000000e+03,7045337.01,
NaN,9.233000000e+03,7045337.02,
NaN,9.216000000e+03,7045337.03,
NaN,9.285000000e+03,7045337.04,
NaN,9.339000000e+03,7045337.05,
NaN,9.283000000e+03,7045337.06,
NaN,9.309000000e+03,7045337.07,
NaN,9.284000000e+03,7045337.08,
NaN,9.236000000e+03,7045337.09,
NaN,9.281000000e+03,7045337.10,
23160901253,9.256000000e+03,7045337.11,
NaN,9.256000000e+03,7045338.00,12
NaN,9.246000000e+03,7045338.01,
NaN,9.233000000e+03,7045338.02,
NaN,9.281000000e+03,7045338.03,
NaN,9.244000000e+03,7045338.04,
NaN,9.239000000e+03,7045338.05,
NaN,9.242000000e+03,7045338.06,
NaN,9.217000000e+03,7045338.07,
NaN,9.216000000e+03,7045338.08,
NaN,9.236000000e+03,7045338.09,
NaN,9.205000000e+03,7045338.10,
23160905210,9.222000000e+03,7045338.11,
NaN,9.234000000e+03,7045339.00,12
NaN,9.216000000e+03,7045339.01,
NaN,9.228000000e+03,7045339.02,
NaN,9.221000000e+03,7045339.03,
NaN,9.218000000e+03,7045339.04,
NaN,9.214000000e+03,7045339.05,
NaN,9.269000000e+03,7045339.06,
NaN,9.250000000e+03,7045339.07,
NaN,9.203000000e+03,7045339.08,
NaN,9.190000000e+03,7045339.09,
NaN,9.159000000e+03,7045339.10,
23160909165,9.195000000e+03,7045339.11,
NaN,9.188000000e+03,7045340.00,12
NaN,9.194000000e+03,7045340.01,
NaN,9.245000000e+03,7045340.02,
NaN,9.245000000e+03,7045340.03,
NaN,9.216000000e+03,7045340.04,
NaN,9.277000000e+03,7045340.05,
NaN,9.271000000e+03,7045340.06,
NaN,9.335000000e+03,7045340.07,
NaN,9.260000000e+03,7045340.08,
NaN,9.004000000e+03,7045340.09,
NaN,9.097000000e+03,7045340.10,
23160913121,9.282000000e+03,7045340.11,
NaN,9.025000000e+03,7045341.00,12
NaN,8.935000000e+03,7045341.01,
NaN,9.298000000e+03,7045341.02,
NaN,9.448000000e+03,7045341.03,
NaN,9.221000000e+03,7045341.04,
NaN,9.042000000e+03,7045341.05,
NaN,9.129000000e+03,7045341.06,
NaN,9.228000000e+03,7045341.07,
NaN,9.165000000e+03,7045341.08,
NaN,9.125000000e+03,7045341.09,
NaN,9.159000000e+03,7045341.10,
23160917076,9.200000000e+03,7045341.11,
NaN,9.147000000e+03,7045342.00,12
NaN,9.101000000e+03,7045342.01,
NaN,9.107000000e+03,7045342.02,
NaN,9.109000000e+03,7045342.03,
NaN,9.126000000e+03,7045342.04,
NaN,9.071000000e+03,7045342.05,
NaN,9.075000000e+03,7045342.06,
NaN,9.087000000e+03,7045342.07,
NaN,9.164000000e+03,7045342.08,
NaN,9.211000000e+03,7045342.09,
NaN,9.223000000e+03,7045342.10,
23160921032,9.192000000e+03,7045342.11,
NaN,9.161000000e+03,7045343.00,12
NaN,9.132000000e+03,7045343.01,
NaN,9.179000000e+03,7045343.02,
NaN,9.215000000e+03,7045343.03,
NaN,9.208000000e+03,7045343.04,
NaN,9.117000000e+03,7045343.05,
NaN,9.129000000e+03,7045343.06,
NaN,9.144000000e+03,7045343.07,
NaN,9.146000000e+03,7045343.08,
NaN,9.150000000e+03,7045343.09,
NaN,9.148000000e+03,7045343.10,
23160924988,9.138000000e+03,7045343.11,
NaN,9.153000000e+03,7045344.00,12
NaN,9.135000000e+03,7045344.01,
NaN,9.059000000e+03,7045344.02,
NaN,9.104000000e+03,7045344.03,
NaN,9.172000000e+03,7045344.04,
NaN,9.178000000e+03,7045344.05,
NaN,9.136000000e+03,7045344.06,
NaN,9.137000000e+03,7045344.07,
NaN,9.167000000e+03,7045344.08,
NaN,9.139000000e+03,7045344.09,
NaN,9.140000000e+03,7045344.10,
23160928943,9.170000000e+03,7045344.11,
NaN,9.117000000e+03,7045345.00,12
NaN,9.145000000e+03,7045345.01,
NaN,9.148000000e+03,7045345.02,
NaN,9.123000000e+03,7045345.03,
NaN,9.160000000e+03,7045345.04,
NaN,9.137000000e+03,7045345.05,
NaN,9.146000000e+03,7045345.06,
NaN,9.118000000e+03,7045345.07,
NaN,9.114000000e+03,7045345.08,
NaN,9.147000000e+03,7045345.09,
NaN,9.151000000e+03,7045345.10,
23160932898,9.137000000e+03,7045345.11,
NaN,9.167000000e+03,7045346.00,12
NaN,9.200000000e+03,7045346.01,
NaN,9.177000000e+03,7045346.02,
NaN,9.166000000e+03,7045346.03,
NaN,9.164000000e+03,7045346.04,
NaN,9.166000000e+03,7045346.05,
NaN,9.147000000e+03,7045346.06,
NaN,9.143000000e+03,7045346.07,
NaN,9.133000000e+03,7045346.08,
NaN,9.098000000e+03,7045346.09,
NaN,9.135000000e+03,7045346.10,
23160936853,9.226000000e+03,7045346.11,
NaN,9.192000000e+03,7045347.00,12
NaN,9.181000000e+03,7045347.01,
NaN,9.181000000e+03,7045347.02,
NaN,9.200000000e+03,7045347.03,
NaN,9.268000000e+03,7045347.04,
NaN,9.294000000e+03,7045347.05,
NaN,9.038000000e+03,7045347.06,
NaN,8.940000000e+03,7045347.07,
NaN,9.197000000e+03,7045347.08,
NaN,9.182000000e+03,7045347.09,
NaN,8.978000000e+03,7045347.10,
23160940810,9.011000000e+03,7045347.11,
NaN,9.338000000e+03,7045348.00,12
NaN,9.381000000e+03,7045348.01,
NaN,9.171000000e+03,7045348.02,
NaN,9.042000000e+03,7045348.03,
NaN,9.120000000e+03,7045348.04,
NaN,9.227000000e+03,7045348.05,
NaN,9.210000000e+03,7045348.06,
NaN,9.105000000e+03,7045348.07,
NaN,9.163000000e+03,7045348.08,
NaN,9.248000000e+03,7045348.09,
NaN,9.182000000e+03,7045348.10,
23160944763,9.145000000e+03,7045348.11,
NaN,9.149000000e+03,7045349.00,12
NaN,9.119000000e+03,7045349.01,
NaN,9.104000000e+03,7045349.02,
NaN,9.111000000e+03,7045349.03,
NaN,9.114000000e+03,7045349.04,
NaN,9.177000000e+03,7045349.05,
NaN,9.194000000e+03,7045349.06,
NaN,9.199000000e+03,7045349.07,
NaN,9.258000000e+03,7045349.08,
NaN,9.246000000e+03,7045349.09,
NaN,9.196000000e+03,7045349.10,
23160948718,9.160000000e+03,7045349.11,
NaN,9.226000000e+03,7045350.00,12
NaN,9.245000000e+03,7045350.01,
NaN,9.181000000e+03,7045350.02,
NaN,9.093000000e+03,7045350.03,
NaN,9.166000000e+03,7045350.04,
NaN,9.175000000e+03,7045350.05,
NaN,9.181000000e+03,7045350.06,
NaN,9.164000000e+03,7045350.07,
NaN,9.184000000e+03,7045350.08,
NaN,9.258000000e+03,7045350.09,
NaN,9.206000000e+03,7045350.10,
23160952675,9.141000000e+03,7045350.11,
NaN,9.170000000e+03,7045351.00,12
NaN,9.175000000e+03,7045351.01,
NaN,9.267000000e+03,7045351.02,
NaN,9.212000000e+03,7045351.03,
NaN,9.209000000e+03,7045351.04,
NaN,9.208000000e+03,7045351.05,
NaN,9.246000000e+03,7045351.06,
NaN,9.207000000e+03,7045351.07,
NaN,9.187000000e+03,7045351.08,
NaN,9.179000000e+03,7045351.09,
NaN,9.172000000e+03,7045351.10,
23160956629,9.179000000e+03,7045351.11,
NaN,9.179000000e+03,7045352.00,12
NaN,9.189000000e+03,7045352.01,
NaN,9.195000000e+03,7045352.02,
NaN,9.173000000e+03,7045352.03,
NaN,9.187000000e+03,7045352.04,
NaN,9.175000000e+03,7045352.05,
NaN,9.205000000e+03,7045352.06,
NaN,9.245000000e+03,7045352.07,
NaN,9.201000000e+03,7045352.08,
NaN,9.194000000e+03,7045352.09,
NaN,9.179000000e+03,7045352.10,
23160960587,9.191000000e+03,7045352.11,
NaN,9.178000000e+03,7045353.00,12
NaN,9.076000000e+03,7045353.01,
NaN,9.138000000e+03,7045353.02,
NaN,9.116000000e+03,7045353.03,
NaN,9.148000000e+03,7045353.04,
NaN,9.146000000e+03,7045353.05,
NaN,9.180000000e+03,7045353.06,
NaN,9.176000000e+03,7045353.07,
NaN,9.211000000e+03,7045353.08,
NaN,9.246000000e+03,7045353.09,
NaN,9.338000000e+03,7045353.10,
23160964541,9.132000000e+03,7045353.11,
NaN,8.919000000e+03,7045354.00,12
NaN,9.088000000e+03,7045354.01,
NaN,9.225000000e+03,7045354.02,
NaN,9.107000000e+03,7045354.03,
NaN,9.007000000e+03,7045354.04,
NaN,9.231000000e+03,7045354.05,
NaN,9.368000000e+03,7045354.06,
NaN,9.199000000e+03,7045354.07,
NaN,9.037000000e+03,7045354.08,
NaN,9.126000000e+03,7045354.09,
NaN,9.230000000e+03,7045354.10,
23160968498,9.235000000e+03,7045354.11,
NaN,9.188000000e+03,7045355.00,12
NaN,9.151000000e+03,7045355.01,
NaN,9.146000000e+03,7045355.02,
NaN,9.222000000e+03,7045355.03,
NaN,9.221000000e+03,7045355.04,
NaN,9.146000000e+03,7045355.05,
NaN,9.117000000e+03,7045355.06,
NaN,9.142000000e+03,7045355.07,
NaN,9.145000000e+03,7045355.08,
NaN,9.130000000e+03,7045355.09,
NaN,9.092000000e+03,7045355.10,
23160972452,9.173000000e+03,7045355.11,
NaN,9.231000000e+03,7045356.00,12
NaN,9.186000000e+03,7045356.01,
NaN,9.221000000e+03,7045356.02,
NaN,9.165000000e+03,7045356.03,
NaN,9.150000000e+03,7045356.04,
NaN,9.288000000e+03,7045356.05,
NaN,9.250000000e+03,7045356.06,
NaN,9.120000000e+03,7045356.07,
NaN,9.101000000e+03,7045356.08,
NaN,9.140000000e+03,7045356.09,
NaN,9.212000000e+03,7045356.10,
23160976408,9.199000000e+03,7045356.11,
NaN,9.139000000e+03,7045357.00,12
NaN,9.136000000e+03,7045357.01,
NaN,9.204000000e+03,7045357.02,
NaN,9.180000000e+03,7045357.03,
NaN,9.151000000e+03,7045357.04,
NaN,9.131000000e+03,7045357.05,
NaN,9.138000000e+03,7045357.06,
NaN,9.181000000e+03,7045357.07,
NaN,9.142000000e+03,7045357.08,
NaN,9.127000000e+03,7045357.09,
NaN,9.108000000e+03,7045357.10,
23160980363,9.140000000e+03,7045357.11,
NaN,9.170000000e+03,7045358.00,12
NaN,9.140000000e+03,7045358.01,
NaN,9.149000000e+03,7045358.02,
NaN,9.122000000e+03,7045358.03,
NaN,9.165000000e+03,7045358.04,
NaN,9.165000000e+03,7045358.05,
NaN,9.132000000e+03,7045358.06,
NaN,9.131000000e+03,7045358.07,
NaN,9.176000000e+03,7045358.08,
NaN,9.185000000e+03,7045358.09,
NaN,9.174000000e+03,7045358.10,
23160984319,9.217000000e+03,7045358.11,
NaN,9.174000000e+03,7045359.00,12
NaN,9.145000000e+03,7045359.01,
