time,ecg2,sequence_counter,packet_size
NaN,-1.520000000e+02,7015131.02,
NaN,-1.640000000e+02,7015131.03,
NaN,-1.720000000e+02,7015131.04,
NaN,-1.760000000e+02,7015131.05,
NaN,-1.870000000e+02,7015131.06,
NaN,-2.010000000e+02,7015131.07,
NaN,-1.960000000e+02,7015131.08,
NaN,-2.010000000e+02,7015131.09,
NaN,-2.290000000e+02,7015131.10,
NaN,-2.440000000e+02,7015131.11,
NaN,-2.390000000e+02,7015131.12,
NaN,-2.450000000e+02,7015131.13,
NaN,-2.480000000e+02,7015131.14,
NaN,-2.460000000e+02,7015131.15,
NaN,-2.500000000e+02,7015131.16,
NaN,-2.400000000e+02,7015131.17,
NaN,-2.380000000e+02,7015131.18,
NaN,-2.420000000e+02,7015131.19,
NaN,-2.230000000e+02,7015131.20,
NaN,-2.180000000e+02,7015131.21,
NaN,-2.200000000e+02,7015131.22,
NaN,-2.170000000e+02,7015131.23,
NaN,-1.270000000e+02,7015131.24,
NaN,1.330000000e+02,7015131.25,
NaN,2.560000000e+02,7015131.26,
NaN,2.730000000e+02,7015131.27,
NaN,4.940000000e+02,7015131.28,
NaN,5.500000000e+02,7015131.29,
23005430656,3.820000000e+02,7015131.30,
NaN,2.760000000e+02,7015132.00,31
NaN,1.170000000e+02,7015132.01,
NaN,-9.700000000e+01,7015132.02,
NaN,-2.750000000e+02,7015132.03,
NaN,-3.720000000e+02,7015132.04,
NaN,-3.830000000e+02,7015132.05,
NaN,-3.970000000e+02,7015132.06,
NaN,-3.990000000e+02,7015132.07,
NaN,-4.100000000e+02,7015132.08,
NaN,-4.370000000e+02,7015132.09,
NaN,-3.600000000e+02,7015132.10,
NaN,-4.850000000e+02,7015132.11,
NaN,-4.760000000e+02,7015132.12,
NaN,3.650000000e+02,7015132.13,
NaN,1.641000000e+03,7015132.14,
NaN,3.329000000e+03,7015132.15,
NaN,3.405000000e+03,7015132.16,
NaN,7.150000000e+02,7015132.17,
NaN,-7.850000000e+02,7015132.18,
NaN,-4.990000000e+02,7015132.19,
NaN,-5.140000000e+02,7015132.20,
NaN,-4.900000000e+02,7015132.21,
NaN,-4.650000000e+02,7015132.22,
NaN,-5.120000000e+02,7015132.23,
NaN,-4.490000000e+02,7015132.24,
NaN,-4.210000000e+02,7015132.25,
NaN,-3.870000000e+02,7015132.26,
NaN,-3.400000000e+02,7015132.27,
NaN,-3.080000000e+02,7015132.28,
NaN,-2.850000000e+02,7015132.29,
23005438592,-2.530000000e+02,7015132.30,
NaN,-2.270000000e+02,7015133.00,31
NaN,-2.000000000e+02,7015133.01,
NaN,-1.630000000e+02,7015133.02,
NaN,-1.220000000e+02,7015133.03,
NaN,-7.300000000e+01,7015133.04,
NaN,-2.900000000e+01,7015133.05,
NaN,7.000000000e+00,7015133.06,
NaN,4.600000000e+01,7015133.07,
NaN,9.500000000e+01,7015133.08,
NaN,1.360000000e+02,7015133.09,
NaN,1.680000000e+02,7015133.10,
NaN,2.050000000e+02,7015133.11,
NaN,2.240000000e+02,7015133.12,
NaN,2.350000000e+02,7015133.13,
NaN,2.410000000e+02,7015133.14,
NaN,2.340000000e+02,7015133.15,
NaN,2.470000000e+02,7015133.16,
NaN,2.610000000e+02,7015133.17,
NaN,2.540000000e+02,7015133.18,
NaN,2.310000000e+02,7015133.19,
NaN,1.840000000e+02,7015133.20,
NaN,1.170000000e+02,7015133.21,
NaN,4.200000000e+01,7015133.22,
NaN,-4.500000000e+01,7015133.23,
NaN,-1.100000000e+02,7015133.24,
NaN,-1.340000000e+02,7015133.25,
NaN,-1.410000000e+02,7015133.26,
NaN,-1.300000000e+02,7015133.27,
NaN,-1.030000000e+02,7015133.28,
NaN,-8.600000000e+01,7015133.29,
23005446527,-8.200000000e+01,7015133.30,
NaN,-7.600000000e+01,7015134.00,31
NaN,-7.200000000e+01,7015134.01,
NaN,-6.900000000e+01,7015134.02,
NaN,-7.400000000e+01,7015134.03,
NaN,-9.100000000e+01,7015134.04,
NaN,-1.090000000e+02,7015134.05,
NaN,-1.200000000e+02,7015134.06,
NaN,-1.380000000e+02,7015134.07,
NaN,-1.530000000e+02,7015134.08,
NaN,-1.590000000e+02,7015134.09,
NaN,-1.730000000e+02,7015134.10,
NaN,-1.970000000e+02,7015134.11,
NaN,-2.050000000e+02,7015134.12,
NaN,-2.030000000e+02,7015134.13,
NaN,-2.150000000e+02,7015134.14,
NaN,-2.160000000e+02,7015134.15,
NaN,-2.180000000e+02,7015134.16,
NaN,-2.400000000e+02,7015134.17,
NaN,-2.370000000e+02,7015134.18,
NaN,-2.390000000e+02,7015134.19,
NaN,-2.570000000e+02,7015134.20,
NaN,-2.490000000e+02,7015134.21,
NaN,-2.520000000e+02,7015134.22,
NaN,-2.690000000e+02,7015134.23,
NaN,-2.630000000e+02,7015134.24,
NaN,-2.610000000e+02,7015134.25,
NaN,-2.640000000e+02,7015134.26,
NaN,-2.600000000e+02,7015134.27,
NaN,-1.990000000e+02,7015134.28,
NaN,2.600000000e+01,7015134.29,
23005454463,1.820000000e+02,7015134.30,
NaN,1.870000000e+02,7015135.00,31
NaN,3.790000000e+02,7015135.01,
NaN,5.240000000e+02,7015135.02,
NaN,3.870000000e+02,7015135.03,
NaN,2.420000000e+02,7015135.04,
NaN,9.300000000e+01,7015135.05,
NaN,-1.140000000e+02,7015135.06,
NaN,-2.980000000e+02,7015135.07,
NaN,-4.130000000e+02,7015135.08,
NaN,-4.400000000e+02,7015135.09,
NaN,-4.580000000e+02,7015135.10,
NaN,-4.780000000e+02,7015135.11,
NaN,-4.780000000e+02,7015135.12,
NaN,-5.040000000e+02,7015135.13,
NaN,-4.440000000e+02,7015135.14,
NaN,-4.910000000e+02,7015135.15,
NaN,-6.230000000e+02,7015135.16,
NaN,-8.000000000e+00,7015135.17,
NaN,1.164000000e+03,7015135.18,
NaN,2.807000000e+03,7015135.19,
NaN,3.681000000e+03,7015135.20,
NaN,1.511000000e+03,7015135.21,
NaN,-6.850000000e+02,7015135.22,
NaN,-6.200000000e+02,7015135.23,
NaN,-4.950000000e+02,7015135.24,
NaN,-5.610000000e+02,7015135.25,
NaN,-5.010000000e+02,7015135.26,
NaN,-5.410000000e+02,7015135.27,
NaN,-5.000000000e+02,7015135.28,
NaN,-4.630000000e+02,7015135.29,
23005462399,-4.460000000e+02,7015135.30,
NaN,-4.000000000e+02,7015136.00,31
NaN,-3.510000000e+02,7015136.01,
NaN,-3.190000000e+02,7015136.02,
NaN,-2.980000000e+02,7015136.03,
NaN,-2.730000000e+02,7015136.04,
NaN,-2.360000000e+02,7015136.05,
NaN,-1.960000000e+02,7015136.06,
NaN,-1.490000000e+02,7015136.07,
NaN,-1.060000000e+02,7015136.08,
NaN,-5.100000000e+01,7015136.09,
NaN,-1.300000000e+01,7015136.10,
NaN,6.000000000e+00,7015136.11,
NaN,4.800000000e+01,7015136.12,
NaN,9.400000000e+01,7015136.13,
NaN,1.280000000e+02,7015136.14,
NaN,1.620000000e+02,7015136.15,
NaN,1.930000000e+02,7015136.16,
NaN,2.060000000e+02,7015136.17,
NaN,1.940000000e+02,7015136.18,
NaN,1.930000000e+02,7015136.19,
NaN,2.020000000e+02,7015136.20,
NaN,2.180000000e+02,7015136.21,
NaN,2.320000000e+02,7015136.22,
NaN,2.100000000e+02,7015136.23,
NaN,1.490000000e+02,7015136.24,
NaN,7.600000000e+01,7015136.25,
NaN,-4.000000000e+00,7015136.26,
NaN,-8.400000000e+01,7015136.27,
NaN,-1.580000000e+02,7015136.28,
NaN,-2.030000000e+02,7015136.29,
23005470335,-1.990000000e+02,7015136.30,
NaN,-1.890000000e+02,7015137.00,31
NaN,-1.830000000e+02,7015137.01,
NaN,-1.660000000e+02,7015137.02,
NaN,-1.510000000e+02,7015137.03,
NaN,-1.350000000e+02,7015137.04,
NaN,-1.230000000e+02,7015137.05,
NaN,-1.220000000e+02,7015137.06,
NaN,-1.160000000e+02,7015137.07,
NaN,-1.190000000e+02,7015137.08,
NaN,-1.300000000e+02,7015137.09,
NaN,-1.340000000e+02,7015137.10,
NaN,-1.470000000e+02,7015137.11,
NaN,-1.610000000e+02,7015137.12,
NaN,-1.630000000e+02,7015137.13,
NaN,-1.790000000e+02,7015137.14,
NaN,-1.930000000e+02,7015137.15,
NaN,-1.920000000e+02,7015137.16,
NaN,-1.880000000e+02,7015137.17,
NaN,-1.930000000e+02,7015137.18,
NaN,-2.070000000e+02,7015137.19,
NaN,-2.110000000e+02,7015137.20,
NaN,-2.110000000e+02,7015137.21,
NaN,-2.190000000e+02,7015137.22,
NaN,-2.120000000e+02,7015137.23,
NaN,-2.020000000e+02,7015137.24,
NaN,-2.190000000e+02,7015137.25,
NaN,-2.230000000e+02,7015137.26,
NaN,-2.090000000e+02,7015137.27,
NaN,-2.210000000e+02,7015137.28,
NaN,-2.210000000e+02,7015137.29,
23005478271,-2.040000000e+02,7015137.30,
NaN,-2.030000000e+02,7015138.00,31
NaN,-2.070000000e+02,7015138.01,
NaN,-2.060000000e+02,7015138.02,
NaN,-2.040000000e+02,7015138.03,
NaN,-1.630000000e+02,7015138.04,
NaN,3.900000000e+01,7015138.05,
NaN,2.170000000e+02,7015138.06,
NaN,2.160000000e+02,7015138.07,
NaN,3.780000000e+02,7015138.08,
NaN,5.590000000e+02,7015138.09,
NaN,4.430000000e+02,7015138.10,
NaN,3.050000000e+02,7015138.11,
NaN,1.710000000e+02,7015138.12,
NaN,-4.300000000e+01,7015138.13,
NaN,-2.310000000e+02,7015138.14,
NaN,-3.490000000e+02,7015138.15,
NaN,-3.740000000e+02,7015138.16,
NaN,-3.780000000e+02,7015138.17,
NaN,-3.950000000e+02,7015138.18,
NaN,-3.760000000e+02,7015138.19,
NaN,-4.070000000e+02,7015138.20,
NaN,-3.850000000e+02,7015138.21,
NaN,-3.740000000e+02,7015138.22,
NaN,-5.430000000e+02,7015138.23,
NaN,-1.120000000e+02,7015138.24,
NaN,9.690000000e+02,7015138.25,
NaN,2.508000000e+03,7015138.26,
NaN,3.767000000e+03,7015138.27,
NaN,2.134000000e+03,7015138.28,
NaN,-3.760000000e+02,7015138.29,
23005486207,-6.020000000e+02,7015138.30,
NaN,-4.000000000e+02,7015139.00,31
NaN,-4.920000000e+02,7015139.01,
NaN,-4.110000000e+02,7015139.02,
NaN,-4.550000000e+02,7015139.03,
NaN,-4.280000000e+02,7015139.04,
NaN,-3.850000000e+02,7015139.05,
NaN,-3.840000000e+02,7015139.06,
NaN,-3.430000000e+02,7015139.07,
NaN,-3.040000000e+02,7015139.08,
NaN,-2.650000000e+02,7015139.09,
NaN,-2.390000000e+02,7015139.10,
NaN,-2.260000000e+02,7015139.11,
NaN,-1.830000000e+02,7015139.12,
NaN,-1.440000000e+02,7015139.13,
NaN,-1.200000000e+02,7015139.14,
NaN,-7.100000000e+01,7015139.15,
NaN,-2.900000000e+01,7015139.16,
NaN,-1.600000000e+01,7015139.17,
NaN,1.700000000e+01,7015139.18,
NaN,7.300000000e+01,7015139.19,
NaN,1.150000000e+02,7015139.20,
NaN,1.610000000e+02,7015139.21,
NaN,2.120000000e+02,7015139.22,
NaN,2.370000000e+02,7015139.23,
NaN,2.440000000e+02,7015139.24,
NaN,2.390000000e+02,7015139.25,
NaN,2.500000000e+02,7015139.26,
NaN,2.630000000e+02,7015139.27,
NaN,2.570000000e+02,7015139.28,
NaN,2.660000000e+02,7015139.29,
23005494143,2.530000000e+02,7015139.30,
NaN,2.040000000e+02,7015140.00,31
NaN,1.390000000e+02,7015140.01,
NaN,5.900000000e+01,7015140.02,
NaN,-3.500000000e+01,7015140.03,
NaN,-1.300000000e+02,7015140.04,
NaN,-1.800000000e+02,7015140.05,
NaN,-1.930000000e+02,7015140.06,
NaN,-1.980000000e+02,7015140.07,
NaN,-1.850000000e+02,7015140.08,
NaN,-1.590000000e+02,7015140.09,
NaN,-1.600000000e+02,7015140.10,
NaN,-1.630000000e+02,7015140.11,
NaN,-1.410000000e+02,7015140.12,
NaN,-1.340000000e+02,7015140.13,
NaN,-1.390000000e+02,7015140.14,
NaN,-1.370000000e+02,7015140.15,
NaN,-1.530000000e+02,7015140.16,
NaN,-1.840000000e+02,7015140.17,
NaN,-1.820000000e+02,7015140.18,
NaN,-1.750000000e+02,7015140.19,
NaN,-2.030000000e+02,7015140.20,
NaN,-2.150000000e+02,7015140.21,
NaN,-2.080000000e+02,7015140.22,
NaN,-2.240000000e+02,7015140.23,
NaN,-2.430000000e+02,7015140.24,
NaN,-2.540000000e+02,7015140.25,
NaN,-2.600000000e+02,7015140.26,
NaN,-2.680000000e+02,7015140.27,
NaN,-2.780000000e+02,7015140.28,
NaN,-2.780000000e+02,7015140.29,
23005502078,-2.770000000e+02,7015140.30,
NaN,-2.760000000e+02,7015141.00,31
NaN,-2.720000000e+02,7015141.01,
NaN,-2.740000000e+02,7015141.02,
NaN,-2.750000000e+02,7015141.03,
NaN,-2.710000000e+02,7015141.04,
NaN,-2.590000000e+02,7015141.05,
NaN,-2.550000000e+02,7015141.06,
NaN,-2.650000000e+02,7015141.07,
NaN,-2.700000000e+02,7015141.08,
NaN,-2.650000000e+02,7015141.09,
NaN,-2.680000000e+02,7015141.10,
NaN,-2.640000000e+02,7015141.11,
NaN,-2.480000000e+02,7015141.12,
NaN,-2.290000000e+02,7015141.13,
NaN,-1.250000000e+02,7015141.14,
NaN,6.700000000e+01,7015141.15,
NaN,1.220000000e+02,7015141.16,
NaN,1.890000000e+02,7015141.17,
NaN,4.360000000e+02,7015141.18,
NaN,4.820000000e+02,7015141.19,
NaN,3.130000000e+02,7015141.20,
NaN,1.700000000e+02,7015141.21,
NaN,-1.000000000e+00,7015141.22,
NaN,-1.910000000e+02,7015141.23,
NaN,-3.510000000e+02,7015141.24,
NaN,-4.340000000e+02,7015141.25,
NaN,-4.380000000e+02,7015141.26,
NaN,-4.560000000e+02,7015141.27,
NaN,-4.540000000e+02,7015141.28,
NaN,-4.680000000e+02,7015141.29,
23005510014,-4.700000000e+02,7015141.30,
NaN,-3.880000000e+02,7015142.00,31
NaN,-5.420000000e+02,7015142.01,
NaN,-4.740000000e+02,7015142.02,
NaN,3.900000000e+02,7015142.03,
NaN,1.608000000e+03,7015142.04,
NaN,3.231000000e+03,7015142.05,
NaN,3.027000000e+03,7015142.06,
NaN,3.020000000e+02,7015142.07,
NaN,-8.200000000e+02,7015142.08,
NaN,-4.810000000e+02,7015142.09,
NaN,-6.060000000e+02,7015142.10,
NaN,-5.150000000e+02,7015142.11,
NaN,-4.880000000e+02,7015142.12,
NaN,-5.400000000e+02,7015142.13,
NaN,-4.770000000e+02,7015142.14,
NaN,-4.850000000e+02,7015142.15,
NaN,-4.580000000e+02,7015142.16,
NaN,-4.120000000e+02,7015142.17,
NaN,-3.920000000e+02,7015142.18,
NaN,-3.570000000e+02,7015142.19,
NaN,-3.260000000e+02,7015142.20,
NaN,-3.030000000e+02,7015142.21,
NaN,-2.690000000e+02,7015142.22,
NaN,-2.200000000e+02,7015142.23,
NaN,-1.650000000e+02,7015142.24,
NaN,-1.250000000e+02,7015142.25,
NaN,-8.900000000e+01,7015142.26,
NaN,-5.100000000e+01,7015142.27,
NaN,-2.000000000e+01,7015142.28,
NaN,2.000000000e+01,7015142.29,
23005517951,5.500000000e+01,7015142.30,
NaN,9.500000000e+01,7015143.00,31
NaN,1.300000000e+02,7015143.01,
NaN,1.360000000e+02,7015143.02,
NaN,1.340000000e+02,7015143.03,
NaN,1.460000000e+02,7015143.04,
NaN,1.470000000e+02,7015143.05,
NaN,1.410000000e+02,7015143.06,
NaN,1.540000000e+02,7015143.07,
NaN,1.680000000e+02,7015143.08,
NaN,1.500000000e+02,7015143.09,
NaN,1.020000000e+02,7015143.10,
NaN,4.400000000e+01,7015143.11,
NaN,-2.900000000e+01,7015143.12,
NaN,-1.030000000e+02,7015143.13,
NaN,-1.600000000e+02,7015143.14,
NaN,-1.870000000e+02,7015143.15,
NaN,-1.950000000e+02,7015143.16,
NaN,-1.910000000e+02,7015143.17,
NaN,-1.590000000e+02,7015143.18,
NaN,-1.320000000e+02,7015143.19,
NaN,-1.170000000e+02,7015143.20,
NaN,-8.700000000e+01,7015143.21,
NaN,-7.500000000e+01,7015143.22,
NaN,-7.400000000e+01,7015143.23,
NaN,-5.700000000e+01,7015143.24,
NaN,-5.600000000e+01,7015143.25,
NaN,-6.100000000e+01,7015143.26,
NaN,-6.300000000e+01,7015143.27,
NaN,-8.700000000e+01,7015143.28,
NaN,-1.060000000e+02,7015143.29,
23005525887,-1.120000000e+02,7015143.30,
NaN,-1.400000000e+02,7015144.00,31
NaN,-1.590000000e+02,7015144.01,
NaN,-1.560000000e+02,7015144.02,
NaN,-1.630000000e+02,7015144.03,
NaN,-1.750000000e+02,7015144.04,
NaN,-1.840000000e+02,7015144.05,
NaN,-1.920000000e+02,7015144.06,
NaN,-2.040000000e+02,7015144.07,
NaN,-2.080000000e+02,7015144.08,
NaN,-1.990000000e+02,7015144.09,
NaN,-2.060000000e+02,7015144.10,
NaN,-2.150000000e+02,7015144.11,
NaN,-2.100000000e+02,7015144.12,
NaN,-2.060000000e+02,7015144.13,
NaN,-2.060000000e+02,7015144.14,
NaN,-1.940000000e+02,7015144.15,
NaN,-1.930000000e+02,7015144.16,
NaN,-2.030000000e+02,7015144.17,
NaN,-1.890000000e+02,7015144.18,
NaN,-1.830000000e+02,7015144.19,
NaN,-1.900000000e+02,7015144.20,
NaN,-1.710000000e+02,7015144.21,
NaN,-1.780000000e+02,7015144.22,
NaN,-1.190000000e+02,7015144.23,
NaN,1.540000000e+02,7015144.24,
NaN,3.360000000e+02,7015144.25,
NaN,3.370000000e+02,7015144.26,
NaN,5.110000000e+02,7015144.27,
NaN,6.090000000e+02,7015144.28,
NaN,4.270000000e+02,7015144.29,
23005533821,2.570000000e+02,7015144.30,
NaN,1.080000000e+02,7015145.00,31
NaN,-7.400000000e+01,7015145.01,
NaN,-2.430000000e+02,7015145.02,
NaN,-3.470000000e+02,7015145.03,
NaN,-3.680000000e+02,7015145.04,
NaN,-3.840000000e+02,7015145.05,
NaN,-3.940000000e+02,7015145.06,
NaN,-3.990000000e+02,7015145.07,
NaN,-4.180000000e+02,7015145.08,
NaN,-3.510000000e+02,7015145.09,
NaN,-4.570000000e+02,7015145.10,
NaN,-5.160000000e+02,7015145.11,
NaN,2.800000000e+02,7015145.12,
NaN,1.570000000e+03,7015145.13,
NaN,3.337000000e+03,7015145.14,
NaN,3.958000000e+03,7015145.15,
NaN,1.425000000e+03,7015145.16,
NaN,-6.780000000e+02,7015145.17,
NaN,-5.250000000e+02,7015145.18,
NaN,-4.440000000e+02,7015145.19,
NaN,-5.330000000e+02,7015145.20,
NaN,-4.910000000e+02,7015145.21,
NaN,-5.280000000e+02,7015145.22,
NaN,-4.820000000e+02,7015145.23,
NaN,-4.440000000e+02,7015145.24,
NaN,-4.290000000e+02,7015145.25,
NaN,-3.680000000e+02,7015145.26,
NaN,-3.220000000e+02,7015145.27,
NaN,-3.040000000e+02,7015145.28,
NaN,-2.740000000e+02,7015145.29,
23005541757,-2.430000000e+02,7015145.30,
NaN,-2.030000000e+02,7015146.00,31
NaN,-1.530000000e+02,7015146.01,
NaN,-1.010000000e+02,7015146.02,
NaN,-4.300000000e+01,7015146.03,
NaN,-4.000000000e+00,7015146.04,
NaN,2.100000000e+01,7015146.05,
NaN,5.700000000e+01,7015146.06,
NaN,1.110000000e+02,7015146.07,
NaN,1.710000000e+02,7015146.08,
NaN,2.100000000e+02,7015146.09,
NaN,2.320000000e+02,7015146.10,
NaN,2.360000000e+02,7015146.11,
NaN,2.470000000e+02,7015146.12,
NaN,2.590000000e+02,7015146.13,
NaN,2.500000000e+02,7015146.14,
NaN,2.720000000e+02,7015146.15,
NaN,2.920000000e+02,7015146.16,
NaN,2.750000000e+02,7015146.17,
NaN,2.580000000e+02,7015146.18,
NaN,1.990000000e+02,7015146.19,
NaN,1.270000000e+02,7015146.20,
NaN,6.400000000e+01,7015146.21,
NaN,-2.700000000e+01,7015146.22,
NaN,-9.300000000e+01,7015146.23,
NaN,-1.210000000e+02,7015146.24,
NaN,-1.330000000e+02,7015146.25,
NaN,-1.160000000e+02,7015146.26,
NaN,-9.800000000e+01,7015146.27,
NaN,-8.500000000e+01,7015146.28,
NaN,-6.700000000e+01,7015146.29,
23005549693,-4.500000000e+01,7015146.30,
NaN,-3.400000000e+01,7015147.00,31
NaN,-3.300000000e+01,7015147.01,
NaN,-2.200000000e+01,7015147.02,
NaN,-3.300000000e+01,7015147.03,
NaN,-6.000000000e+01,7015147.04,
NaN,-7.400000000e+01,7015147.05,
NaN,-8.700000000e+01,7015147.06,
NaN,-9.700000000e+01,7015147.07,
NaN,-1.180000000e+02,7015147.08,
NaN,-1.420000000e+02,7015147.09,
NaN,-1.530000000e+02,7015147.10,
NaN,-1.590000000e+02,7015147.11,
NaN,-1.700000000e+02,7015147.12,
NaN,-1.840000000e+02,7015147.13,
NaN,-1.880000000e+02,7015147.14,
NaN,-2.020000000e+02,7015147.15,
NaN,-2.090000000e+02,7015147.16,
NaN,-2.040000000e+02,7015147.17,
NaN,-2.160000000e+02,7015147.18,
NaN,-2.140000000e+02,7015147.19,
NaN,-2.210000000e+02,7015147.20,
NaN,-2.330000000e+02,7015147.21,
NaN,-2.200000000e+02,7015147.22,
NaN,-2.170000000e+02,7015147.23,
NaN,-2.210000000e+02,7015147.24,
NaN,-2.060000000e+02,7015147.25,
NaN,-2.040000000e+02,7015147.26,
NaN,-2.160000000e+02,7015147.27,
NaN,-2.100000000e+02,7015147.28,
NaN,-2.060000000e+02,7015147.29,
23005557629,-2.000000000e+02,7015147.30,
NaN,-2.020000000e+02,7015148.00,31
NaN,-1.250000000e+02,7015148.01,
NaN,1.390000000e+02,7015148.02,
NaN,2.840000000e+02,7015148.03,
NaN,2.820000000e+02,7015148.04,
NaN,4.810000000e+02,7015148.05,
NaN,5.800000000e+02,7015148.06,
NaN,4.010000000e+02,7015148.07,
NaN,2.270000000e+02,7015148.08,
NaN,8.500000000e+01,7015148.09,
NaN,-8.300000000e+01,7015148.10,
NaN,-2.660000000e+02,7015148.11,
NaN,-3.790000000e+02,7015148.12,
NaN,-3.960000000e+02,7015148.13,
NaN,-4.210000000e+02,7015148.14,
NaN,-4.290000000e+02,7015148.15,
NaN,-4.420000000e+02,7015148.16,
NaN,-4.710000000e+02,7015148.17,
NaN,-3.860000000e+02,7015148.18,
NaN,-4.840000000e+02,7015148.19,
NaN,-5.410000000e+02,7015148.20,
NaN,2.580000000e+02,7015148.21,
NaN,1.557000000e+03,7015148.22,
NaN,3.326000000e+03,7015148.23,
NaN,3.837000000e+03,7015148.24,
NaN,1.277000000e+03,7015148.25,
NaN,-7.000000000e+02,7015148.26,
NaN,-5.400000000e+02,7015148.27,
NaN,-4.960000000e+02,7015148.28,
NaN,-5.740000000e+02,7015148.29,
23005565565,-5.460000000e+02,7015148.30,
NaN,-5.710000000e+02,7015149.00,31
NaN,-5.120000000e+02,7015149.01,
NaN,-4.770000000e+02,7015149.02,
NaN,-4.550000000e+02,7015149.03,
NaN,-4.120000000e+02,7015149.04,
NaN,-3.690000000e+02,7015149.05,
NaN,-3.380000000e+02,7015149.06,
NaN,-3.210000000e+02,7015149.07,
NaN,-2.900000000e+02,7015149.08,
NaN,-2.480000000e+02,7015149.09,
NaN,-2.050000000e+02,7015149.10,
NaN,-1.500000000e+02,7015149.11,
NaN,-9.000000000e+01,7015149.12,
NaN,-4.500000000e+01,7015149.13,
NaN,0.000000000e+00,7015149.14,
NaN,4.000000000e+01,7015149.15,
NaN,7.300000000e+01,7015149.16,
NaN,1.080000000e+02,7015149.17,
NaN,1.350000000e+02,7015149.18,
NaN,1.510000000e+02,7015149.19,
NaN,1.690000000e+02,7015149.20,
NaN,1.770000000e+02,7015149.21,
NaN,1.850000000e+02,7015149.22,
NaN,2.000000000e+02,7015149.23,
NaN,2.020000000e+02,7015149.24,
NaN,2.190000000e+02,7015149.25,
NaN,2.460000000e+02,7015149.26,
NaN,2.190000000e+02,7015149.27,
NaN,1.610000000e+02,7015149.28,
NaN,9.000000000e+01,7015149.29,
23005573501,-5.000000000e+00,7015149.30,
NaN,-7.800000000e+01,7015150.00,31
NaN,-1.380000000e+02,7015150.01,
NaN,-1.820000000e+02,7015150.02,
NaN,-1.770000000e+02,7015150.03,
NaN,-1.670000000e+02,7015150.04,
NaN,-1.570000000e+02,7015150.05,
NaN,-1.440000000e+02,7015150.06,
NaN,-1.440000000e+02,7015150.07,
NaN,-1.400000000e+02,7015150.08,
NaN,-1.230000000e+02,7015150.09,
NaN,-1.120000000e+02,7015150.10,
NaN,-1.090000000e+02,7015150.11,
NaN,-1.250000000e+02,7015150.12,
NaN,-1.440000000e+02,7015150.13,
NaN,-1.410000000e+02,7015150.14,
NaN,-1.410000000e+02,7015150.15,
NaN,-1.580000000e+02,7015150.16,
NaN,-1.630000000e+02,7015150.17,
NaN,-1.670000000e+02,7015150.18,
NaN,-1.730000000e+02,7015150.19,
NaN,-1.800000000e+02,7015150.20,
NaN,-1.890000000e+02,7015150.21,
NaN,-2.000000000e+02,7015150.22,
NaN,-2.040000000e+02,7015150.23,
NaN,-2.040000000e+02,7015150.24,
NaN,-1.960000000e+02,7015150.25,
NaN,-1.880000000e+02,7015150.26,
NaN,-1.950000000e+02,7015150.27,
NaN,-1.920000000e+02,7015150.28,
NaN,-1.960000000e+02,7015150.29,
23005581437,-2.080000000e+02,7015150.30,
NaN,-1.880000000e+02,7015151.00,31
NaN,-1.700000000e+02,7015151.01,
NaN,-1.640000000e+02,7015151.02,
NaN,-1.670000000e+02,7015151.03,
NaN,-1.780000000e+02,7015151.04,
NaN,-1.770000000e+02,7015151.05,
NaN,-1.670000000e+02,7015151.06,
NaN,-1.630000000e+02,7015151.07,
NaN,-1.650000000e+02,7015151.08,
NaN,-1.500000000e+02,7015151.09,
NaN,-1.430000000e+02,7015151.10,
NaN,-1.090000000e+02,7015151.11,
NaN,1.050000000e+02,7015151.12,
NaN,3.090000000e+02,7015151.13,
NaN,2.970000000e+02,7015151.14,
NaN,4.360000000e+02,7015151.15,
NaN,6.240000000e+02,7015151.16,
NaN,5.040000000e+02,7015151.17,
NaN,3.210000000e+02,7015151.18,
NaN,1.770000000e+02,7015151.19,
NaN,-1.200000000e+01,7015151.20,
NaN,-2.030000000e+02,7015151.21,
NaN,-3.340000000e+02,7015151.22,
NaN,-3.610000000e+02,7015151.23,
NaN,-3.830000000e+02,7015151.24,
NaN,-4.030000000e+02,7015151.25,
NaN,-3.930000000e+02,7015151.26,
NaN,-4.400000000e+02,7015151.27,
NaN,-3.920000000e+02,7015151.28,
NaN,-4.220000000e+02,7015151.29,
23005589373,-5.940000000e+02,7015151.30,
NaN,-1.300000000e+01,7015152.00,31
NaN,1.196000000e+03,7015152.01,
NaN,2.903000000e+03,7015152.02,
NaN,3.898000000e+03,7015152.03,
NaN,1.778000000e+03,7015152.04,
NaN,-5.540000000e+02,7015152.05,
NaN,-5.890000000e+02,7015152.06,
NaN,-4.650000000e+02,7015152.07,
NaN,-5.490000000e+02,7015152.08,
NaN,-5.060000000e+02,7015152.09,
NaN,-5.550000000e+02,7015152.10,
NaN,-5.060000000e+02,7015152.11,
NaN,-4.710000000e+02,7015152.12,
NaN,-4.500000000e+02,7015152.13,
NaN,-4.000000000e+02,7015152.14,
NaN,-3.680000000e+02,7015152.15,
NaN,-3.400000000e+02,7015152.16,
NaN,-2.970000000e+02,7015152.17,
NaN,-2.710000000e+02,7015152.18,
NaN,-2.470000000e+02,7015152.19,
NaN,-1.990000000e+02,7015152.20,
NaN,-1.450000000e+02,7015152.21,
NaN,-1.080000000e+02,7015152.22,
