time,accel.z,sequence_counter,packet_size
23012397718,7.127000000e+03,7018028.11,
NaN,7.099000000e+03,7018029.00,12
NaN,7.149000000e+03,7018029.01,
NaN,7.196000000e+03,7018029.02,
NaN,7.153000000e+03,7018029.03,
NaN,7.105000000e+03,7018029.04,
NaN,7.204000000e+03,7018029.05,
NaN,7.259000000e+03,7018029.06,
NaN,7.230000000e+03,7018029.07,
NaN,7.219000000e+03,7018029.08,
NaN,7.237000000e+03,7018029.09,
NaN,7.303000000e+03,7018029.10,
23012401673,7.332000000e+03,7018029.11,
NaN,7.266000000e+03,7018030.00,12
NaN,7.289000000e+03,7018030.01,
NaN,7.378000000e+03,7018030.02,
NaN,7.415000000e+03,7018030.03,
NaN,7.397000000e+03,7018030.04,
NaN,7.419000000e+03,7018030.05,
NaN,7.351000000e+03,7018030.06,
NaN,7.395000000e+03,7018030.07,
NaN,7.431000000e+03,7018030.08,
NaN,7.386000000e+03,7018030.09,
NaN,7.351000000e+03,7018030.10,
23012405630,7.298000000e+03,7018030.11,
NaN,7.295000000e+03,7018031.00,12
NaN,7.329000000e+03,7018031.01,
NaN,7.388000000e+03,7018031.02,
NaN,7.379000000e+03,7018031.03,
NaN,7.367000000e+03,7018031.04,
NaN,7.348000000e+03,7018031.05,
NaN,7.349000000e+03,7018031.06,
NaN,7.427000000e+03,7018031.07,
NaN,7.423000000e+03,7018031.08,
NaN,7.008000000e+03,7018031.09,
NaN,6.909000000e+03,7018031.10,
23012409585,7.163000000e+03,7018031.11,
NaN,7.058000000e+03,7018032.00,12
NaN,7.188000000e+03,7018032.01,
NaN,7.480000000e+03,7018032.02,
NaN,7.410000000e+03,7018032.03,
NaN,7.048000000e+03,7018032.04,
NaN,7.045000000e+03,7018032.05,
NaN,7.192000000e+03,7018032.06,
NaN,7.144000000e+03,7018032.07,
NaN,7.065000000e+03,7018032.08,
NaN,7.055000000e+03,7018032.09,
NaN,7.254000000e+03,7018032.10,
23012413540,7.277000000e+03,7018032.11,
NaN,7.225000000e+03,7018033.00,12
NaN,7.110000000e+03,7018033.01,
NaN,7.072000000e+03,7018033.02,
NaN,7.053000000e+03,7018033.03,
NaN,7.137000000e+03,7018033.04,
NaN,7.203000000e+03,7018033.05,
NaN,7.218000000e+03,7018033.06,
NaN,7.203000000e+03,7018033.07,
NaN,7.186000000e+03,7018033.08,
NaN,7.177000000e+03,7018033.09,
NaN,7.168000000e+03,7018033.10,
23012417496,7.165000000e+03,7018033.11,
NaN,7.080000000e+03,7018034.00,12
NaN,7.206000000e+03,7018034.01,
NaN,7.255000000e+03,7018034.02,
NaN,7.196000000e+03,7018034.03,
NaN,7.196000000e+03,7018034.04,
NaN,7.243000000e+03,7018034.05,
NaN,7.218000000e+03,7018034.06,
NaN,7.155000000e+03,7018034.07,
NaN,7.129000000e+03,7018034.08,
NaN,7.147000000e+03,7018034.09,
NaN,7.186000000e+03,7018034.10,
23012421450,7.136000000e+03,7018034.11,
NaN,7.096000000e+03,7018035.00,12
NaN,7.100000000e+03,7018035.01,
NaN,7.136000000e+03,7018035.02,
NaN,7.191000000e+03,7018035.03,
NaN,7.183000000e+03,7018035.04,
NaN,7.170000000e+03,7018035.05,
NaN,7.148000000e+03,7018035.06,
NaN,7.135000000e+03,7018035.07,
NaN,7.160000000e+03,7018035.08,
NaN,7.185000000e+03,7018035.09,
NaN,7.139000000e+03,7018035.10,
23012425406,7.133000000e+03,7018035.11,
NaN,7.146000000e+03,7018036.00,12
NaN,7.100000000e+03,7018036.01,
NaN,7.103000000e+03,7018036.02,
NaN,7.090000000e+03,7018036.03,
NaN,7.097000000e+03,7018036.04,
NaN,7.108000000e+03,7018036.05,
NaN,7.076000000e+03,7018036.06,
NaN,7.070000000e+03,7018036.07,
NaN,7.099000000e+03,7018036.08,
NaN,7.084000000e+03,7018036.09,
NaN,7.069000000e+03,7018036.10,
23012429362,7.063000000e+03,7018036.11,
NaN,7.058000000e+03,7018037.00,12
NaN,7.063000000e+03,7018037.01,
NaN,7.098000000e+03,7018037.02,
NaN,7.085000000e+03,7018037.03,
NaN,7.058000000e+03,7018037.04,
NaN,7.069000000e+03,7018037.05,
NaN,7.120000000e+03,7018037.06,
NaN,7.078000000e+03,7018037.07,
NaN,7.111000000e+03,7018037.08,
NaN,7.126000000e+03,7018037.09,
NaN,7.139000000e+03,7018037.10,
23012433317,7.206000000e+03,7018037.11,
NaN,7.162000000e+03,7018038.00,12
NaN,7.106000000e+03,7018038.01,
NaN,7.045000000e+03,7018038.02,
NaN,7.012000000e+03,7018038.03,
NaN,7.034000000e+03,7018038.04,
NaN,7.093000000e+03,7018038.05,
NaN,7.151000000e+03,7018038.06,
NaN,7.077000000e+03,7018038.07,
NaN,7.006000000e+03,7018038.08,
NaN,7.032000000e+03,7018038.09,
NaN,7.055000000e+03,7018038.10,
23012437272,7.098000000e+03,7018038.11,
NaN,7.152000000e+03,7018039.00,12
NaN,6.824000000e+03,7018039.01,
NaN,6.857000000e+03,7018039.02,
NaN,6.990000000e+03,7018039.03,
NaN,6.742000000e+03,7018039.04,
NaN,6.912000000e+03,7018039.05,
NaN,7.319000000e+03,7018039.06,
NaN,7.271000000e+03,7018039.07,
NaN,6.940000000e+03,7018039.08,
NaN,6.898000000e+03,7018039.09,
NaN,7.066000000e+03,7018039.10,
23012441228,7.048000000e+03,7018039.11,
NaN,6.908000000e+03,7018040.00,12
NaN,6.917000000e+03,7018040.01,
NaN,7.049000000e+03,7018040.02,
NaN,7.142000000e+03,7018040.03,
NaN,6.994000000e+03,7018040.04,
NaN,6.889000000e+03,7018040.05,
NaN,6.920000000e+03,7018040.06,
NaN,6.942000000e+03,7018040.07,
NaN,6.956000000e+03,7018040.08,
NaN,7.005000000e+03,7018040.09,
NaN,7.001000000e+03,7018040.10,
23012445183,6.999000000e+03,7018040.11,
NaN,7.039000000e+03,7018041.00,12
NaN,7.050000000e+03,7018041.01,
NaN,7.055000000e+03,7018041.02,
NaN,7.030000000e+03,7018041.03,
NaN,6.940000000e+03,7018041.04,
NaN,6.961000000e+03,7018041.05,
NaN,7.051000000e+03,7018041.06,
NaN,7.024000000e+03,7018041.07,
NaN,6.973000000e+03,7018041.08,
NaN,6.958000000e+03,7018041.09,
NaN,6.965000000e+03,7018041.10,
23012449138,6.952000000e+03,7018041.11,
NaN,6.936000000e+03,7018042.00,12
NaN,6.969000000e+03,7018042.01,
NaN,6.966000000e+03,7018042.02,
NaN,6.917000000e+03,7018042.03,
NaN,6.896000000e+03,7018042.04,
NaN,6.923000000e+03,7018042.05,
NaN,6.915000000e+03,7018042.06,
NaN,6.892000000e+03,7018042.07,
NaN,6.908000000e+03,7018042.08,
NaN,6.949000000e+03,7018042.09,
NaN,6.942000000e+03,7018042.10,
23012453094,6.912000000e+03,7018042.11,
NaN,6.919000000e+03,7018043.00,12
NaN,6.876000000e+03,7018043.01,
NaN,6.861000000e+03,7018043.02,
NaN,6.913000000e+03,7018043.03,
NaN,6.875000000e+03,7018043.04,
NaN,6.907000000e+03,7018043.05,
NaN,6.900000000e+03,7018043.06,
NaN,6.905000000e+03,7018043.07,
NaN,6.895000000e+03,7018043.08,
NaN,6.913000000e+03,7018043.09,
NaN,6.873000000e+03,7018043.10,
23012457049,6.853000000e+03,7018043.11,
NaN,6.864000000e+03,7018044.00,12
NaN,6.858000000e+03,7018044.01,
NaN,6.858000000e+03,7018044.02,
NaN,6.855000000e+03,7018044.03,
NaN,6.863000000e+03,7018044.04,
NaN,6.877000000e+03,7018044.05,
NaN,6.849000000e+03,7018044.06,
NaN,6.828000000e+03,7018044.07,
NaN,6.842000000e+03,7018044.08,
NaN,6.860000000e+03,7018044.09,
NaN,6.820000000e+03,7018044.10,
23012461004,6.871000000e+03,7018044.11,
NaN,6.892000000e+03,7018045.00,12
NaN,6.874000000e+03,7018045.01,
NaN,6.876000000e+03,7018045.02,
NaN,6.831000000e+03,7018045.03,
NaN,6.849000000e+03,7018045.04,
NaN,6.886000000e+03,7018045.05,
NaN,6.865000000e+03,7018045.06,
NaN,6.885000000e+03,7018045.07,
NaN,6.902000000e+03,7018045.08,
NaN,6.874000000e+03,7018045.09,
NaN,6.865000000e+03,7018045.10,
23012464960,6.838000000e+03,7018045.11,
NaN,6.742000000e+03,7018046.00,12
NaN,6.724000000e+03,7018046.01,
NaN,6.754000000e+03,7018046.02,
NaN,6.838000000e+03,7018046.03,
NaN,6.842000000e+03,7018046.04,
NaN,6.825000000e+03,7018046.05,
NaN,6.776000000e+03,7018046.06,
NaN,6.833000000e+03,7018046.07,
NaN,6.864000000e+03,7018046.08,
NaN,6.961000000e+03,7018046.09,
NaN,6.836000000e+03,7018046.10,
23012468915,6.535000000e+03,7018046.11,
NaN,6.662000000e+03,7018047.00,12
NaN,6.708000000e+03,7018047.01,
NaN,6.508000000e+03,7018047.02,
NaN,6.709000000e+03,7018047.03,
NaN,7.154000000e+03,7018047.04,
NaN,7.028000000e+03,7018047.05,
NaN,6.587000000e+03,7018047.06,
NaN,6.535000000e+03,7018047.07,
NaN,6.750000000e+03,7018047.08,
NaN,6.817000000e+03,7018047.09,
NaN,6.724000000e+03,7018047.10,
23012472871,6.703000000e+03,7018047.11,
NaN,6.791000000e+03,7018048.00,12
NaN,6.817000000e+03,7018048.01,
NaN,6.766000000e+03,7018048.02,
NaN,6.683000000e+03,7018048.03,
NaN,6.683000000e+03,7018048.04,
NaN,6.672000000e+03,7018048.05,
NaN,6.659000000e+03,7018048.06,
NaN,6.673000000e+03,7018048.07,
NaN,6.727000000e+03,7018048.08,
NaN,6.743000000e+03,7018048.09,
NaN,6.784000000e+03,7018048.10,
23012476826,6.785000000e+03,7018048.11,
NaN,6.765000000e+03,7018049.00,12
NaN,6.799000000e+03,7018049.01,
NaN,6.729000000e+03,7018049.02,
NaN,6.683000000e+03,7018049.03,
NaN,6.761000000e+03,7018049.04,
NaN,6.747000000e+03,7018049.05,
NaN,6.699000000e+03,7018049.06,
NaN,6.657000000e+03,7018049.07,
NaN,6.673000000e+03,7018049.08,
NaN,6.728000000e+03,7018049.09,
NaN,6.727000000e+03,7018049.10,
23012480781,6.672000000e+03,7018049.11,
NaN,6.631000000e+03,7018050.00,12
NaN,6.683000000e+03,7018050.01,
NaN,6.715000000e+03,7018050.02,
NaN,6.679000000e+03,7018050.03,
NaN,6.655000000e+03,7018050.04,
NaN,6.644000000e+03,7018050.05,
NaN,6.651000000e+03,7018050.06,
NaN,6.698000000e+03,7018050.07,
NaN,6.718000000e+03,7018050.08,
NaN,6.709000000e+03,7018050.09,
NaN,6.671000000e+03,7018050.10,
23012484736,6.660000000e+03,7018050.11,
NaN,6.645000000e+03,7018051.00,12
NaN,6.651000000e+03,7018051.01,
NaN,6.674000000e+03,7018051.02,
NaN,6.614000000e+03,7018051.03,
NaN,6.609000000e+03,7018051.04,
NaN,6.645000000e+03,7018051.05,
NaN,6.585000000e+03,7018051.06,
NaN,6.580000000e+03,7018051.07,
NaN,6.587000000e+03,7018051.08,
NaN,6.587000000e+03,7018051.09,
NaN,6.565000000e+03,7018051.10,
23012488691,6.568000000e+03,7018051.11,
NaN,6.619000000e+03,7018052.00,12
NaN,6.583000000e+03,7018052.01,
NaN,6.591000000e+03,7018052.02,
NaN,6.603000000e+03,7018052.03,
NaN,6.565000000e+03,7018052.04,
NaN,6.607000000e+03,7018052.05,
NaN,6.625000000e+03,7018052.06,
NaN,6.644000000e+03,7018052.07,
NaN,6.592000000e+03,7018052.08,
NaN,6.584000000e+03,7018052.09,
NaN,6.587000000e+03,7018052.10,
23012492647,6.569000000e+03,7018052.11,
NaN,6.571000000e+03,7018053.00,12
NaN,6.563000000e+03,7018053.01,
NaN,6.576000000e+03,7018053.02,
NaN,6.587000000e+03,7018053.03,
NaN,6.581000000e+03,7018053.04,
NaN,6.637000000e+03,7018053.05,
NaN,6.632000000e+03,7018053.06,
NaN,6.592000000e+03,7018053.07,
NaN,6.598000000e+03,7018053.08,
NaN,6.522000000e+03,7018053.09,
NaN,6.494000000e+03,7018053.10,
23012496603,6.453000000e+03,7018053.11,
NaN,6.477000000e+03,7018054.00,12
NaN,6.525000000e+03,7018054.01,
NaN,6.571000000e+03,7018054.02,
NaN,6.604000000e+03,7018054.03,
NaN,6.534000000e+03,7018054.04,
NaN,6.499000000e+03,7018054.05,
NaN,6.527000000e+03,7018054.06,
NaN,6.589000000e+03,7018054.07,
NaN,6.613000000e+03,7018054.08,
NaN,6.344000000e+03,7018054.09,
NaN,6.316000000e+03,7018054.10,
23012500558,6.530000000e+03,7018054.11,
NaN,6.420000000e+03,7018055.00,12
NaN,6.357000000e+03,7018055.01,
NaN,6.660000000e+03,7018055.02,
NaN,6.792000000e+03,7018055.03,
NaN,6.531000000e+03,7018055.04,
NaN,6.237000000e+03,7018055.05,
NaN,6.396000000e+03,7018055.06,
NaN,6.628000000e+03,7018055.07,
NaN,6.595000000e+03,7018055.08,
NaN,6.454000000e+03,7018055.09,
NaN,6.472000000e+03,7018055.10,
23012504513,6.520000000e+03,7018055.11,
NaN,6.533000000e+03,7018056.00,12
NaN,6.469000000e+03,7018056.01,
NaN,6.415000000e+03,7018056.02,
NaN,6.393000000e+03,7018056.03,
NaN,6.419000000e+03,7018056.04,
NaN,6.422000000e+03,7018056.05,
NaN,6.442000000e+03,7018056.06,
NaN,6.460000000e+03,7018056.07,
NaN,6.507000000e+03,7018056.08,
NaN,6.519000000e+03,7018056.09,
NaN,6.486000000e+03,7018056.10,
23012508469,6.475000000e+03,7018056.11,
NaN,6.525000000e+03,7018057.00,12
NaN,6.458000000e+03,7018057.01,
NaN,6.452000000e+03,7018057.02,
NaN,6.504000000e+03,7018057.03,
NaN,6.463000000e+03,7018057.04,
NaN,6.337000000e+03,7018057.05,
NaN,6.405000000e+03,7018057.06,
NaN,6.520000000e+03,7018057.07,
NaN,6.504000000e+03,7018057.08,
NaN,6.458000000e+03,7018057.09,
NaN,6.431000000e+03,7018057.10,
23012512425,6.415000000e+03,7018057.11,
NaN,6.422000000e+03,7018058.00,12
NaN,6.451000000e+03,7018058.01,
NaN,6.424000000e+03,7018058.02,
NaN,6.385000000e+03,7018058.03,
NaN,6.410000000e+03,7018058.04,
NaN,6.458000000e+03,7018058.05,
NaN,6.473000000e+03,7018058.06,
NaN,6.470000000e+03,7018058.07,
NaN,6.462000000e+03,7018058.08,
NaN,6.401000000e+03,7018058.09,
NaN,6.358000000e+03,7018058.10,
23012516380,6.323000000e+03,7018058.11,
NaN,6.352000000e+03,7018059.00,12
NaN,6.337000000e+03,7018059.01,
NaN,6.246000000e+03,7018059.02,
NaN,6.214000000e+03,7018059.03,
NaN,6.285000000e+03,7018059.04,
NaN,6.289000000e+03,7018059.05,
NaN,6.293000000e+03,7018059.06,
NaN,6.310000000e+03,7018059.07,
NaN,6.362000000e+03,7018059.08,
NaN,6.385000000e+03,7018059.09,
NaN,6.314000000e+03,7018059.10,
23012520335,6.354000000e+03,7018059.11,
NaN,6.341000000e+03,7018060.00,12
NaN,6.336000000e+03,7018060.01,
NaN,6.366000000e+03,7018060.02,
NaN,6.385000000e+03,7018060.03,
NaN,6.313000000e+03,7018060.04,
NaN,6.315000000e+03,7018060.05,
NaN,6.344000000e+03,7018060.06,
NaN,6.313000000e+03,7018060.07,
NaN,6.384000000e+03,7018060.08,
NaN,6.322000000e+03,7018060.09,
NaN,6.350000000e+03,7018060.10,
23012524291,6.363000000e+03,7018060.11,
NaN,6.356000000e+03,7018061.00,12
NaN,6.412000000e+03,7018061.01,
NaN,6.386000000e+03,7018061.02,
NaN,6.294000000e+03,7018061.03,
NaN,6.271000000e+03,7018061.04,
NaN,6.248000000e+03,7018061.05,
NaN,6.300000000e+03,7018061.06,
NaN,6.325000000e+03,7018061.07,
NaN,6.371000000e+03,7018061.08,
NaN,6.400000000e+03,7018061.09,
NaN,6.321000000e+03,7018061.10,
23012528247,6.265000000e+03,7018061.11,
NaN,6.296000000e+03,7018062.00,12
NaN,6.393000000e+03,7018062.01,
NaN,6.425000000e+03,7018062.02,
NaN,6.115000000e+03,7018062.03,
NaN,6.057000000e+03,7018062.04,
NaN,6.265000000e+03,7018062.05,
NaN,6.241000000e+03,7018062.06,
NaN,6.184000000e+03,7018062.07,
NaN,6.440000000e+03,7018062.08,
NaN,6.546000000e+03,7018062.09,
NaN,6.330000000e+03,7018062.10,
23012532202,6.091000000e+03,7018062.11,
NaN,6.129000000e+03,7018063.00,12
NaN,6.341000000e+03,7018063.01,
NaN,6.352000000e+03,7018063.02,
NaN,6.201000000e+03,7018063.03,
NaN,6.201000000e+03,7018063.04,
NaN,6.275000000e+03,7018063.05,
NaN,6.278000000e+03,7018063.06,
NaN,6.296000000e+03,7018063.07,
NaN,6.259000000e+03,7018063.08,
NaN,6.235000000e+03,7018063.09,
NaN,6.240000000e+03,7018063.10,
23012536158,6.241000000e+03,7018063.11,
NaN,6.233000000e+03,7018064.00,12
NaN,6.282000000e+03,7018064.01,
NaN,6.339000000e+03,7018064.02,
NaN,6.301000000e+03,7018064.03,
NaN,6.272000000e+03,7018064.04,
NaN,6.350000000e+03,7018064.05,
NaN,6.336000000e+03,7018064.06,
NaN,6.188000000e+03,7018064.07,
NaN,6.338000000e+03,7018064.08,
NaN,6.364000000e+03,7018064.09,
NaN,6.246000000e+03,7018064.10,
23012540114,6.184000000e+03,7018064.11,
NaN,6.333000000e+03,7018065.00,12
NaN,6.379000000e+03,7018065.01,
NaN,6.325000000e+03,7018065.02,
NaN,6.277000000e+03,7018065.03,
NaN,6.277000000e+03,7018065.04,
NaN,6.320000000e+03,7018065.05,
NaN,6.284000000e+03,7018065.06,
NaN,6.253000000e+03,7018065.07,
NaN,6.244000000e+03,7018065.08,
NaN,6.275000000e+03,7018065.09,
NaN,6.306000000e+03,7018065.10,
23012544069,6.328000000e+03,7018065.11,
NaN,6.318000000e+03,7018066.00,12
NaN,6.302000000e+03,7018066.01,
NaN,6.278000000e+03,7018066.02,
NaN,6.287000000e+03,7018066.03,
NaN,6.263000000e+03,7018066.04,
NaN,6.289000000e+03,7018066.05,
NaN,6.273000000e+03,7018066.06,
NaN,6.269000000e+03,7018066.07,
NaN,6.266000000e+03,7018066.08,
NaN,6.266000000e+03,7018066.09,
NaN,6.245000000e+03,7018066.10,
23012548024,6.244000000e+03,7018066.11,
NaN,6.267000000e+03,7018067.00,12
NaN,6.242000000e+03,7018067.01,
NaN,6.242000000e+03,7018067.02,
NaN,6.266000000e+03,7018067.03,
NaN,6.252000000e+03,7018067.04,
NaN,6.218000000e+03,7018067.05,
NaN,6.226000000e+03,7018067.06,
NaN,6.256000000e+03,7018067.07,
NaN,6.267000000e+03,7018067.08,
NaN,6.241000000e+03,7018067.09,
NaN,6.221000000e+03,7018067.10,
23012551978,6.275000000e+03,7018067.11,
NaN,6.299000000e+03,7018068.00,12
NaN,6.275000000e+03,7018068.01,
NaN,6.299000000e+03,7018068.02,
NaN,6.325000000e+03,7018068.03,
NaN,6.288000000e+03,7018068.04,
NaN,6.285000000e+03,7018068.05,
NaN,6.257000000e+03,7018068.06,
NaN,6.239000000e+03,7018068.07,
NaN,6.228000000e+03,7018068.08,
NaN,6.293000000e+03,7018068.09,
NaN,6.343000000e+03,7018068.10,
23012555933,6.361000000e+03,7018068.11,
NaN,6.377000000e+03,7018069.00,12
NaN,6.317000000e+03,7018069.01,
NaN,6.322000000e+03,7018069.02,
NaN,6.400000000e+03,7018069.03,
NaN,6.504000000e+03,7018069.04,
NaN,6.226000000e+03,7018069.05,
NaN,5.960000000e+03,7018069.06,
NaN,6.210000000e+03,7018069.07,
NaN,6.326000000e+03,7018069.08,
NaN,6.225000000e+03,7018069.09,
NaN,6.472000000e+03,7018069.10,
23012559889,6.595000000e+03,7018069.11,
NaN,6.286000000e+03,7018070.00,12
NaN,5.992000000e+03,7018070.01,
NaN,6.095000000e+03,7018070.02,
NaN,6.322000000e+03,7018070.03,
NaN,6.371000000e+03,7018070.04,
NaN,6.266000000e+03,7018070.05,
NaN,6.238000000e+03,7018070.06,
NaN,6.279000000e+03,7018070.07,
NaN,6.345000000e+03,7018070.08,
NaN,6.316000000e+03,7018070.09,
NaN,6.250000000e+03,7018070.10,
23012563844,6.256000000e+03,7018070.11,
NaN,6.256000000e+03,7018071.00,12
NaN,6.261000000e+03,7018071.01,
NaN,6.270000000e+03,7018071.02,
NaN,6.290000000e+03,7018071.03,
NaN,6.316000000e+03,7018071.04,
NaN,6.318000000e+03,7018071.05,
NaN,6.352000000e+03,7018071.06,
NaN,6.404000000e+03,7018071.07,
NaN,6.254000000e+03,7018071.08,
NaN,6.258000000e+03,7018071.09,
NaN,6.423000000e+03,7018071.10,
23012567800,6.436000000e+03,7018071.11,
NaN,6.252000000e+03,7018072.00,12
NaN,6.220000000e+03,7018072.01,
NaN,6.354000000e+03,7018072.02,
NaN,6.387000000e+03,7018072.03,
NaN,6.353000000e+03,7018072.04,
NaN,6.339000000e+03,7018072.05,
NaN,6.335000000e+03,7018072.06,
NaN,6.331000000e+03,7018072.07,
NaN,6.341000000e+03,7018072.08,
NaN,6.297000000e+03,7018072.09,
NaN,6.303000000e+03,7018072.10,
23012571755,6.351000000e+03,7018072.11,
NaN,6.397000000e+03,7018073.00,12
NaN,6.443000000e+03,7018073.01,
NaN,6.423000000e+03,7018073.02,
NaN,6.366000000e+03,7018073.03,
NaN,6.349000000e+03,7018073.04,
NaN,6.328000000e+03,7018073.05,
NaN,6.381000000e+03,7018073.06,
NaN,6.409000000e+03,7018073.07,
NaN,6.391000000e+03,7018073.08,
NaN,6.327000000e+03,7018073.09,
NaN,6.348000000e+03,7018073.10,
23012575710,6.371000000e+03,7018073.11,
NaN,6.405000000e+03,7018074.00,12
NaN,6.446000000e+03,7018074.01,
NaN,6.416000000e+03,7018074.02,
NaN,6.375000000e+03,7018074.03,
NaN,6.392000000e+03,7018074.04,
NaN,6.314000000e+03,7018074.05,
NaN,6.319000000e+03,7018074.06,
NaN,6.355000000e+03,7018074.07,
NaN,6.384000000e+03,7018074.08,
NaN,6.385000000e+03,7018074.09,
NaN,6.411000000e+03,7018074.10,
23012579666,6.433000000e+03,7018074.11,
NaN,6.424000000e+03,7018075.00,12
NaN,6.309000000e+03,7018075.01,
NaN,6.241000000e+03,7018075.02,
NaN,6.321000000e+03,7018075.03,
NaN,6.408000000e+03,7018075.04,
NaN,6.449000000e+03,7018075.05,
NaN,6.431000000e+03,7018075.06,
NaN,6.442000000e+03,7018075.07,
NaN,6.499000000e+03,7018075.08,
NaN,6.513000000e+03,7018075.09,
NaN,6.471000000e+03,7018075.10,
23012583621,6.475000000e+03,7018075.11,
NaN,6.544000000e+03,7018076.00,12
NaN,6.633000000e+03,7018076.01,
NaN,6.406000000e+03,7018076.02,
NaN,6.155000000e+03,7018076.03,
NaN,6.463000000e+03,7018076.04,
NaN,6.544000000e+03,7018076.05,
NaN,6.272000000e+03,7018076.06,
NaN,6.528000000e+03,7018076.07,
NaN,6.823000000e+03,7018076.08,
NaN,6.650000000e+03,7018076.09,
NaN,6.332000000e+03,7018076.10,
23012587576,6.249000000e+03,7018076.11,
NaN,6.466000000e+03,7018077.00,12
NaN,6.550000000e+03,7018077.01,
NaN,6.474000000e+03,7018077.02,
NaN,6.464000000e+03,7018077.03,
NaN,6.584000000e+03,7018077.04,
NaN,6.605000000e+03,7018077.05,
NaN,6.459000000e+03,7018077.06,
NaN,6.361000000e+03,7018077.07,
NaN,6.395000000e+03,7018077.08,
NaN,6.426000000e+03,7018077.09,
NaN,6.442000000e+03,7018077.10,
23012591532,6.504000000e+03,7018077.11,
NaN,6.501000000e+03,7018078.00,12
NaN,6.524000000e+03,7018078.01,
NaN,6.618000000e+03,7018078.02,
NaN,6.643000000e+03,7018078.03,
NaN,6.500000000e+03,7018078.04,
NaN,6.364000000e+03,7018078.05,
NaN,6.575000000e+03,7018078.06,
NaN,6.745000000e+03,7018078.07,
NaN,6.634000000e+03,7018078.08,
NaN,6.473000000e+03,7018078.09,
NaN,6.516000000e+03,7018078.10,
23012595487,6.666000000e+03,7018078.11,
NaN,6.617000000e+03,7018079.00,12
NaN,6.564000000e+03,7018079.01,
NaN,6.550000000e+03,7018079.02,
NaN,6.634000000e+03,7018079.03,
NaN,6.621000000e+03,7018079.04,
NaN,6.557000000e+03,7018079.05,
NaN,6.543000000e+03,7018079.06,
NaN,6.594000000e+03,7018079.07,
NaN,6.633000000e+03,7018079.08,
NaN,6.608000000e+03,7018079.09,
NaN,6.593000000e+03,7018079.10,
23012599443,6.619000000e+03,7018079.11,
NaN,6.612000000e+03,7018080.00,12
NaN,6.610000000e+03,7018080.01,
NaN,6.644000000e+03,7018080.02,
NaN,6.594000000e+03,7018080.03,
NaN,6.572000000e+03,7018080.04,
NaN,6.584000000e+03,7018080.05,
NaN,6.629000000e+03,7018080.06,
NaN,6.630000000e+03,7018080.07,
NaN,6.600000000e+03,7018080.08,
NaN,6.633000000e+03,7018080.09,
NaN,6.644000000e+03,7018080.10,
23012603398,6.647000000e+03,7018080.11,
NaN,6.645000000e+03,7018081.00,12
NaN,6.712000000e+03,7018081.01,
NaN,6.685000000e+03,7018081.02,
NaN,6.635000000e+03,7018081.03,
NaN,6.635000000e+03,7018081.04,
NaN,6.581000000e+03,7018081.05,
NaN,6.585000000e+03,7018081.06,
NaN,6.578000000e+03,7018081.07,
NaN,6.617000000e+03,7018081.08,
NaN,6.643000000e+03,7018081.09,
NaN,6.676000000e+03,7018081.10,
23012607354,6.657000000e+03,7018081.11,
NaN,6.707000000e+03,7018082.00,12
NaN,6.757000000e+03,7018082.01,
NaN,6.776000000e+03,7018082.02,
NaN,6.864000000e+03,7018082.03,
NaN,6.810000000e+03,7018082.04,
NaN,6.473000000e+03,7018082.05,
NaN,6.518000000e+03,7018082.06,
NaN,6.747000000e+03,7018082.07,
NaN,6.462000000e+03,7018082.08,
NaN,6.658000000e+03,7018082.09,
NaN,7.117000000e+03,7018082.10,
23012611310,7.038000000e+03,7018082.11,
NaN,6.608000000e+03,7018083.00,12
NaN,6.432000000e+03,7018083.01,
NaN,6.592000000e+03,7018083.02,
NaN,6.708000000e+03,7018083.03,
NaN,6.685000000e+03,7018083.04,
NaN,6.705000000e+03,7018083.05,
NaN,6.805000000e+03,7018083.06,
NaN,6.788000000e+03,7018083.07,
NaN,6.686000000e+03,7018083.08,
NaN,6.594000000e+03,7018083.09,
NaN,6.588000000e+03,7018083.10,
23012615265,6.637000000e+03,7018083.11,
NaN,6.667000000e+03,7018084.00,12
NaN,6.689000000e+03,7018084.01,
NaN,6.732000000e+03,7018084.02,
NaN,6.798000000e+03,7018084.03,
NaN,6.810000000e+03,7018084.04,
NaN,6.801000000e+03,7018084.05,
NaN,6.754000000e+03,7018084.06,
NaN,6.613000000e+03,7018084.07,
NaN,6.766000000e+03,7018084.08,
NaN,6.992000000e+03,7018084.09,
NaN,6.871000000e+03,7018084.10,
23012619220,6.591000000e+03,7018084.11,
NaN,6.654000000e+03,7018085.00,12
NaN,6.848000000e+03,7018085.01,
NaN,6.848000000e+03,7018085.02,
NaN,6.732000000e+03,7018085.03,
NaN,6.742000000e+03,7018085.04,
NaN,6.773000000e+03,7018085.05,
NaN,6.774000000e+03,7018085.06,
NaN,6.739000000e+03,7018085.07,
NaN,6.784000000e+03,7018085.08,
NaN,6.790000000e+03,7018085.09,
NaN,6.829000000e+03,7018085.10,
23012623175,6.840000000e+03,7018085.11,
NaN,6.811000000e+03,7018086.00,12
NaN,6.805000000e+03,7018086.01,
NaN,6.817000000e+03,7018086.02,
NaN,6.765000000e+03,7018086.03,
NaN,6.765000000e+03,7018086.04,
NaN,6.790000000e+03,7018086.05,
NaN,6.765000000e+03,7018086.06,
NaN,6.752000000e+03,7018086.07,
