time,ppg.ir,sequence_counter,packet_size
NaN,2.470619000e+06,7039770.02,
NaN,2.470765000e+06,7039770.03,
NaN,2.470846000e+06,7039770.04,
NaN,2.470856000e+06,7039770.05,
NaN,2.470979000e+06,7039770.06,
NaN,2.471076000e+06,7039770.07,
NaN,2.471030000e+06,7039770.08,
NaN,2.471051000e+06,7039770.09,
NaN,2.471186000e+06,7039770.10,
23118384651,2.471165000e+06,7039770.11,
NaN,2.471253000e+06,7039771.00,12
NaN,2.471366000e+06,7039771.01,
NaN,2.471371000e+06,7039771.02,
NaN,2.471489000e+06,7039771.03,
NaN,2.471562000e+06,7039771.04,
NaN,2.471550000e+06,7039771.05,
NaN,2.471714000e+06,7039771.06,
NaN,2.471679000e+06,7039771.07,
NaN,2.471747000e+06,7039771.08,
NaN,2.471867000e+06,7039771.09,
NaN,2.471895000e+06,7039771.10,
23118388730,2.471910000e+06,7039771.11,
NaN,2.472035000e+06,7039772.00,12
NaN,2.472017000e+06,7039772.01,
NaN,2.472075000e+06,7039772.02,
NaN,2.472240000e+06,7039772.03,
NaN,2.472173000e+06,7039772.04,
NaN,2.472272000e+06,7039772.05,
NaN,2.472363000e+06,7039772.06,
NaN,2.472352000e+06,7039772.07,
NaN,2.472435000e+06,7039772.08,
NaN,2.472492000e+06,7039772.09,
NaN,2.472517000e+06,7039772.10,
23118392808,2.472674000e+06,7039772.11,
NaN,2.472677000e+06,7039773.00,12
NaN,2.472674000e+06,7039773.01,
NaN,2.472869000e+06,7039773.02,
NaN,2.472887000e+06,7039773.03,
NaN,2.472903000e+06,7039773.04,
NaN,2.473022000e+06,7039773.05,
NaN,2.473022000e+06,7039773.06,
NaN,2.473010000e+06,7039773.07,
NaN,2.472893000e+06,7039773.08,
NaN,2.472589000e+06,7039773.09,
NaN,2.472105000e+06,7039773.10,
23118396887,2.471620000e+06,7039773.11,
NaN,2.471127000e+06,7039774.00,12
NaN,2.470673000e+06,7039774.01,
NaN,2.470199000e+06,7039774.02,
NaN,2.469898000e+06,7039774.03,
NaN,2.469713000e+06,7039774.04,
NaN,2.469477000e+06,7039774.05,
NaN,2.469390000e+06,7039774.06,
NaN,2.469412000e+06,7039774.07,
NaN,2.469350000e+06,7039774.08,
NaN,2.469310000e+06,7039774.09,
NaN,2.469437000e+06,7039774.10,
23118400966,2.469420000e+06,7039774.11,
NaN,2.469391000e+06,7039775.00,12
NaN,2.469468000e+06,7039775.01,
NaN,2.469380000e+06,7039775.02,
NaN,2.469383000e+06,7039775.03,
NaN,2.469410000e+06,7039775.04,
NaN,2.469250000e+06,7039775.05,
NaN,2.469313000e+06,7039775.06,
NaN,2.469244000e+06,7039775.07,
NaN,2.469230000e+06,7039775.08,
NaN,2.469306000e+06,7039775.09,
NaN,2.469164000e+06,7039775.10,
23118405045,2.469310000e+06,7039775.11,
NaN,2.469363000e+06,7039776.00,12
NaN,2.469390000e+06,7039776.01,
NaN,2.469599000e+06,7039776.02,
NaN,2.469702000e+06,7039776.03,
NaN,2.469698000e+06,7039776.04,
NaN,2.469893000e+06,7039776.05,
NaN,2.469905000e+06,7039776.06,
NaN,2.469931000e+06,7039776.07,
NaN,2.470002000e+06,7039776.08,
NaN,2.470014000e+06,7039776.09,
NaN,2.470034000e+06,7039776.10,
23118409123,2.470081000e+06,7039776.11,
NaN,2.470055000e+06,7039777.00,12
NaN,2.470036000e+06,7039777.01,
NaN,2.470090000e+06,7039777.02,
NaN,2.470115000e+06,7039777.03,
NaN,2.470162000e+06,7039777.04,
NaN,2.470157000e+06,7039777.05,
NaN,2.470269000e+06,7039777.06,
NaN,2.470313000e+06,7039777.07,
NaN,2.470393000e+06,7039777.08,
NaN,2.470414000e+06,7039777.09,
NaN,2.470475000e+06,7039777.10,
23118413203,2.470604000e+06,7039777.11,
NaN,2.470555000e+06,7039778.00,12
NaN,2.470742000e+06,7039778.01,
NaN,2.470764000e+06,7039778.02,
NaN,2.470895000e+06,7039778.03,
NaN,2.470928000e+06,7039778.04,
NaN,2.470913000e+06,7039778.05,
NaN,2.471025000e+06,7039778.06,
NaN,2.471030000e+06,7039778.07,
NaN,2.471178000e+06,7039778.08,
NaN,2.471169000e+06,7039778.09,
NaN,2.471232000e+06,7039778.10,
23118417281,2.471298000e+06,7039778.11,
NaN,2.471249000e+06,7039779.00,12
NaN,2.471386000e+06,7039779.01,
NaN,2.471342000e+06,7039779.02,
NaN,2.471528000e+06,7039779.03,
NaN,2.471474000e+06,7039779.04,
NaN,2.471647000e+06,7039779.05,
NaN,2.471574000e+06,7039779.06,
NaN,2.471757000e+06,7039779.07,
NaN,2.471740000e+06,7039779.08,
NaN,2.471705000e+06,7039779.09,
NaN,2.471872000e+06,7039779.10,
23118421360,2.471798000e+06,7039779.11,
NaN,2.471956000e+06,7039780.00,12
NaN,2.471877000e+06,7039780.01,
NaN,2.472050000e+06,7039780.02,
NaN,2.472101000e+06,7039780.03,
NaN,2.472102000e+06,7039780.04,
NaN,2.472258000e+06,7039780.05,
NaN,2.472205000e+06,7039780.06,
NaN,2.472366000e+06,7039780.07,
NaN,2.472441000e+06,7039780.08,
NaN,2.472411000e+06,7039780.09,
NaN,2.472535000e+06,7039780.10,
23118425440,2.472513000e+06,7039780.11,
NaN,2.472560000e+06,7039781.00,12
NaN,2.472683000e+06,7039781.01,
NaN,2.472643000e+06,7039781.02,
NaN,2.472750000e+06,7039781.03,
NaN,2.472771000e+06,7039781.04,
NaN,2.472874000e+06,7039781.05,
NaN,2.472944000e+06,7039781.06,
NaN,2.472976000e+06,7039781.07,
NaN,2.473109000e+06,7039781.08,
NaN,2.473089000e+06,7039781.09,
NaN,2.473081000e+06,7039781.10,
23118429517,2.473214000e+06,7039781.11,
NaN,2.473209000e+06,7039782.00,12
NaN,2.473336000e+06,7039782.01,
NaN,2.473288000e+06,7039782.02,
NaN,2.473387000e+06,7039782.03,
NaN,2.473471000e+06,7039782.04,
NaN,2.473483000e+06,7039782.05,
NaN,2.473544000e+06,7039782.06,
NaN,2.473651000e+06,7039782.07,
NaN,2.473574000e+06,7039782.08,
NaN,2.473688000e+06,7039782.09,
NaN,2.473811000e+06,7039782.10,
23118433596,2.473726000e+06,7039782.11,
NaN,2.473898000e+06,7039783.00,12
NaN,2.473949000e+06,7039783.01,
NaN,2.473954000e+06,7039783.02,
NaN,2.474069000e+06,7039783.03,
NaN,2.474002000e+06,7039783.04,
NaN,2.474124000e+06,7039783.05,
NaN,2.474121000e+06,7039783.06,
NaN,2.474250000e+06,7039783.07,
NaN,2.474393000e+06,7039783.08,
NaN,2.474354000e+06,7039783.09,
NaN,2.474447000e+06,7039783.10,
23118437675,2.474450000e+06,7039783.11,
NaN,2.474428000e+06,7039784.00,12
NaN,2.474505000e+06,7039784.01,
NaN,2.474227000e+06,7039784.02,
NaN,2.474000000e+06,7039784.03,
NaN,2.473595000e+06,7039784.04,
NaN,2.473089000e+06,7039784.05,
NaN,2.472663000e+06,7039784.06,
NaN,2.472196000e+06,7039784.07,
NaN,2.471807000e+06,7039784.08,
NaN,2.471566000e+06,7039784.09,
NaN,2.471319000e+06,7039784.10,
23118441756,2.471222000e+06,7039784.11,
NaN,2.471131000e+06,7039785.00,12
NaN,2.471188000e+06,7039785.01,
NaN,2.471236000e+06,7039785.02,
NaN,2.471208000e+06,7039785.03,
NaN,2.471300000e+06,7039785.04,
NaN,2.471319000e+06,7039785.05,
NaN,2.471329000e+06,7039785.06,
NaN,2.471383000e+06,7039785.07,
NaN,2.471361000e+06,7039785.08,
NaN,2.471422000e+06,7039785.09,
NaN,2.471445000e+06,7039785.10,
23118445834,2.471366000e+06,7039785.11,
NaN,2.471456000e+06,7039786.00,12
NaN,2.471399000e+06,7039786.01,
NaN,2.471417000e+06,7039786.02,
NaN,2.471477000e+06,7039786.03,
NaN,2.471531000e+06,7039786.04,
NaN,2.471658000e+06,7039786.05,
NaN,2.471787000e+06,7039786.06,
NaN,2.471805000e+06,7039786.07,
NaN,2.471925000e+06,7039786.08,
NaN,2.471896000e+06,7039786.09,
NaN,2.471992000e+06,7039786.10,
23118449914,2.471912000e+06,7039786.11,
NaN,2.472017000e+06,7039787.00,12
NaN,2.471908000e+06,7039787.01,
NaN,2.472003000e+06,7039787.02,
NaN,2.471885000e+06,7039787.03,
NaN,2.472009000e+06,7039787.04,
NaN,2.471975000e+06,7039787.05,
NaN,2.471968000e+06,7039787.06,
NaN,2.472001000e+06,7039787.07,
NaN,2.472122000e+06,7039787.08,
NaN,2.472154000e+06,7039787.09,
NaN,2.472206000e+06,7039787.10,
23118453992,2.472244000e+06,7039787.11,
NaN,2.472281000e+06,7039788.00,12
NaN,2.472341000e+06,7039788.01,
NaN,2.472379000e+06,7039788.02,
NaN,2.472516000e+06,7039788.03,
NaN,2.472549000e+06,7039788.04,
NaN,2.472687000e+06,7039788.05,
NaN,2.472606000e+06,7039788.06,
NaN,2.472813000e+06,7039788.07,
NaN,2.472790000e+06,7039788.08,
NaN,2.472906000e+06,7039788.09,
NaN,2.472918000e+06,7039788.10,
23118458071,2.473004000e+06,7039788.11,
NaN,2.473085000e+06,7039789.00,12
NaN,2.473066000e+06,7039789.01,
NaN,2.473179000e+06,7039789.02,
NaN,2.473204000e+06,7039789.03,
NaN,2.473226000e+06,7039789.04,
NaN,2.473254000e+06,7039789.05,
NaN,2.473242000e+06,7039789.06,
NaN,2.473356000e+06,7039789.07,
NaN,2.473390000e+06,7039789.08,
NaN,2.473357000e+06,7039789.09,
NaN,2.473465000e+06,7039789.10,
23118462150,2.473522000e+06,7039789.11,
NaN,2.473528000e+06,7039790.00,12
NaN,2.473576000e+06,7039790.01,
NaN,2.473597000e+06,7039790.02,
NaN,2.473735000e+06,7039790.03,
NaN,2.473720000e+06,7039790.04,
NaN,2.473714000e+06,7039790.05,
NaN,2.473875000e+06,7039790.06,
NaN,2.473865000e+06,7039790.07,
NaN,2.473999000e+06,7039790.08,
NaN,2.473921000e+06,7039790.09,
NaN,2.474032000e+06,7039790.10,
23118466228,2.474056000e+06,7039790.11,
NaN,2.474130000e+06,7039791.00,12
NaN,2.474180000e+06,7039791.01,
NaN,2.474219000e+06,7039791.02,
NaN,2.474355000e+06,7039791.03,
NaN,2.474282000e+06,7039791.04,
NaN,2.474448000e+06,7039791.05,
NaN,2.474436000e+06,7039791.06,
NaN,2.474419000e+06,7039791.07,
NaN,2.474504000e+06,7039791.08,
NaN,2.474523000e+06,7039791.09,
NaN,2.474616000e+06,7039791.10,
23118470307,2.474661000e+06,7039791.11,
NaN,2.474712000e+06,7039792.00,12
NaN,2.474800000e+06,7039792.01,
NaN,2.474748000e+06,7039792.02,
NaN,2.474875000e+06,7039792.03,
NaN,2.474897000e+06,7039792.04,
NaN,2.474904000e+06,7039792.05,
NaN,2.475020000e+06,7039792.06,
NaN,2.475004000e+06,7039792.07,
NaN,2.475087000e+06,7039792.08,
NaN,2.475180000e+06,7039792.09,
NaN,2.475204000e+06,7039792.10,
23118474386,2.475283000e+06,7039792.11,
NaN,2.475295000e+06,7039793.00,12
NaN,2.475225000e+06,7039793.01,
NaN,2.475178000e+06,7039793.02,
NaN,2.474940000e+06,7039793.03,
NaN,2.474620000e+06,7039793.04,
NaN,2.474161000e+06,7039793.05,
NaN,2.473840000e+06,7039793.06,
NaN,2.473367000e+06,7039793.07,
NaN,2.472944000e+06,7039793.08,
NaN,2.472625000e+06,7039793.09,
NaN,2.472418000e+06,7039793.10,
23118478465,2.472190000e+06,7039793.11,
NaN,2.472140000e+06,7039794.00,12
NaN,2.472127000e+06,7039794.01,
NaN,2.472053000e+06,7039794.02,
NaN,2.472165000e+06,7039794.03,
NaN,2.472132000e+06,7039794.04,
NaN,2.472218000e+06,7039794.05,
NaN,2.472206000e+06,7039794.06,
NaN,2.472270000e+06,7039794.07,
NaN,2.472227000e+06,7039794.08,
NaN,2.472370000e+06,7039794.09,
NaN,2.472234000e+06,7039794.10,
23118482544,2.472325000e+06,7039794.11,
NaN,2.472277000e+06,7039795.00,12
NaN,2.472318000e+06,7039795.01,
NaN,2.472321000e+06,7039795.02,
NaN,2.472311000e+06,7039795.03,
NaN,2.472503000e+06,7039795.04,
NaN,2.472443000e+06,7039795.05,
NaN,2.472602000e+06,7039795.06,
NaN,2.472668000e+06,7039795.07,
NaN,2.472768000e+06,7039795.08,
NaN,2.472805000e+06,7039795.09,
NaN,2.472865000e+06,7039795.10,
23118486623,2.472863000e+06,7039795.11,
NaN,2.472939000e+06,7039796.00,12
NaN,2.472886000e+06,7039796.01,
NaN,2.472919000e+06,7039796.02,
NaN,2.472847000e+06,7039796.03,
NaN,2.472864000e+06,7039796.04,
NaN,2.472890000e+06,7039796.05,
NaN,2.472921000e+06,7039796.06,
NaN,2.472932000e+06,7039796.07,
NaN,2.472921000e+06,7039796.08,
NaN,2.473025000e+06,7039796.09,
NaN,2.473054000e+06,7039796.10,
23118490702,2.473109000e+06,7039796.11,
NaN,2.473127000e+06,7039797.00,12
NaN,2.473239000e+06,7039797.01,
NaN,2.473269000e+06,7039797.02,
NaN,2.473448000e+06,7039797.03,
NaN,2.473408000e+06,7039797.04,
NaN,2.473583000e+06,7039797.05,
NaN,2.473577000e+06,7039797.06,
NaN,2.473689000e+06,7039797.07,
NaN,2.473695000e+06,7039797.08,
NaN,2.473787000e+06,7039797.09,
NaN,2.473848000e+06,7039797.10,
23118494781,2.473960000e+06,7039797.11,
NaN,2.473952000e+06,7039798.00,12
NaN,2.473990000e+06,7039798.01,
NaN,2.474070000e+06,7039798.02,
NaN,2.474120000e+06,7039798.03,
NaN,2.474109000e+06,7039798.04,
NaN,2.474178000e+06,7039798.05,
NaN,2.474177000e+06,7039798.06,
NaN,2.474285000e+06,7039798.07,
NaN,2.474324000e+06,7039798.08,
NaN,2.474382000e+06,7039798.09,
NaN,2.474334000e+06,7039798.10,
23118498860,2.474374000e+06,7039798.11,
NaN,2.474390000e+06,7039799.00,12
NaN,2.474482000e+06,7039799.01,
NaN,2.474461000e+06,7039799.02,
NaN,2.474574000e+06,7039799.03,
NaN,2.474568000e+06,7039799.04,
NaN,2.474677000e+06,7039799.05,
NaN,2.474678000e+06,7039799.06,
NaN,2.474824000e+06,7039799.07,
NaN,2.474744000e+06,7039799.08,
NaN,2.474895000e+06,7039799.09,
NaN,2.474851000e+06,7039799.10,
23118502939,2.474963000e+06,7039799.11,
NaN,2.474974000e+06,7039800.00,12
NaN,2.475054000e+06,7039800.01,
NaN,2.474978000e+06,7039800.02,
NaN,2.475124000e+06,7039800.03,
NaN,2.475120000e+06,7039800.04,
NaN,2.475265000e+06,7039800.05,
NaN,2.475218000e+06,7039800.06,
NaN,2.475292000e+06,7039800.07,
NaN,2.475283000e+06,7039800.08,
NaN,2.475347000e+06,7039800.09,
NaN,2.475421000e+06,7039800.10,
23118507019,2.475414000e+06,7039800.11,
NaN,2.475589000e+06,7039801.00,12
NaN,2.475601000e+06,7039801.01,
NaN,2.475615000e+06,7039801.02,
NaN,2.475670000e+06,7039801.03,
NaN,2.475724000e+06,7039801.04,
NaN,2.475826000e+06,7039801.05,
NaN,2.475822000e+06,7039801.06,
NaN,2.475877000e+06,7039801.07,
NaN,2.475632000e+06,7039801.08,
NaN,2.475462000e+06,7039801.09,
NaN,2.475041000e+06,7039801.10,
23118511097,2.474604000e+06,7039801.11,
NaN,2.474137000e+06,7039802.00,12
NaN,2.473758000e+06,7039802.01,
NaN,2.473455000e+06,7039802.02,
NaN,2.473034000e+06,7039802.03,
NaN,2.472868000e+06,7039802.04,
NaN,2.472619000e+06,7039802.05,
NaN,2.472508000e+06,7039802.06,
NaN,2.472488000e+06,7039802.07,
NaN,2.472484000e+06,7039802.08,
NaN,2.472554000e+06,7039802.09,
NaN,2.472560000e+06,7039802.10,
23118515176,2.472581000e+06,7039802.11,
NaN,2.472577000e+06,7039803.00,12
NaN,2.472647000e+06,7039803.01,
NaN,2.472603000e+06,7039803.02,
NaN,2.472629000e+06,7039803.03,
NaN,2.472550000e+06,7039803.04,
NaN,2.472624000e+06,7039803.05,
NaN,2.472654000e+06,7039803.06,
NaN,2.472606000e+06,7039803.07,
NaN,2.472728000e+06,7039803.08,
NaN,2.472651000e+06,7039803.09,
NaN,2.472725000e+06,7039803.10,
23118519255,2.472862000e+06,7039803.11,
NaN,2.472865000e+06,7039804.00,12
NaN,2.473016000e+06,7039804.01,
NaN,2.473124000e+06,7039804.02,
NaN,2.473224000e+06,7039804.03,
NaN,2.473239000e+06,7039804.04,
NaN,2.473261000e+06,7039804.05,
NaN,2.473208000e+06,7039804.06,
NaN,2.473376000e+06,7039804.07,
NaN,2.473242000e+06,7039804.08,
NaN,2.473211000e+06,7039804.09,
NaN,2.473224000e+06,7039804.10,
23118523334,2.473206000e+06,7039804.11,
NaN,2.473263000e+06,7039805.00,12
NaN,2.473301000e+06,7039805.01,
NaN,2.473289000e+06,7039805.02,
NaN,2.473335000e+06,7039805.03,
NaN,2.473358000e+06,7039805.04,
NaN,2.473380000e+06,7039805.05,
NaN,2.473486000e+06,7039805.06,
NaN,2.473499000e+06,7039805.07,
NaN,2.473672000e+06,7039805.08,
NaN,2.473675000e+06,7039805.09,
NaN,2.473820000e+06,7039805.10,
23118527413,2.473859000e+06,7039805.11,
NaN,2.473887000e+06,7039806.00,12
NaN,2.474004000e+06,7039806.01,
NaN,2.473984000e+06,7039806.02,
NaN,2.474041000e+06,7039806.03,
NaN,2.474164000e+06,7039806.04,
NaN,2.474079000e+06,7039806.05,
NaN,2.474274000e+06,7039806.06,
NaN,2.474317000e+06,7039806.07,
NaN,2.474363000e+06,7039806.08,
NaN,2.474462000e+06,7039806.09,
NaN,2.474375000e+06,7039806.10,
23118531492,2.474402000e+06,7039806.11,
NaN,2.474506000e+06,7039807.00,12
NaN,2.474478000e+06,7039807.01,
NaN,2.474610000e+06,7039807.02,
NaN,2.474606000e+06,7039807.03,
NaN,2.474665000e+06,7039807.04,
NaN,2.474672000e+06,7039807.05,
NaN,2.474709000e+06,7039807.06,
NaN,2.474669000e+06,7039807.07,
NaN,2.474799000e+06,7039807.08,
NaN,2.474830000e+06,7039807.09,
NaN,2.474916000e+06,7039807.10,
23118535571,2.474862000e+06,7039807.11,
NaN,2.474954000e+06,7039808.00,12
NaN,2.475055000e+06,7039808.01,
NaN,2.474999000e+06,7039808.02,
NaN,2.475158000e+06,7039808.03,
NaN,2.475161000e+06,7039808.04,
NaN,2.475162000e+06,7039808.05,
NaN,2.475268000e+06,7039808.06,
NaN,2.475245000e+06,7039808.07,
NaN,2.475400000e+06,7039808.08,
NaN,2.475311000e+06,7039808.09,
NaN,2.475469000e+06,7039808.10,
23118539650,2.475474000e+06,7039808.11,
NaN,2.475451000e+06,7039809.00,12
NaN,2.475633000e+06,7039809.01,
NaN,2.475591000e+06,7039809.02,
NaN,2.475658000e+06,7039809.03,
NaN,2.475617000e+06,7039809.04,
NaN,2.475741000e+06,7039809.05,
NaN,2.475762000e+06,7039809.06,
NaN,2.475758000e+06,7039809.07,
NaN,2.475884000e+06,7039809.08,
NaN,2.475864000e+06,7039809.09,
NaN,2.475981000e+06,7039809.10,
23118543729,2.475942000e+06,7039809.11,
NaN,2.476046000e+06,7039810.00,12
NaN,2.476062000e+06,7039810.01,
NaN,2.476088000e+06,7039810.02,
NaN,2.476203000e+06,7039810.03,
NaN,2.476149000e+06,7039810.04,
NaN,2.476230000e+06,7039810.05,
NaN,2.475990000e+06,7039810.06,
NaN,2.475780000e+06,7039810.07,
NaN,2.475335000e+06,7039810.08,
NaN,2.474926000e+06,7039810.09,
NaN,2.474412000e+06,7039810.10,
23118547808,2.474016000e+06,7039810.11,
NaN,2.473654000e+06,7039811.00,12
NaN,2.473224000e+06,7039811.01,
NaN,2.473068000e+06,7039811.02,
NaN,2.472835000e+06,7039811.03,
NaN,2.472741000e+06,7039811.04,
NaN,2.472644000e+06,7039811.05,
NaN,2.472694000e+06,7039811.06,
NaN,2.472623000e+06,7039811.07,
NaN,2.472740000e+06,7039811.08,
NaN,2.472603000e+06,7039811.09,
NaN,2.472728000e+06,7039811.10,
23118551887,2.472610000e+06,7039811.11,
NaN,2.472716000e+06,7039812.00,12
NaN,2.472643000e+06,7039812.01,
NaN,2.472609000e+06,7039812.02,
NaN,2.472643000e+06,7039812.03,
NaN,2.472482000e+06,7039812.04,
NaN,2.472635000e+06,7039812.05,
NaN,2.472474000e+06,7039812.06,
NaN,2.472612000e+06,7039812.07,
NaN,2.472595000e+06,7039812.08,
NaN,2.472657000e+06,7039812.09,
NaN,2.472805000e+06,7039812.10,
23118555966,2.472828000e+06,7039812.11,
NaN,2.473060000e+06,7039813.00,12
NaN,2.473072000e+06,7039813.01,
NaN,2.473201000e+06,7039813.02,
NaN,2.473183000e+06,7039813.03,
NaN,2.473277000e+06,7039813.04,
NaN,2.473209000e+06,7039813.05,
NaN,2.473318000e+06,7039813.06,
NaN,2.473170000e+06,7039813.07,
NaN,2.473230000e+06,7039813.08,
NaN,2.473279000e+06,7039813.09,
NaN,2.473221000e+06,7039813.10,
23118560044,2.473255000e+06,7039813.11,
NaN,2.473280000e+06,7039814.00,12
NaN,2.473350000e+06,7039814.01,
NaN,2.473335000e+06,7039814.02,
NaN,2.473397000e+06,7039814.03,
NaN,2.473464000e+06,7039814.04,
NaN,2.473531000e+06,7039814.05,
NaN,2.473621000e+06,7039814.06,
NaN,2.473662000e+06,7039814.07,
NaN,2.473700000e+06,7039814.08,
NaN,2.473675000e+06,7039814.09,
NaN,2.473850000e+06,7039814.10,
23118564124,2.473823000e+06,7039814.11,
NaN,2.473980000e+06,7039815.00,12
NaN,2.474056000e+06,7039815.01,
NaN,2.474093000e+06,7039815.02,
NaN,2.474173000e+06,7039815.03,
NaN,2.474144000e+06,7039815.04,
NaN,2.474271000e+06,7039815.05,
NaN,2.474199000e+06,7039815.06,
NaN,2.474292000e+06,7039815.07,
NaN,2.474396000e+06,7039815.08,
NaN,2.474392000e+06,7039815.09,
NaN,2.474448000e+06,7039815.10,
23118568202,2.474511000e+06,7039815.11,
NaN,2.474544000e+06,7039816.00,12
NaN,2.474508000e+06,7039816.01,
NaN,2.474619000e+06,7039816.02,
NaN,2.474617000e+06,7039816.03,
NaN,2.474629000e+06,7039816.04,
NaN,2.474750000e+06,7039816.05,
NaN,2.474808000e+06,7039816.06,
NaN,2.474779000e+06,7039816.07,
NaN,2.474884000e+06,7039816.08,
NaN,2.474831000e+06,7039816.09,
NaN,2.474935000e+06,7039816.10,
23118572281,2.474916000e+06,7039816.11,
NaN,2.474992000e+06,7039817.00,12
NaN,2.475113000e+06,7039817.01,
NaN,2.475068000e+06,7039817.02,
NaN,2.475177000e+06,7039817.03,
NaN,2.475189000e+06,7039817.04,
NaN,2.475178000e+06,7039817.05,
NaN,2.475238000e+06,7039817.06,
NaN,2.475346000e+06,7039817.07,
NaN,2.475260000e+06,7039817.08,
NaN,2.475403000e+06,7039817.09,
NaN,2.475522000e+06,7039817.10,
23118576360,2.475491000e+06,7039817.11,
NaN,2.475606000e+06,7039818.00,12
NaN,2.475622000e+06,7039818.01,
NaN,2.475584000e+06,7039818.02,
NaN,2.475766000e+06,7039818.03,
NaN,2.475746000e+06,7039818.04,
NaN,2.475844000e+06,7039818.05,
NaN,2.475893000e+06,7039818.06,
NaN,2.475825000e+06,7039818.07,
NaN,2.475899000e+06,7039818.08,
NaN,2.475971000e+06,7039818.09,
NaN,2.475960000e+06,7039818.10,
23118580440,2.476053000e+06,7039818.11,
NaN,2.476035000e+06,7039819.00,12
NaN,2.476121000e+06,7039819.01,
NaN,2.476203000e+06,7039819.02,
NaN,2.476139000e+06,7039819.03,
NaN,2.476232000e+06,7039819.04,
NaN,2.476293000e+06,7039819.05,
NaN,2.476333000e+06,7039819.06,
NaN,2.476496000e+06,7039819.07,
NaN,2.476433000e+06,7039819.08,
NaN,2.476488000e+06,7039819.09,
NaN,2.476527000e+06,7039819.10,
23118584518,2.476519000e+06,7039819.11,
NaN,2.476505000e+06,7039820.00,12
NaN,2.476159000e+06,7039820.01,
NaN,2.475845000e+06,7039820.02,
NaN,2.475279000e+06,7039820.03,
NaN,2.474774000e+06,7039820.04,
NaN,2.474335000e+06,7039820.05,
NaN,2.473831000e+06,7039820.06,
NaN,2.473546000e+06,7039820.07,
NaN,2.473227000e+06,7039820.08,
NaN,2.473066000e+06,7039820.09,
NaN,2.472943000e+06,7039820.10,
23118588597,2.472929000e+06,7039820.11,
NaN,2.472726000e+06,7039821.00,12
NaN,2.472739000e+06,7039821.01,
NaN,2.472643000e+06,7039821.02,
NaN,2.472747000e+06,7039821.03,
NaN,2.472696000e+06,7039821.04,
NaN,2.472757000e+06,7039821.05,
NaN,2.472639000e+06,7039821.06,
NaN,2.472649000e+06,7039821.07,
NaN,2.472578000e+06,7039821.08,
NaN,2.472579000e+06,7039821.09,
NaN,2.472555000e+06,7039821.10,
23118592676,2.472474000e+06,7039821.11,
NaN,2.472473000e+06,7039822.00,12
NaN,2.472495000e+06,7039822.01,
NaN,2.472453000e+06,7039822.02,
NaN,2.472463000e+06,7039822.03,
NaN,2.472518000e+06,7039822.04,
NaN,2.472697000e+06,7039822.05,
NaN,2.472740000e+06,7039822.06,
NaN,2.472904000e+06,7039822.07,
NaN,2.472883000e+06,7039822.08,
NaN,2.473051000e+06,7039822.09,
NaN,2.473095000e+06,7039822.10,
23118596756,2.473182000e+06,7039822.11,
NaN,2.473209000e+06,7039823.00,12
NaN,2.473222000e+06,7039823.01,
NaN,2.473234000e+06,7039823.02,
NaN,2.473296000e+06,7039823.03,
NaN,2.473154000e+06,7039823.04,
NaN,2.473286000e+06,7039823.05,
NaN,2.473267000e+06,7039823.06,
NaN,2.473310000e+06,7039823.07,
NaN,2.473316000e+06,7039823.08,
NaN,2.473329000e+06,7039823.09,
NaN,2.473411000e+06,7039823.10,
23118600835,2.473390000e+06,7039823.11,
NaN,2.473533000e+06,7039824.00,12
NaN,2.473551000e+06,7039824.01,
NaN,2.473676000e+06,7039824.02,
NaN,2.473682000e+06,7039824.03,
NaN,2.473812000e+06,7039824.04,
NaN,2.473797000e+06,7039824.05,
NaN,2.473966000e+06,7039824.06,
NaN,2.473923000e+06,7039824.07,
NaN,2.474060000e+06,7039824.08,
NaN,2.474088000e+06,7039824.09,
NaN,2.474078000e+06,7039824.10,
23118604914,2.474236000e+06,7039824.11,
NaN,2.474195000e+06,7039825.00,12
NaN,2.474332000e+06,7039825.01,
NaN,2.474298000e+06,7039825.02,
NaN,2.474397000e+06,7039825.03,
NaN,2.474401000e+06,7039825.04,
NaN,2.474464000e+06,7039825.05,
NaN,2.474544000e+06,7039825.06,
NaN,2.474592000e+06,7039825.07,
NaN,2.474671000e+06,7039825.08,
NaN,2.474696000e+06,7039825.09,
NaN,2.474765000e+06,7039825.10,
23118608993,2.474730000e+06,7039825.11,
NaN,2.474785000e+06,7039826.00,12
NaN,2.474848000e+06,7039826.01,
NaN,2.474926000e+06,7039826.02,
NaN,2.474860000e+06,7039826.03,
NaN,2.475031000e+06,7039826.04,
NaN,2.474985000e+06,7039826.05,
NaN,2.475117000e+06,7039826.06,
NaN,2.475051000e+06,7039826.07,
NaN,2.475166000e+06,7039826.08,
NaN,2.475128000e+06,7039826.09,
NaN,2.475318000e+06,7039826.10,
23118613072,2.475211000e+06,7039826.11,
NaN,2.475387000e+06,7039827.00,12
NaN,2.475368000e+06,7039827.01,
NaN,2.475478000e+06,7039827.02,
NaN,2.475401000e+06,7039827.03,
NaN,2.475569000e+06,7039827.04,
NaN,2.475583000e+06,7039827.05,
NaN,2.475586000e+06,7039827.06,
NaN,2.475743000e+06,7039827.07,
NaN,2.475740000e+06,7039827.08,
NaN,2.475813000e+06,7039827.09,
NaN,2.475900000e+06,7039827.10,
