time,ecg2,sequence_counter,packet_size
NaN,-6.900000000e+01,7039101.01,
NaN,-5.500000000e+01,7039101.02,
NaN,-3.800000000e+01,7039101.03,
NaN,-3.600000000e+01,7039101.04,
NaN,-2.100000000e+01,7039101.05,
NaN,-4.900000000e+01,7039101.06,
NaN,-3.200000000e+01,7039101.07,
NaN,-1.600000000e+01,7039101.08,
NaN,-2.100000000e+01,7039101.09,
NaN,3.000000000e+00,7039101.10,
NaN,-2.600000000e+01,7039101.11,
NaN,-9.000000000e+00,7039101.12,
NaN,2.000000000e+00,7039101.13,
NaN,-4.200000000e+01,7039101.14,
NaN,1.400000000e+01,7039101.15,
NaN,7.000000000e+00,7039101.16,
NaN,-4.000000000e+00,7039101.17,
NaN,7.200000000e+01,7039101.18,
NaN,3.900000000e+01,7039101.19,
NaN,5.300000000e+01,7039101.20,
NaN,1.100000000e+02,7039101.21,
NaN,1.220000000e+02,7039101.22,
NaN,2.280000000e+02,7039101.23,
NaN,2.720000000e+02,7039101.24,
NaN,1.830000000e+02,7039101.25,
NaN,8.800000000e+01,7039101.26,
NaN,5.700000000e+01,7039101.27,
NaN,1.100000000e+02,7039101.28,
NaN,9.700000000e+01,7039101.29,
23119908978,3.800000000e+01,7039101.30,
NaN,-1.700000000e+01,7039102.00,31
NaN,-8.100000000e+01,7039102.01,
NaN,-6.400000000e+01,7039102.02,
NaN,-6.700000000e+01,7039102.03,
NaN,-6.800000000e+01,7039102.04,
NaN,-3.700000000e+01,7039102.05,
NaN,-1.040000000e+02,7039102.06,
NaN,-5.800000000e+01,7039102.07,
NaN,3.080000000e+02,7039102.08,
NaN,1.161000000e+03,7039102.09,
NaN,2.300000000e+03,7039102.10,
NaN,2.304000000e+03,7039102.11,
NaN,6.960000000e+02,7039102.12,
NaN,-7.170000000e+02,7039102.13,
NaN,-8.530000000e+02,7039102.14,
NaN,-3.880000000e+02,7039102.15,
NaN,-8.000000000e+01,7039102.16,
NaN,1.100000000e+01,7039102.17,
NaN,3.000000000e+01,7039102.18,
NaN,1.900000000e+01,7039102.19,
NaN,3.900000000e+01,7039102.20,
NaN,2.600000000e+01,7039102.21,
NaN,4.200000000e+01,7039102.22,
NaN,8.100000000e+01,7039102.23,
NaN,5.900000000e+01,7039102.24,
NaN,8.200000000e+01,7039102.25,
NaN,8.300000000e+01,7039102.26,
NaN,7.700000000e+01,7039102.27,
NaN,9.600000000e+01,7039102.28,
NaN,7.800000000e+01,7039102.29,
23119916915,1.160000000e+02,7039102.30,
NaN,1.290000000e+02,7039103.00,31
NaN,1.270000000e+02,7039103.01,
NaN,1.620000000e+02,7039103.02,
NaN,1.700000000e+02,7039103.03,
NaN,2.080000000e+02,7039103.04,
NaN,2.190000000e+02,7039103.05,
NaN,2.200000000e+02,7039103.06,
NaN,2.870000000e+02,7039103.07,
NaN,3.010000000e+02,7039103.08,
NaN,3.290000000e+02,7039103.09,
NaN,3.780000000e+02,7039103.10,
NaN,3.900000000e+02,7039103.11,
NaN,4.500000000e+02,7039103.12,
NaN,4.880000000e+02,7039103.13,
NaN,5.370000000e+02,7039103.14,
NaN,6.070000000e+02,7039103.15,
NaN,6.410000000e+02,7039103.16,
NaN,7.190000000e+02,7039103.17,
NaN,7.710000000e+02,7039103.18,
NaN,8.350000000e+02,7039103.19,
NaN,9.190000000e+02,7039103.20,
NaN,9.160000000e+02,7039103.21,
NaN,9.530000000e+02,7039103.22,
NaN,9.440000000e+02,7039103.23,
NaN,8.240000000e+02,7039103.24,
NaN,6.860000000e+02,7039103.25,
NaN,4.920000000e+02,7039103.26,
NaN,3.190000000e+02,7039103.27,
NaN,1.560000000e+02,7039103.28,
NaN,-1.500000000e+01,7039103.29,
23119924850,-9.800000000e+01,7039103.30,
NaN,-1.810000000e+02,7039104.00,31
NaN,-2.430000000e+02,7039104.01,
NaN,-2.700000000e+02,7039104.02,
NaN,-2.940000000e+02,7039104.03,
NaN,-2.720000000e+02,7039104.04,
NaN,-2.940000000e+02,7039104.05,
NaN,-2.990000000e+02,7039104.06,
NaN,-2.620000000e+02,7039104.07,
NaN,-2.770000000e+02,7039104.08,
NaN,-2.500000000e+02,7039104.09,
NaN,-2.440000000e+02,7039104.10,
NaN,-2.470000000e+02,7039104.11,
NaN,-2.020000000e+02,7039104.12,
NaN,-2.140000000e+02,7039104.13,
NaN,-1.970000000e+02,7039104.14,
NaN,-1.720000000e+02,7039104.15,
NaN,-1.780000000e+02,7039104.16,
NaN,-1.560000000e+02,7039104.17,
NaN,-1.720000000e+02,7039104.18,
NaN,-1.580000000e+02,7039104.19,
NaN,-1.450000000e+02,7039104.20,
NaN,-1.720000000e+02,7039104.21,
NaN,-1.590000000e+02,7039104.22,
NaN,-1.880000000e+02,7039104.23,
NaN,-1.980000000e+02,7039104.24,
NaN,-1.970000000e+02,7039104.25,
NaN,-2.340000000e+02,7039104.26,
NaN,-2.180000000e+02,7039104.27,
NaN,-2.460000000e+02,7039104.28,
NaN,-2.490000000e+02,7039104.29,
23119932786,-2.150000000e+02,7039104.30,
NaN,-2.500000000e+02,7039105.00,31
NaN,-2.360000000e+02,7039105.01,
NaN,-2.340000000e+02,7039105.02,
NaN,-2.420000000e+02,7039105.03,
NaN,-2.030000000e+02,7039105.04,
NaN,-2.250000000e+02,7039105.05,
NaN,-2.210000000e+02,7039105.06,
NaN,-2.010000000e+02,7039105.07,
NaN,-2.120000000e+02,7039105.08,
NaN,-1.910000000e+02,7039105.09,
NaN,-2.180000000e+02,7039105.10,
NaN,-2.080000000e+02,7039105.11,
NaN,-1.750000000e+02,7039105.12,
NaN,-2.000000000e+02,7039105.13,
NaN,-1.800000000e+02,7039105.14,
NaN,-1.820000000e+02,7039105.15,
NaN,-1.790000000e+02,7039105.16,
NaN,-1.620000000e+02,7039105.17,
NaN,-1.830000000e+02,7039105.18,
NaN,-1.570000000e+02,7039105.19,
NaN,-1.610000000e+02,7039105.20,
NaN,-1.710000000e+02,7039105.21,
NaN,-1.450000000e+02,7039105.22,
NaN,-1.650000000e+02,7039105.23,
NaN,-1.430000000e+02,7039105.24,
NaN,-1.400000000e+02,7039105.25,
NaN,-1.620000000e+02,7039105.26,
NaN,-1.380000000e+02,7039105.27,
NaN,-1.560000000e+02,7039105.28,
NaN,-1.460000000e+02,7039105.29,
23119940722,-1.340000000e+02,7039105.30,
NaN,-1.430000000e+02,7039106.00,31
NaN,-1.190000000e+02,7039106.01,
NaN,-1.360000000e+02,7039106.02,
NaN,-1.130000000e+02,7039106.03,
NaN,-9.200000000e+01,7039106.04,
NaN,-1.230000000e+02,7039106.05,
NaN,-9.700000000e+01,7039106.06,
NaN,-1.030000000e+02,7039106.07,
NaN,-9.800000000e+01,7039106.08,
NaN,-8.600000000e+01,7039106.09,
NaN,-1.230000000e+02,7039106.10,
NaN,-1.000000000e+02,7039106.11,
NaN,-1.160000000e+02,7039106.12,
NaN,-1.330000000e+02,7039106.13,
NaN,-1.040000000e+02,7039106.14,
NaN,-1.580000000e+02,7039106.15,
NaN,-1.650000000e+02,7039106.16,
NaN,-1.510000000e+02,7039106.17,
NaN,-1.800000000e+02,7039106.18,
NaN,-1.570000000e+02,7039106.19,
NaN,-1.630000000e+02,7039106.20,
NaN,-1.700000000e+02,7039106.21,
NaN,-1.710000000e+02,7039106.22,
NaN,-1.730000000e+02,7039106.23,
NaN,-1.550000000e+02,7039106.24,
NaN,-1.840000000e+02,7039106.25,
NaN,-1.680000000e+02,7039106.26,
NaN,-1.420000000e+02,7039106.27,
NaN,-1.660000000e+02,7039106.28,
NaN,-1.340000000e+02,7039106.29,
23119948658,-8.600000000e+01,7039106.30,
NaN,-3.400000000e+01,7039107.00,31
NaN,6.000000000e+00,7039107.01,
NaN,6.800000000e+01,7039107.02,
NaN,1.820000000e+02,7039107.03,
NaN,9.700000000e+01,7039107.04,
NaN,-9.600000000e+01,7039107.05,
NaN,-1.430000000e+02,7039107.06,
NaN,-1.240000000e+02,7039107.07,
NaN,-1.170000000e+02,7039107.08,
NaN,-1.820000000e+02,7039107.09,
NaN,-2.430000000e+02,7039107.10,
NaN,-2.420000000e+02,7039107.11,
NaN,-2.840000000e+02,7039107.12,
NaN,-2.810000000e+02,7039107.13,
NaN,-2.470000000e+02,7039107.14,
NaN,-2.670000000e+02,7039107.15,
NaN,-3.000000000e+02,7039107.16,
NaN,-1.930000000e+02,7039107.17,
NaN,3.770000000e+02,7039107.18,
NaN,1.434000000e+03,7039107.19,
NaN,2.342000000e+03,7039107.20,
NaN,1.782000000e+03,7039107.21,
NaN,-6.400000000e+01,7039107.22,
NaN,-1.122000000e+03,7039107.23,
NaN,-8.940000000e+02,7039107.24,
NaN,-3.990000000e+02,7039107.25,
NaN,-1.480000000e+02,7039107.26,
NaN,-1.270000000e+02,7039107.27,
NaN,-1.320000000e+02,7039107.28,
NaN,-1.020000000e+02,7039107.29,
23119956594,-1.190000000e+02,7039107.30,
NaN,-9.400000000e+01,7039108.00,31
NaN,-5.000000000e+01,7039108.01,
NaN,-5.700000000e+01,7039108.02,
NaN,-3.100000000e+01,7039108.03,
NaN,-2.900000000e+01,7039108.04,
NaN,-3.100000000e+01,7039108.05,
NaN,-1.000000000e+01,7039108.06,
NaN,-1.900000000e+01,7039108.07,
NaN,4.000000000e+00,7039108.08,
NaN,1.700000000e+01,7039108.09,
NaN,3.000000000e+01,7039108.10,
NaN,6.600000000e+01,7039108.11,
NaN,7.400000000e+01,7039108.12,
NaN,1.120000000e+02,7039108.13,
NaN,1.440000000e+02,7039108.14,
NaN,1.590000000e+02,7039108.15,
NaN,1.960000000e+02,7039108.16,
NaN,2.140000000e+02,7039108.17,
NaN,2.620000000e+02,7039108.18,
NaN,2.910000000e+02,7039108.19,
NaN,3.210000000e+02,7039108.20,
NaN,3.890000000e+02,7039108.21,
NaN,3.970000000e+02,7039108.22,
NaN,4.550000000e+02,7039108.23,
NaN,5.280000000e+02,7039108.24,
NaN,5.590000000e+02,7039108.25,
NaN,6.460000000e+02,7039108.26,
NaN,7.000000000e+02,7039108.27,
NaN,7.660000000e+02,7039108.28,
NaN,8.560000000e+02,7039108.29,
23119964530,8.940000000e+02,7039108.30,
NaN,9.520000000e+02,7039109.00,31
NaN,9.680000000e+02,7039109.01,
NaN,9.290000000e+02,7039109.02,
NaN,8.390000000e+02,7039109.03,
NaN,6.560000000e+02,7039109.04,
NaN,4.900000000e+02,7039109.05,
NaN,2.960000000e+02,7039109.06,
NaN,1.010000000e+02,7039109.07,
NaN,-1.300000000e+01,7039109.08,
NaN,-1.490000000e+02,7039109.09,
NaN,-2.280000000e+02,7039109.10,
NaN,-2.580000000e+02,7039109.11,
NaN,-3.030000000e+02,7039109.12,
NaN,-3.070000000e+02,7039109.13,
NaN,-3.250000000e+02,7039109.14,
NaN,-3.130000000e+02,7039109.15,
NaN,-2.960000000e+02,7039109.16,
NaN,-3.090000000e+02,7039109.17,
NaN,-2.720000000e+02,7039109.18,
NaN,-2.820000000e+02,7039109.19,
NaN,-2.880000000e+02,7039109.20,
NaN,-2.500000000e+02,7039109.21,
NaN,-2.610000000e+02,7039109.22,
NaN,-2.230000000e+02,7039109.23,
NaN,-2.090000000e+02,7039109.24,
NaN,-2.140000000e+02,7039109.25,
NaN,-1.800000000e+02,7039109.26,
NaN,-1.950000000e+02,7039109.27,
NaN,-1.650000000e+02,7039109.28,
NaN,-1.370000000e+02,7039109.29,
23119972465,-1.550000000e+02,7039109.30,
NaN,-1.450000000e+02,7039110.00,31
NaN,-1.740000000e+02,7039110.01,
NaN,-1.670000000e+02,7039110.02,
NaN,-1.630000000e+02,7039110.03,
NaN,-2.000000000e+02,7039110.04,
NaN,-1.730000000e+02,7039110.05,
NaN,-1.800000000e+02,7039110.06,
NaN,-1.910000000e+02,7039110.07,
NaN,-1.760000000e+02,7039110.08,
NaN,-1.980000000e+02,7039110.09,
NaN,-1.660000000e+02,7039110.10,
NaN,-1.670000000e+02,7039110.11,
NaN,-1.820000000e+02,7039110.12,
NaN,-1.500000000e+02,7039110.13,
NaN,-1.720000000e+02,7039110.14,
NaN,-1.590000000e+02,7039110.15,
NaN,-1.530000000e+02,7039110.16,
NaN,-1.660000000e+02,7039110.17,
NaN,-1.300000000e+02,7039110.18,
NaN,-1.540000000e+02,7039110.19,
NaN,-1.560000000e+02,7039110.20,
NaN,-1.290000000e+02,7039110.21,
NaN,-1.500000000e+02,7039110.22,
NaN,-1.480000000e+02,7039110.23,
NaN,-1.510000000e+02,7039110.24,
NaN,-1.410000000e+02,7039110.25,
NaN,-1.480000000e+02,7039110.26,
NaN,-1.690000000e+02,7039110.27,
NaN,-1.380000000e+02,7039110.28,
NaN,-1.630000000e+02,7039110.29,
23119980401,-1.840000000e+02,7039110.30,
NaN,-1.590000000e+02,7039111.00,31
NaN,-1.800000000e+02,7039111.01,
NaN,-1.690000000e+02,7039111.02,
NaN,-1.690000000e+02,7039111.03,
NaN,-1.800000000e+02,7039111.04,
NaN,-1.640000000e+02,7039111.05,
NaN,-1.840000000e+02,7039111.06,
NaN,-1.680000000e+02,7039111.07,
NaN,-1.670000000e+02,7039111.08,
NaN,-1.750000000e+02,7039111.09,
NaN,-1.460000000e+02,7039111.10,
NaN,-1.650000000e+02,7039111.11,
NaN,-1.420000000e+02,7039111.12,
NaN,-1.190000000e+02,7039111.13,
NaN,-1.440000000e+02,7039111.14,
NaN,-1.220000000e+02,7039111.15,
NaN,-1.310000000e+02,7039111.16,
NaN,-1.200000000e+02,7039111.17,
NaN,-8.800000000e+01,7039111.18,
NaN,-1.140000000e+02,7039111.19,
NaN,-9.200000000e+01,7039111.20,
NaN,-1.030000000e+02,7039111.21,
NaN,-1.210000000e+02,7039111.22,
NaN,-8.900000000e+01,7039111.23,
NaN,-1.120000000e+02,7039111.24,
NaN,-9.400000000e+01,7039111.25,
NaN,-9.100000000e+01,7039111.26,
NaN,-1.160000000e+02,7039111.27,
NaN,-9.300000000e+01,7039111.28,
NaN,-1.230000000e+02,7039111.29,
23119988337,-1.080000000e+02,7039111.30,
NaN,-7.700000000e+01,7039112.00,31
NaN,-1.100000000e+02,7039112.01,
NaN,-9.100000000e+01,7039112.02,
NaN,-9.800000000e+01,7039112.03,
NaN,-1.100000000e+02,7039112.04,
NaN,-9.000000000e+01,7039112.05,
NaN,-1.060000000e+02,7039112.06,
NaN,-8.200000000e+01,7039112.07,
NaN,-8.400000000e+01,7039112.08,
NaN,-1.000000000e+02,7039112.09,
NaN,-7.800000000e+01,7039112.10,
NaN,-1.000000000e+02,7039112.11,
NaN,-8.800000000e+01,7039112.12,
NaN,-8.500000000e+01,7039112.13,
NaN,-9.200000000e+01,7039112.14,
NaN,-6.200000000e+01,7039112.15,
NaN,-7.600000000e+01,7039112.16,
NaN,-4.600000000e+01,7039112.17,
NaN,1.200000000e+01,7039112.18,
NaN,4.000000000e+01,7039112.19,
NaN,1.130000000e+02,7039112.20,
NaN,1.960000000e+02,7039112.21,
NaN,2.540000000e+02,7039112.22,
NaN,1.710000000e+02,7039112.23,
NaN,1.600000000e+01,7039112.24,
NaN,7.000000000e+00,7039112.25,
NaN,1.700000000e+01,7039112.26,
NaN,-2.800000000e+01,7039112.27,
NaN,-9.100000000e+01,7039112.28,
NaN,-1.590000000e+02,7039112.29,
23119996272,-1.640000000e+02,7039112.30,
NaN,-2.020000000e+02,7039113.00,31
NaN,-2.200000000e+02,7039113.01,
NaN,-1.750000000e+02,7039113.02,
NaN,-2.460000000e+02,7039113.03,
NaN,-2.460000000e+02,7039113.04,
NaN,1.260000000e+02,7039113.05,
NaN,1.007000000e+03,7039113.06,
NaN,2.137000000e+03,7039113.07,
NaN,2.122000000e+03,7039113.08,
NaN,4.970000000e+02,7039113.09,
NaN,-9.380000000e+02,7039113.10,
NaN,-1.073000000e+03,7039113.11,
NaN,-5.640000000e+02,7039113.12,
NaN,-2.460000000e+02,7039113.13,
NaN,-1.930000000e+02,7039113.14,
NaN,-1.860000000e+02,7039113.15,
NaN,-1.850000000e+02,7039113.16,
NaN,-1.470000000e+02,7039113.17,
NaN,-1.670000000e+02,7039113.18,
NaN,-1.790000000e+02,7039113.19,
NaN,-1.370000000e+02,7039113.20,
NaN,-1.400000000e+02,7039113.21,
NaN,-1.080000000e+02,7039113.22,
NaN,-1.060000000e+02,7039113.23,
NaN,-1.140000000e+02,7039113.24,
NaN,-8.600000000e+01,7039113.25,
NaN,-1.100000000e+02,7039113.26,
NaN,-8.300000000e+01,7039113.27,
NaN,-5.400000000e+01,7039113.28,
NaN,-5.000000000e+01,7039113.29,
23120004208,1.000000000e+00,7039113.30,
NaN,5.000000000e+00,7039114.00,31
NaN,3.300000000e+01,7039114.01,
NaN,6.700000000e+01,7039114.02,
NaN,8.300000000e+01,7039114.03,
NaN,1.410000000e+02,7039114.04,
NaN,1.450000000e+02,7039114.05,
NaN,1.910000000e+02,7039114.06,
NaN,2.540000000e+02,7039114.07,
NaN,2.690000000e+02,7039114.08,
NaN,3.490000000e+02,7039114.09,
NaN,3.960000000e+02,7039114.10,
NaN,4.430000000e+02,7039114.11,
NaN,5.240000000e+02,7039114.12,
NaN,5.580000000e+02,7039114.13,
NaN,6.420000000e+02,7039114.14,
NaN,7.110000000e+02,7039114.15,
NaN,7.590000000e+02,7039114.16,
NaN,8.480000000e+02,7039114.17,
NaN,8.860000000e+02,7039114.18,
NaN,9.290000000e+02,7039114.19,
NaN,9.240000000e+02,7039114.20,
NaN,8.440000000e+02,7039114.21,
NaN,7.450000000e+02,7039114.22,
NaN,5.470000000e+02,7039114.23,
NaN,3.500000000e+02,7039114.24,
NaN,1.600000000e+02,7039114.25,
NaN,-3.200000000e+01,7039114.26,
NaN,-1.240000000e+02,7039114.27,
NaN,-2.310000000e+02,7039114.28,
NaN,-2.930000000e+02,7039114.29,
23120012144,-3.180000000e+02,7039114.30,
NaN,-3.680000000e+02,7039115.00,31
NaN,-3.470000000e+02,7039115.01,
NaN,-3.650000000e+02,7039115.02,
NaN,-3.700000000e+02,7039115.03,
NaN,-3.300000000e+02,7039115.04,
NaN,-3.540000000e+02,7039115.05,
NaN,-3.330000000e+02,7039115.06,
NaN,-3.150000000e+02,7039115.07,
NaN,-3.140000000e+02,7039115.08,
NaN,-2.780000000e+02,7039115.09,
NaN,-3.050000000e+02,7039115.10,
NaN,-2.870000000e+02,7039115.11,
NaN,-2.630000000e+02,7039115.12,
NaN,-2.840000000e+02,7039115.13,
NaN,-2.570000000e+02,7039115.14,
NaN,-2.760000000e+02,7039115.15,
NaN,-2.740000000e+02,7039115.16,
NaN,-2.570000000e+02,7039115.17,
NaN,-2.860000000e+02,7039115.18,
NaN,-2.490000000e+02,7039115.19,
NaN,-2.560000000e+02,7039115.20,
NaN,-2.760000000e+02,7039115.21,
NaN,-2.650000000e+02,7039115.22,
NaN,-3.060000000e+02,7039115.23,
NaN,-2.980000000e+02,7039115.24,
NaN,-2.980000000e+02,7039115.25,
NaN,-3.190000000e+02,7039115.26,
NaN,-3.050000000e+02,7039115.27,
NaN,-3.490000000e+02,7039115.28,
NaN,-3.490000000e+02,7039115.29,
23120020080,-3.340000000e+02,7039115.30,
NaN,-3.510000000e+02,7039116.00,31
NaN,-3.310000000e+02,7039116.01,
NaN,-3.500000000e+02,7039116.02,
NaN,-3.480000000e+02,7039116.03,
NaN,-3.610000000e+02,7039116.04,
NaN,-4.100000000e+02,7039116.05,
NaN,-3.870000000e+02,7039116.06,
NaN,-3.990000000e+02,7039116.07,
NaN,-3.890000000e+02,7039116.08,
NaN,-3.740000000e+02,7039116.09,
NaN,-4.080000000e+02,7039116.10,
NaN,-3.710000000e+02,7039116.11,
NaN,-3.770000000e+02,7039116.12,
NaN,-4.070000000e+02,7039116.13,
NaN,-3.810000000e+02,7039116.14,
NaN,-3.950000000e+02,7039116.15,
NaN,-3.830000000e+02,7039116.16,
NaN,-3.740000000e+02,7039116.17,
NaN,-3.980000000e+02,7039116.18,
NaN,-3.950000000e+02,7039116.19,
NaN,-3.980000000e+02,7039116.20,
NaN,-3.790000000e+02,7039116.21,
NaN,-3.860000000e+02,7039116.22,
NaN,-4.090000000e+02,7039116.23,
NaN,-3.840000000e+02,7039116.24,
NaN,-4.090000000e+02,7039116.25,
NaN,-4.240000000e+02,7039116.26,
NaN,-4.230000000e+02,7039116.27,
NaN,-4.490000000e+02,7039116.28,
NaN,-4.330000000e+02,7039116.29,
23120028015,-4.580000000e+02,7039116.30,
NaN,-4.540000000e+02,7039117.00,31
NaN,-4.280000000e+02,7039117.01,
NaN,-4.700000000e+02,7039117.02,
NaN,-4.440000000e+02,7039117.03,
NaN,-4.390000000e+02,7039117.04,
NaN,-4.520000000e+02,7039117.05,
NaN,-4.290000000e+02,7039117.06,
NaN,-4.700000000e+02,7039117.07,
NaN,-4.850000000e+02,7039117.08,
NaN,-4.880000000e+02,7039117.09,
NaN,-4.900000000e+02,7039117.10,
NaN,-4.760000000e+02,7039117.11,
NaN,-5.260000000e+02,7039117.12,
NaN,-5.460000000e+02,7039117.13,
NaN,-5.760000000e+02,7039117.14,
NaN,-6.240000000e+02,7039117.15,
NaN,-6.050000000e+02,7039117.16,
NaN,-6.300000000e+02,7039117.17,
NaN,-6.550000000e+02,7039117.18,
NaN,-6.580000000e+02,7039117.19,
NaN,-6.730000000e+02,7039117.20,
NaN,-6.670000000e+02,7039117.21,
NaN,-7.210000000e+02,7039117.22,
NaN,-7.100000000e+02,7039117.23,
NaN,-6.800000000e+02,7039117.24,
NaN,-7.210000000e+02,7039117.25,
NaN,-6.890000000e+02,7039117.26,
NaN,-6.900000000e+02,7039117.27,
NaN,-7.090000000e+02,7039117.28,
NaN,-6.950000000e+02,7039117.29,
23120035951,-7.300000000e+02,7039117.30,
NaN,-6.940000000e+02,7039118.00,31
NaN,-6.680000000e+02,7039118.01,
NaN,-6.030000000e+02,7039118.02,
NaN,-4.950000000e+02,7039118.03,
NaN,-5.890000000e+02,7039118.04,
NaN,-6.740000000e+02,7039118.05,
NaN,-6.710000000e+02,7039118.06,
NaN,-6.770000000e+02,7039118.07,
NaN,-6.260000000e+02,7039118.08,
NaN,-6.710000000e+02,7039118.09,
NaN,-7.390000000e+02,7039118.10,
NaN,-7.000000000e+02,7039118.11,
NaN,-6.730000000e+02,7039118.12,
NaN,-6.430000000e+02,7039118.13,
NaN,-6.360000000e+02,7039118.14,
NaN,-6.710000000e+02,7039118.15,
NaN,-6.680000000e+02,7039118.16,
NaN,-3.940000000e+02,7039118.17,
NaN,4.030000000e+02,7039118.18,
NaN,1.484000000e+03,7039118.19,
NaN,1.741000000e+03,7039118.20,
NaN,4.380000000e+02,7039118.21,
NaN,-1.050000000e+03,7039118.22,
NaN,-1.377000000e+03,7039118.23,
NaN,-1.051000000e+03,7039118.24,
NaN,-6.550000000e+02,7039118.25,
NaN,-4.200000000e+02,7039118.26,
NaN,-4.030000000e+02,7039118.27,
NaN,-3.620000000e+02,7039118.28,
NaN,-3.250000000e+02,7039118.29,
23120043887,-2.940000000e+02,7039118.30,
NaN,-2.240000000e+02,7039119.00,31
NaN,-2.560000000e+02,7039119.01,
NaN,-2.900000000e+02,7039119.02,
NaN,-2.490000000e+02,7039119.03,
NaN,-2.490000000e+02,7039119.04,
NaN,-2.390000000e+02,7039119.05,
NaN,-2.280000000e+02,7039119.06,
NaN,-2.300000000e+02,7039119.07,
NaN,-2.020000000e+02,7039119.08,
NaN,-1.780000000e+02,7039119.09,
NaN,-1.470000000e+02,7039119.10,
NaN,-1.520000000e+02,7039119.11,
NaN,-1.290000000e+02,7039119.12,
NaN,-4.700000000e+01,7039119.13,
NaN,-5.200000000e+01,7039119.14,
NaN,-2.000000000e+01,7039119.15,
NaN,5.600000000e+01,7039119.16,
NaN,5.800000000e+01,7039119.17,
NaN,8.200000000e+01,7039119.18,
NaN,1.340000000e+02,7039119.19,
NaN,1.980000000e+02,7039119.20,
NaN,2.470000000e+02,7039119.21,
NaN,3.040000000e+02,7039119.22,
NaN,4.060000000e+02,7039119.23,
NaN,4.160000000e+02,7039119.24,
NaN,4.070000000e+02,7039119.25,
NaN,4.920000000e+02,7039119.26,
NaN,5.240000000e+02,7039119.27,
NaN,5.780000000e+02,7039119.28,
NaN,6.690000000e+02,7039119.29,
23120051823,7.090000000e+02,7039119.30,
NaN,7.630000000e+02,7039120.00,31
NaN,7.830000000e+02,7039120.01,
NaN,7.750000000e+02,7039120.02,
NaN,7.230000000e+02,7039120.03,
NaN,5.390000000e+02,7039120.04,
NaN,3.580000000e+02,7039120.05,
NaN,2.150000000e+02,7039120.06,
NaN,4.800000000e+01,7039120.07,
NaN,-9.500000000e+01,7039120.08,
NaN,-1.700000000e+02,7039120.09,
NaN,-1.820000000e+02,7039120.10,
NaN,-1.910000000e+02,7039120.11,
NaN,-2.040000000e+02,7039120.12,
NaN,-2.250000000e+02,7039120.13,
NaN,-2.190000000e+02,7039120.14,
NaN,-1.560000000e+02,7039120.15,
NaN,-1.930000000e+02,7039120.16,
NaN,-2.220000000e+02,7039120.17,
NaN,-1.780000000e+02,7039120.18,
NaN,-2.170000000e+02,7039120.19,
NaN,-2.170000000e+02,7039120.20,
NaN,-1.970000000e+02,7039120.21,
NaN,-1.960000000e+02,7039120.22,
NaN,-1.500000000e+02,7039120.23,
NaN,-1.650000000e+02,7039120.24,
NaN,-1.650000000e+02,7039120.25,
NaN,-1.760000000e+02,7039120.26,
NaN,-2.300000000e+02,7039120.27,
NaN,-2.060000000e+02,7039120.28,
NaN,-2.300000000e+02,7039120.29,
23120059759,-1.980000000e+02,7039120.30,
NaN,-1.210000000e+02,7039121.00,31
NaN,-2.040000000e+02,7039121.01,
NaN,-1.560000000e+02,7039121.02,
NaN,-7.300000000e+01,7039121.03,
NaN,-1.410000000e+02,7039121.04,
NaN,-8.400000000e+01,7039121.05,
NaN,-4.600000000e+01,7039121.06,
NaN,-7.900000000e+01,7039121.07,
NaN,-8.600000000e+01,7039121.08,
NaN,-7.400000000e+01,7039121.09,
NaN,6.000000000e+00,7039121.10,
NaN,-4.400000000e+01,7039121.11,
NaN,-8.400000000e+01,7039121.12,
NaN,1.300000000e+01,7039121.13,
NaN,-3.700000000e+01,7039121.14,
NaN,-1.060000000e+02,7039121.15,
NaN,-6.400000000e+01,7039121.16,
NaN,-1.100000000e+01,7039121.17,
NaN,-1.900000000e+01,7039121.18,
NaN,-4.600000000e+01,7039121.19,
NaN,-6.000000000e+00,7039121.20,
NaN,-3.500000000e+01,7039121.21,
NaN,-5.700000000e+01,7039121.22,
NaN,-4.500000000e+01,7039121.23,
NaN,-1.090000000e+02,7039121.24,
NaN,-1.310000000e+02,7039121.25,
NaN,-1.500000000e+02,7039121.26,
NaN,-1.680000000e+02,7039121.27,
NaN,-1.040000000e+02,7039121.28,
NaN,-1.120000000e+02,7039121.29,
23120067695,-1.520000000e+02,7039121.30,
NaN,-8.300000000e+01,7039122.00,31
NaN,-5.500000000e+01,7039122.01,
NaN,-1.250000000e+02,7039122.02,
NaN,-9.500000000e+01,7039122.03,
NaN,1.200000000e+01,7039122.04,
NaN,-1.900000000e+01,7039122.05,
NaN,-5.400000000e+01,7039122.06,
NaN,9.000000000e+00,7039122.07,
NaN,1.700000000e+01,7039122.08,
NaN,7.600000000e+01,7039122.09,
NaN,1.730000000e+02,7039122.10,
NaN,1.750000000e+02,7039122.11,
NaN,1.160000000e+02,7039122.12,
NaN,4.600000000e+01,7039122.13,
NaN,8.100000000e+01,7039122.14,
NaN,1.320000000e+02,7039122.15,
NaN,7.200000000e+01,7039122.16,
NaN,1.300000000e+01,7039122.17,
NaN,-3.200000000e+01,7039122.18,
NaN,-4.700000000e+01,7039122.19,
NaN,-4.700000000e+01,7039122.20,
NaN,-4.000000000e+01,7039122.21,
